Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"385816000","209700","3273","344.0",""
"386964000","209700","3274","345.2",""
"388112000","209700","3274","345.9",""
"389266000","209700","3274","346.6",""
"390349000","209700","3274","347.4",""
"391554000","209700","3274","348.1",""
"392702000","209700","3273","348.9",""
"393850000","209700","3273","350.0",""
"394998000","209700","3274","350.7",""
"396082000","209700","3274","351.1",""
"397287000","209700","3273","352.2",""
"398441000","209700","3273","353.0",""
"399589000","209700","3273","353.7",""
"400737000","209700","3274","354.4",""
"401812000","209700","3274","355.2",""
"403025000","209700","3274","355.9",""
"404173000","209700","3273","357.1",""
"405321000","209700","3273","357.8",""
"406469000","209700","3273","358.5",""
"407552000","209700","3273","359.3",""
"408763000","209700","3273","360.0",""
"409910000","209700","3273","360.8",""
"411063000","209700","3273","361.9",""
"412211000","209700","3273","362.7",""
"413295000","209700","3273","363.0",""
"414500000","209700","3273","364.1",""
"415648000","209700","3273","364.9",""
"416797000","209700","3273","365.6",""
"417945000","209700","3273","366.4",""
"419034000","209700","3273","367.1",""
"420240000","209700","3273","367.8",""
"421388000","209700","3273","369.0",""
"422536000","209700","3273","369.7",""
"423684000","209700","3273","370.5",""
"424767000","209700","3273","370.8",""
"425973000","209700","3273","371.9",""
"427120000","209700","3273","372.7",""
"428274000","209700","3273","373.4",""
"429422000","209700","3273","374.6",""
"430505000","209700","3273","374.9",""
"431711000","209700","3273","376.0",""
"432859000","209700","3273","376.8",""
"434006000","209700","3273","377.5",""
"435154000","209700","3273","378.3",""
"436237000","209700","3273","379.0",""
"437443000","209700","3273","379.7",""
"438596000","209700","3273","380.9",""
"439744000","209700","3273","381.6",""
"440893000","209700","3273","382.4",""
"441976000","209700","3273","383.1",""
"443182000","209700","3273","383.9",""
"444330000","209700","3273","384.6",""
"445478000","209700","3273","385.7",""
"446626000","209700","3273","386.5",""
"447709000","209700","3273","386.8",""
"448920000","209700","3273","388.0",""
"450068000","209700","3273","388.7",""
"451216000","210000","3273","389.4",""
"452368000","210000","3273","390.6",""
"453452000","210000","3273","390.9",""
"454658000","210000","3273","391.7",""
"455806000","210000","3273","392.8",""
"456954000","210000","3273","393.5",""
"458102000","210000","3273","394.3",""
"459190000","210000","3273","395.0",""
"460396000","210000","3273","395.8",""
"461544000","210000","3273","396.5",""
"462691000","210000","3273","397.6",""
"463839000","210000","3273","398.4",""
"464923000","210000","3273","398.7",""
"466128000","210000","3273","399.9",""
"467277000","210000","3274","400.6",""
"468430000","210000","3274","401.3",""
"469578000","210000","3274","402.5",""
"470662000","210000","3274","402.8",""
"471867000","210000","3274","404.0",""
"473015000","210000","3274","404.7",""
"474163000","210000","3274","405.4",""
"475310000","210000","3274","406.2",""
"476393000","210000","3274","406.9",""
"477599000","210000","3274","407.7",""
"478752000","210000","3273","408.8",""
"479900000","210000","3273","409.6",""
"481048000","210000","3273","410.3",""
"482131000","210000","3274","411.0",""
"483337000","210000","3273","411.8",""
"484485000","210000","3273","412.5",""
"485632000","210000","3273","413.7",""
"486781000","210000","3273","414.4",""
"487864000","210000","3273","414.7",""
"489076000","210000","3273","415.9",""
"490224000","210000","3273","416.6",""
"491371000","210000","3273","417.4",""
"492520000","210000","3273","418.5",""
"493602000","210000","3273","418.8",""
"494813000","210000","3273","420.0",""
"495960000","210000","3273","420.7",""
"497108000","210000","3273","421.5",""
"498262000","210000","3273","422.2",""
"499345000","210000","3273","422.9",""
"500552000","210000","3273","423.7",""
"501700000","210000","3274","424.8",""
"502848000","210000","3274","425.6",""
"503997000","210000","3274","426.3",""
"505079000","210000","3274","427.0",""
"506285000","210000","3274","427.8",""
"507432000","210000","3274","428.5",""
"508585000","210000","3274","429.7",""
"509734000","210000","3274","430.4",""
"510817000","210000","3274","430.8",""
"512022000","210000","3274","431.9",""
"513171000","210000","3274","432.6",""
"514319000","210000","3273","433.4",""
"515467000","210000","3274","434.5",""
"516550000","210000","3274","434.9",""
"517755000","210000","3274","436.0",""
"518909000","211700","3274","436.7",""
"520056000","211700","3274","437.5",""
"521204000","211700","3274","438.2",""
"522287000","211700","3274","439.0",""
"523493000","211700","3273","439.7",""
"524640000","211700","3274","440.8",""
"525789000","211700","3274","441.6",""
"526937000","211700","3273","442.3",""
"528020000","211700","3274","443.1",""
"529232000","211700","3273","443.8",""
"530379000","211700","3274","444.9",""
"531528000","211700","3274","445.7",""
"532676000","211700","3274","446.4",""
"533759000","211700","3274","447.2",""
"534965000","211700","3274","447.9",""
"536118000","211700","3274","448.6",""
"537265000","211700","3274","449.8",""
"538418000","211700","3274","450.5",""
"539502000","211700","3274","450.9",""
"540707000","211700","3274","452.0",""
"541855000","211700","3274","452.7",""
"543003000","211700","3274","453.5",""
"544151000","211700","3274","454.2",""
"545234000","211700","3274","455.0",""
"546440000","211700","3274","455.7",""
"547588000","211700","3274","456.9",""
"548742000","211700","3274","457.6",""
"549890000","211700","3274","458.3",""
"550973000","211700","3274","459.1",""
"552179000","211700","3274","459.8",""
"553327000","211700","3274","460.6",""
"554475000","211700","3274","461.7",""
"555622000","211700","3274","462.4",""
"556706000","211700","3274","462.8",""
"557911000","211700","3274","463.9",""
"559065000","211700","3274","464.7",""
"560213000","211700","3274","465.4",""
"561361000","211700","3274","466.5",""
"562444000","211700","3274","466.9",""
"563650000","211700","3274","467.6",""
"564797000","211700","3274","468.8",""
