on time,off time
1.1967,3.9177
2.4769,4.0603
2.4339,4.2506
2.375,4.2542
2.4081,4.2625
2.4053,4.2725
2.3998,4.2602
2.4172,4.2764
2.4617,4.2831
2.4197,4.282
2.3915,4.2741
2.4148,4.2668
2.4234,4.2806
2.3985,4.2745
2.4313,4.2756
2.4322,4.2867
2.412,4.276
2.4395,4.2746
2.4193,4.2829
2.4076,4.2888
2.3874,4.2712
2.3846,4.2688
2.4071,4.2731
2.4398,4.2848
