on time,off time
0.74902,4.5136
2.719,4.6166
2.5874,4.6178
2.5632,4.6228
2.6068,4.6078
2.5811,4.6246
4.3153,2.8874
2.6148,4.6258
2.6643,4.6383
2.6194,4.6258
2.5999,4.6415
2.6324,4.648
2.6334,4.6461
2.6027,4.614
2.6369,4.6301
2.6459,4.6314
2.658,4.6322
2.6545,4.6298
2.6519,4.6297
2.6478,4.6357
2.6213,4.6328
2.6179,4.6315
2.6564,4.637
2.6494,4.6327

