on time,off time
2.1865,4.8866
2.1601,4.996
2.1716,4.9276
2.1503,4.8574
2.239,4.8634
2.2053,4.8709
2.2054,4.8806
2.2007,4.8588
2.2244,4.8686
2.2573,4.8682
2.2095,4.8669
2.2221,4.8796
2.2406,4.8788
2.2434,4.8775
2.208,4.8698
2.2449,4.8815
2.2374,4.8822
2.2263,4.8841
2.2484,4.8617
2.2358,4.8884
2.2486,4.871
2.2223,4.8863
2.2202,4.882
2.225,4.8767
