on time,off time
1.1091,4.5925
4.2244,4.6561
4.2112,4.659
4.27,4.6706
4.2024,4.6693
4.3277,4.6864
4.1986,4.684
4.2902,4.683
4.219,4.6902
4.2261,4.6736
4.299,4.7066
4.2659,4.688
4.2213,4.6808
4.3113,4.708

