on time,off time
0.8326,6.5084
0.94142,4.6662
0.91418,4.7563
0.99204,4.694
0.93778,4.721
0.94198,4.7133
0.96533,4.6869
0.9651,4.6625
0.94424,4.7067
0.94344,4.6982
0.96566,4.6855
1.3515,4.6943
1.8344,4.7187
