on time,off time
0.50706,11.546
0.92305,4.7499
0.9435,4.8284
0.96196,4.7779
0.93128,4.8267
0.95371,4.8381
0.93783,4.854
0.95266,4.8735
0.95508,4.8526
0.91746,4.8319
0.95513,4.8263
0.92683,4.8618
1.7167,4.849
