on time,off time
0.8484,7.0557
0.93982,4.7232
0.91443,4.7767
0.98477,4.7645
0.93108,4.7756
0.92804,4.7565
0.94836,4.9191
0.95362,4.8548
0.93099,4.8638
0.92986,4.9209
0.95129,4.9149
1.1997,4.9188
