on time,off time
0.84786,6.6042
0.9402,4.7096
0.91481,4.7728
0.98198,4.8015
0.93052,4.8382
0.93288,4.8503
0.95479,4.8313
0.95453,4.8504
0.93334,4.8562
0.94021,4.7162
0.96089,4.72
1.2761,4.7251
1.8311,4.7729
