on time,off time
0.8522,6.9716
0.94549,4.7095
0.91143,4.8744
0.97134,5.034
0.92145,5.0419
0.92512,5.0673
0.95786,4.9654
0.95267,4.9248
0.92875,4.9417
0.92678,4.9405
0.95705,4.9762
1.0597,4.9816
1.7899,4.9947
1.7919,5.0486
1.7909,4.9767
1.7892,5.035
1.7931,5.0263
1.7931,5.0322
