executionTime(s)
1.0465
1.614
1.0465
1.0465
1.0465
1.0465
1.614
1.0465
1.0465
1.0465
1.0465
1.0465
1.0465
1.6139
1.6139
1.614
1.0465
1.0464
1.0465
1.614
1.0464
1.614
1.0465
1.0465
1.0465
1.614
1.0465
1.6139
1.0464
1.614
1.0465
1.6139
1.0465
1.614
1.0465
1.0464
1.0465
1.0465
1.0465
1.0464
1.6138
1.0464
1.6139
1.0464
1.0464
1.6138
1.0464
1.0464
1.0465
1.0465
