on time,off time
4.0055,5.047
3.9296,5.1281
3.8603,5.1765
3.7446,5.3657
3.9589,5.3571
3.7433,5.3752
3.8986,5.3394
3.8115,5.1985
3.8718,5.2852
4.491,5.1717
4.0277,5.1335
4.0535,5.152
3.9232,5.1277
4.2401,5.1342
4.2849,4.9703
5.0262,5.0789
4.0918,4.4061
4.5326,4.6383
4.7042,4.6769
4.6577,4.621
4.5861,4.6095
4.7681,4.5237
4.7172,4.5068
4.5774,4.6386
4.6246,4.616
4.4504,4.6026
4.4217,4.6378
4.5302,4.6108
4.6341,4.6055
4.6726,4.5854
4.4106,4.5472
4.081,4.9912
3.8381,5.0702
3.9706,5.2003
