on time,off time
5.5651,4.9387
5.3444,4.928
5.5503,4.8872
5.6923,4.9031
5.4486,4.9059
5.405,4.9168
5.8535,4.9046
5.9125,4.9088
5.4326,4.9194
5.845,4.7904
5.6468,4.9095
5.4129,4.9176
5.6527,4.9059
5.6206,4.9138
5.615,4.9238
5.6669,4.9107
5.6969,4.915
5.6717,4.9337
5.4052,4.9314
5.4359,4.9225
5.692,4.9334
5.6701,4.9146
5.5294,4.9374
5.689,4.9309
5.6906,4.9183
