Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"11177685000","167800","3280","9439.6"
"11178544000","167800","3280","9440.4"
"11179536000","167800","3280","9440.7"
"11180655000","167800","3280","9441.5"
"11181648000","167800","3280","9441.8"
"11182506000","167800","3280","9442.6"
"11183500000","167800","3281","9443.0"
"11184359000","167800","3281","9443.3"
"11185607000","167800","3281","9444.1"
"11186466000","167800","3280","9444.5"
"11187459000","167800","3280","9445.2"
"11188318000","167800","3280","9445.6"
"11189311000","167800","3280","9446.3"
"11190425000","167800","3280","9446.7"
"11191423000","167800","3280","9447.5"
"11192281000","167800","3280","9447.8"
"11193274000","167800","3280","9448.6"
"11194133000","167800","3280","9449.0"
"11195381000","167800","3281","9449.7"
"11196240000","167800","3281","9450.1"
"11197234000","167800","3281","9450.8"
"11198092000","167800","3281","9451.2"
"11199086000","167800","3280","9451.6"
"11200198000","169100","3280","9452.3"
"11201197000","169100","3280","9452.7"
"11202056000","169100","3280","9453.4"
"11203049000","169100","3280","9453.8"
"11203907000","169100","3280","9454.2"
"11205156000","169100","3280","9454.9"
"11206014000","169100","3280","9455.7"
"11207007000","169100","3280","9456.0"
"11207906000","169100","3280","9456.4"
"11208899000","169100","3280","9457.2"
"11209954000","169100","3280","9457.5"
"11211010000","169100","3280","9458.3"
"11211868000","169100","3280","9458.6"
"11212861000","169100","3280","9459.4"
"11213719000","169100","3280","9459.8"
"11214910000","169100","3280","9460.5"
"11215827000","169100","3280","9460.9"
"11216821000","169100","3280","9461.7"
"11217680000","169100","3280","9462.0"
"11218674000","169100","3280","9462.8"
"11219730000","169100","3280","9463.1"
"11220786000","169100","3280","9463.9"
"11221645000","169100","3281","9464.3"
"11222638000","169100","3280","9464.6"
"11223497000","169100","3280","9465.4"
"11224745000","169100","3280","9466.1"
"11225603000","169100","3280","9466.5"
"11226596000","169100","3281","9466.9"
"11227456000","169100","3281","9467.6"
"11228448000","169100","3281","9468.0"
"11229562000","169100","3281","9468.8"
"11230562000","169100","3281","9469.1"
"11231420000","169100","3281","9469.5"
"11232414000","169100","3281","9470.2"
"11233271000","169100","3281","9470.6"
"11234521000","169100","3281","9471.4"
"11235378000","169100","3281","9471.7"
"11236371000","169100","3281","9472.5"
"11237230000","169100","3281","9472.8"
"11238224000","169100","3281","9473.6"
"11239279000","169100","3281","9474.0"
"11240330000","169100","3281","9474.7"
"11241194000","169100","3281","9475.1"
"11242188000","169100","3281","9475.9"
"11243046000","169100","3281","9476.2"
"11244295000","169100","3281","9477.0"
"11245154000","169100","3281","9477.3"
"11246147000","169100","3281","9478.1"
"11247006000","169100","3281","9478.5"
"11247999000","169100","3281","9478.8"
"11249113000","169100","3281","9479.6"
"11250112000","169100","3281","9479.9"
"11250976000","169100","3281","9480.7"
"11251970000","169100","3281","9481.1"
"11252828000","169100","3281","9481.4"
"11254076000","169100","3281","9482.2"
"11254935000","169100","3281","9482.5"
"11255929000","169100","3281","9483.3"
"11256787000","169100","3281","9483.7"
"11257780000","169100","3281","9484.4"
"11258894000","169100","3281","9484.8"
"11259888000","169100","3281","9485.6"
"11260752000","169100","3281","9485.9"
"11261745000","169100","3281","9486.7"
"11262604000","169100","3281","9487.0"
"11263852000","169100","3281","9487.8"
"11264711000","169100","3281","9488.2"
"11265704000","169100","3281","9488.9"
"11266563000","169100","3281","9489.3"
"11267557000","169100","3281","9489.6"
"11268671000","169100","3281","9490.4"
"11269665000","169100","3281","9491.2"
"11270528000","169100","3281","9491.5"
"11271521000","169100","3281","9491.9"
"11272380000","169100","3281","9492.7"
"11273629000","169100","3280","9493.0"
"11274487000","169100","3280","9493.8"
"11275479000","169100","3281","9494.1"
"11276338000","169100","3280","9494.5"
"11277331000","169100","3280","9495.3"
"11278445000","169100","3280","9495.6"
"11279438000","169100","3280","9496.4"
"11280297000","169100","3280","9496.7"
"11281296000","169100","3280","9497.5"
"11282155000","169100","3280","9497.9"
"11283405000","168700","3280","9498.6"
"11284263000","168700","3281","9499.0"
"11285257000","168700","3281","9499.8"
"11286115000","168700","3281","9500.1"
"11287109000","168700","3281","9500.9"
"11288223000","168700","3281","9501.2"
"11289218000","168700","3281","9502.0"
"11290076000","168700","3281","9502.4"
"11291075000","168700","3281","9502.7"
"11291939000","168700","3281","9503.5"
"11293187000","168700","3281","9504.2"
"11294045000","168700","3281","9504.6"
"11295038000","168700","3281","9505.0"
"11295897000","168700","3281","9505.7"
"11296889000","168700","3281","9506.1"
"11298003000","168700","3281","9506.9"
"11298996000","168700","3281","9507.2"
"11299854000","168700","3281","9507.6"
"11300853000","168700","3281","9508.3"
"11301712000","168700","3281","9508.7"
"11302960000","168700","3281","9509.5"
"11303819000","168700","3281","9509.8"
"11304812000","168700","3281","9510.6"
"11305671000","168700","3281","9510.9"
"11306665000","168700","3281","9511.7"
"11307778000","168700","3281","9512.1"
"11308772000","168700","3281","9512.8"
"11309631000","168700","3281","9513.2"
"11310630000","168700","3281","9514.0"
"11311710000","168700","3281","9515.5"
"11313045000","168700","3281","9517.5"
"11314124000","168700","3281","9519.1"
"11315203000","168700","3281","9521.1"
"11316282000","168700","3281","9522.6"
"11317362000","168700","3281","9524.2"
"11318696000","168700","3281","9526.2"
"11319776000","168700","3281","9527.7"
"11320860000","168700","3281","9529.3"
"11321940000","168700","3281","9530.9"
"11323020000","168700","3281","9532.5"
"11324355000","168700","3281","9534.4"
"11325434000","168700","3281","9536.0"
"11326514000","168700","3281","9537.6"
"11327593000","168700","3281","9539.2"
"11328672000","168700","3281","9540.7"
"11330006000","168700","3281","9542.7"
"11331091000","168700","3281","9544.3"
"11332170000","168700","3281","9546.3"
"11333250000","299100","3281","9547.8"
"11334334000","299100","3281","9549.4"
"11335669000","299100","3281","9551.4"
"11336748000","299100","3282","9552.9"
"11337827000","299100","3282","9554.5"
"11338907000","299100","3281","9556.1"
"11339987000","299100","3281","9557.7"
"11341326000","299100","3281","9559.6"
"11342405000","299100","3281","9561.2"
"11343484000","299100","3281","9562.8"
"11344565000","299100","3281","9564.4"
"11345644000","299100","3281","9565.9"
"11346979000","299100","3281","9567.9"
"11348059000","299100","3281","9569.5"
"11349138000","299100","3281","9571.1"
"11350217000","299100","3281","9573.0"
"11351301000","299100","3281","9574.6"
"11352636000","299100","3281","9576.6"
"11353716000","299100","3281","9578.2"
"11354795000","299100","3281","9579.7"
"11355875000","299100","3281","9581.3"
"11356954000","299100","3281","9582.9"
"11358290000","299100","3281","9584.8"
"11359369000","299100","3281","9586.4"
"11360449000","299100","3281","9588.0"
"11361534000","299100","3281","9589.6"
"11362613000","299100","3281","9591.1"
"11363948000","299100","3281","9593.1"
"11365027000","299100","3281","9594.7"
"11366106000","299100","3281","9596.3"
"11367187000","446500","3281","9597.8"
"11368266000","446500","3281","9599.8"
"11369602000","446500","3281","9601.8"
"11370687000","446500","3282","9603.4"
"11371766000","446500","3282","9604.9"
"11372845000","446500","3282","9606.5"
"11373925000","446500","3281","9608.1"
"11375259000","446500","3281","9610.1"
"11376343000","446500","3281","9611.6"
"11377423000","446500","3281","9613.2"
"11378503000","446500","3281","9614.8"
"11379581000","446500","3281","9616.4"
"11380921000","446500","3281","9618.3"
"11382001000","446500","3281","9619.9"
"11383081000","446500","3281","9621.9"
"11384160000","446500","3281","9623.4"
"11385239000","446500","3281","9625.0"
"11386573000","446500","3281","9627.0"
"11387652000","446500","3281","9628.6"
"11388732000","446500","3281","9630.1"
"11389811000","446500","3281","9631.7"
"11390896000","446500","3281","9633.3"
"11392233000","446500","3281","9635.3"
"11393312000","446500","3281","9636.8"
"11394391000","446500","3281","9638.4"
"11395470000","446500","3281","9640.0"
"11396549000","446500","3281","9641.6"
"11397884000","446500","3281","9643.5"
"11398963000","446500","3281","9645.1"
"11400042000","454200","3281","9647.1"
"11401129000","454200","3281","9648.7"
"11402208000","454200","3281","9650.2"
"11403543000","454200","3282","9652.2"
"11404621000","454200","3282","9653.8"
"11405701000","454200","3282","9655.3"
"11406780000","454200","3281","9656.9"
"11407861000","454200","3281","9658.5"
"11409195000","454200","3281","9660.5"
"11410275000","454200","3281","9662.0"
"11411360000","454200","3281","9663.6"
"11412439000","454200","3281","9665.2"
"11413518000","454200","3281","9666.8"
"11414795000","454200","3281","9668.7"
"11415933000","454200","3281","9670.3"
"11417012000","454200","3281","9672.3"
"11418097000","454200","3281","9673.9"
"11419176000","454200","3281","9675.4"
"11420452000","454200","3281","9677.4"
"11421595000","454200","3281","9679.0"
"11422675000","454200","3281","9680.6"
"11423755000","454200","3281","9682.1"
"11424834000","454200","3281","9683.7"
"11426169000","454200","3281","9685.7"
"11427249000","454200","3281","9687.2"
"11428329000","454200","3281","9688.8"
"11429407000","454200","3281","9690.4"
"11430492000","454200","3281","9692.0"
"11431826000","454200","3281","9693.9"
"11432906000","454200","3281","9695.5"
"11433986000","450000","3281","9697.5"
"11435066000","450000","3281","9699.1"
"11436145000","450000","3281","9700.6"
"11437480000","450000","3281","9702.6"
"11438559000","450000","3281","9704.2"
"11439639000","450000","3281","9705.8"
"11440723000","450000","3281","9707.3"
"11441804000","450000","3281","9708.9"
"11443138000","450000","3281","9710.9"
"11444217000","450000","3281","9712.5"
"11445296000","450000","3281","9714.0"
"11446376000","450000","3281","9715.6"
"11447455000","450000","3281","9717.2"
"11448733000","450000","3281","9719.1"
"11449870000","450000","3281","9720.7"
"11450955000","450000","3281","9722.3"
"11452034000","450000","3281","9724.3"
"11453113000","450000","3281","9725.8"
"11454448000","450000","3281","9727.8"
"11455527000","450000","3281","9729.4"
"11456606000","450000","3281","9731.0"
"11457685000","450000","3281","9732.5"
"11458764000","450000","3281","9734.1"
"11460105000","450000","3281","9736.1"
"11461189000","450000","3281","9737.7"
"11462269000","450000","3281","9739.2"
"11463348000","450000","3281","9740.8"
"11464427000","450000","3281","9742.4"
"11465762000","450000","3281","9744.3"
"11466841000","450000","3280","9745.9"
"11467920000","446500","3280","9747.5"
"11469000000","446500","3281","9749.5"
"11470079000","446500","3281","9751.1"
"11471420000","446500","3281","9752.6"
"11472499000","446500","3281","9754.6"
"11473579000","446500","3281","9756.2"
"11474658000","446500","3281","9757.7"
"11475737000","446500","3281","9759.3"
"11477072000","446500","3281","9761.3"
"11478151000","446500","3281","9762.9"
"11479231000","446500","3281","9764.4"
"11480310000","446500","3281","9766.0"
"11481394000","446500","3281","9767.6"
"11482729000","446500","3281","9769.6"
"11483808000","446500","3281","9771.1"
"11484888000","446500","3281","9772.7"
"11485966000","446500","3281","9774.7"
"11487045000","446500","3281","9776.3"
"11488380000","446500","3281","9778.2"
"11489459000","446500","3281","9779.8"
"11490544000","446500","3281","9781.4"
"11491625000","446500","3281","9783.0"
"11492704000","446500","3281","9784.5"
"11494039000","446500","3281","9786.5"
"11495118000","446500","3281","9788.1"
"11496198000","446500","3281","9789.6"
"11497277000","446500","3281","9791.2"
"11498357000","446500","3281","9792.8"
"11499690000","446500","3281","9794.8"
"11500775000","450400","3281","9796.3"
"11501859000","450400","3281","9797.9"
"11502938000","450400","3281","9799.9"
"11504018000","450400","3282","9801.5"
"11505353000","450400","3282","9803.4"
"11506433000","450400","3282","9805.0"
"11507512000","450400","3282","9806.6"
"11508592000","450400","3282","9808.2"
"11509671000","450400","3282","9809.7"
"11511011000","450400","3281","9811.7"
"11512090000","450400","3281","9813.3"
"11513170000","450400","3281","9814.8"
"11514249000","450400","3281","9816.4"
"11515328000","450400","3281","9818.4"
"11516662000","450400","3281","9820.0"
"11517741000","450400","3281","9821.5"
"11518820000","450400","3281","9823.5"
"11519900000","450400","3281","9825.1"
"11520985000","450400","3282","9826.7"
"11522319000","450400","3282","9828.6"
"11523399000","450400","3282","9830.2"
"11524478000","450400","3282","9831.8"
"11525558000","450400","3282","9833.4"
"11526638000","450400","3282","9834.9"
"11527973000","450400","3282","9836.9"
"11529053000","450400","3281","9838.5"
"11530133000","450400","3281","9840.1"
"11531217000","450400","3281","9841.6"
"11532297000","450400","3281","9843.2"
"11533630000","450400","3281","9845.2"
"11534709000","450400","3281","9846.7"
"11535788000","450400","3281","9848.7"
"11536868000","450400","3281","9850.3"
"11537948000","450400","3281","9851.9"
"11539282000","450400","3281","9853.8"
"11540362000","450400","3281","9855.4"
"11541447000","450400","3281","9857.0"
"11542526000","450400","3281","9858.6"
"11543610000","450400","3281","9860.1"
"11544944000","450400","3281","9862.1"
"11546023000","450400","3281","9863.7"
"11547102000","450400","3281","9865.3"
"11548182000","450400","3281","9866.8"
"11549260000","450400","3281","9868.4"
"11550601000","450400","3281","9870.4"
"11551680000","450400","3281","9872.0"
"11552759000","450400","3281","9873.9"
"11553839000","450400","3281","9875.5"
"11554917000","450400","3281","9877.1"
"11556252000","450400","3281","9879.1"
"11557333000","450400","3281","9880.6"
"11558412000","450400","3281","9882.2"
"11559491000","450400","3281","9883.8"
"11560576000","450400","3281","9885.3"
"11561912000","450400","3281","9887.3"
"11562992000","450400","3281","9888.9"
"11564071000","450400","3281","9890.5"
"11565150000","450400","3281","9892.0"
"11566229000","450400","3281","9893.6"
"11567564000","450200","3281","9895.6"
"11568644000","450200","3281","9897.2"
"11569724000","450200","3281","9898.7"
"11570809000","450200","3281","9900.7"
"11571889000","450200","3281","9902.3"
"11573223000","450200","3281","9904.3"
"11574302000","450200","3281","9905.8"
"11575381000","450200","3281","9907.4"
"11576461000","450200","3281","9909.0"
"11577541000","450200","3281","9910.6"
"11578875000","450200","3281","9912.5"
"11579955000","450200","3281","9914.1"
"11581040000","450200","3281","9915.7"
"11582120000","450200","3281","9917.2"
"11583198000","450200","3281","9918.8"
"11584533000","450200","3281","9920.8"
"11585618000","450200","3281","9922.4"
"11586698000","450200","3281","9924.3"
"11587776000","450200","3281","9925.9"
"11588856000","450200","3281","9927.5"
"11590191000","450200","3281","9929.5"
"11591276000","450200","3281","9931.0"
"11592355000","450200","3281","9932.6"
"11593435000","450200","3281","9934.2"
"11594514000","450200","3281","9935.8"
"11595849000","450200","3281","9937.7"
"11596928000","450200","3281","9939.3"
"11598009000","450200","3281","9940.9"
"11599088000","450200","3281","9942.5"
"11600167000","450200","3281","9944.0"
"11601507000","450100","3281","9946.0"
"11602586000","450100","3281","9947.6"
"11603666000","450100","3281","9949.6"
"11604746000","450100","3281","9951.1"
"11605826000","450100","3281","9952.7"
"11607102000","450100","3281","9954.3"
"11608238000","450100","3281","9956.2"
"11609317000","450100","3281","9957.8"
"11610396000","450100","3281","9959.4"
"11611482000","450100","3281","9961.0"
"11612816000","450100","3281","9962.9"
"11613896000","450100","3281","9964.5"
"11614976000","450100","3281","9966.1"
"11616055000","450100","3281","9967.7"
"11617134000","450100","3280","9969.2"
"11618469000","450100","3280","9971.2"
"11619548000","450100","3281","9972.8"
"11620634000","450100","3281","9974.8"
"11621714000","450100","3281","9976.3"
"11622793000","450100","3281","9977.9"
"11624127000","450100","3281","9979.9"
"11625207000","450100","3281","9981.4"
"11626286000","450100","3281","9983.0"
"11627371000","450100","3281","9984.6"
"11628450000","450100","3281","9986.2"
"11629786000","450100","3281","9988.1"
"11630870000","450100","3281","9989.7"
"11631950000","450100","3280","9991.3"
"11633030000","450100","3280","9992.9"
"11634109000","450100","3280","9994.4"
"11635443000","450100","3280","9996.4"
"11636522000","450100","3280","9998.0"
"11637602000","450100","3280","9999.6"
"11638682000","450100","3280","10001.5"
"11639761000","450100","3280","10003.1"
"11641101000","450100","3280","10005.1"
"11642181000","450100","3281","10006.7"
"11643260000","450100","3281","10008.2"
"11644339000","450100","3281","10009.8"
"11645420000","450100","3280","10011.4"
"11646755000","450100","3280","10013.3"
"11647834000","450100","3280","10014.9"
"11648914000","450100","3280","10016.5"
"11649993000","450100","3280","10018.1"
"11651079000","450100","3280","10019.6"
"11652413000","450100","3280","10021.6"
"11653491000","450100","3280","10023.2"
"11654571000","450100","3280","10024.8"
"11655650000","450100","3280","10026.7"
"11656729000","450100","3281","10028.3"
"11658064000","450100","3281","10030.3"
"11659143000","450100","3281","10031.9"
"11660222000","450100","3281","10033.4"
"11661307000","450100","3281","10035.0"
"11662386000","450100","3281","10036.6"
"11663722000","450100","3281","10038.6"
"11664801000","450100","3281","10040.1"
"11665881000","450100","3281","10041.7"
"11666960000","450100","3281","10043.3"
"11668039000","450100","3281","10044.9"
"11669379000","450200","3281","10046.8"
"11670458000","450200","3281","10048.4"
"11671544000","450200","3281","10050.0"
"11672622000","450200","3281","10051.9"
"11673701000","450200","3281","10053.5"
"11675037000","450200","3281","10055.5"
"11676117000","450200","3281","10057.1"
"11677196000","450200","3281","10058.6"
"11678276000","450200","3281","10060.2"
"11679355000","450200","3281","10061.8"
"11680695000","450200","3281","10063.8"
"11681775000","450200","3281","10065.3"
"11682855000","450200","3281","10066.9"
"11683934000","450200","3281","10068.5"
"11685013000","450200","3281","10070.1"
"11686348000","450200","3281","10072.0"
"11687427000","450200","3281","10073.6"
"11688506000","450200","3281","10075.2"
"11689586000","450200","3281","10077.2"
"11690670000","450200","3281","10078.7"
"11692004000","450200","3281","10080.7"
"11693084000","450200","3282","10082.3"
"11694163000","450200","3282","10083.8"
"11695242000","450200","3282","10085.4"
"11696322000","450200","3282","10087.0"
"11697658000","450200","3282","10089.0"
"11698738000","450200","3282","10090.1"
"11699596000","450200","3282","10090.5"
"11700595000","450200","3282","10091.3"
"11701453000","450200","3282","10091.6"
"11702702000","450200","3282","10092.4"
"11703561000","450200","3282","10092.7"
"11704554000","450200","3282","10093.5"
"11705413000","450200","3282","10093.9"
"11706405000","450200","3282","10094.2"
"11707520000","450200","3282","10095.0"
"11708514000","375700","3282","10095.3"
"11709372000","375700","3282","10096.1"
"11710366000","375700","3282","10096.5"
"11711235000","375700","3282","10096.8"
"11712483000","375700","3282","10097.6"
"11713342000","375700","3281","10097.9"
"11714335000","375700","3281","10098.7"
"11715194000","375700","3281","10099.1"
"11716188000","375700","3281","10099.8"
"11717303000","375700","3281","10100.2"
"11718295000","375700","3281","10101.0"
"11719155000","375700","3281","10101.3"
"11720147000","375700","3281","10102.1"
"11721012000","375700","3281","10102.4"
"11722260000","375700","3281","10103.2"
"11723120000","375700","3281","10103.6"
"11724112000","375700","3281","10104.3"
"11724971000","375700","3281","10104.7"
"11725964000","375700","3281","10105.5"
"11727079000","375700","3281","10105.8"
"11728072000","375700","3281","10106.6"
"11728931000","375700","3281","10106.9"
"11729924000","375700","3281","10107.3"
"11730788000","375700","3281","10108.1"
"11732036000","375700","3281","10108.4"
"11732894000","375700","3281","10109.2"
"11733888000","375700","3281","10109.5"
"11734747000","375700","3281","10109.9"
"11735740000","375700","3281","10110.7"
"11736855000","375700","3281","10111.4"
"11737849000","375700","3281","10111.8"
"11738707000","375700","3281","10112.1"
"11739700000","375700","3281","10112.9"
"11740563000","375700","3281","10113.3"
"11741811000","375700","3281","10114.0"
"11742670000","375700","3281","10114.4"
"11743663000","375700","3281","10115.2"
"11744522000","375700","3281","10115.5"
"11745514000","375700","3281","10116.3"
"11746628000","375700","3281","10116.6"
"11747621000","375700","3281","10117.4"
"11748480000","375700","3280","10117.8"
"11749474000","375700","3281","10118.5"
"11750332000","375700","3281","10118.9"
"11751586000","375700","3281","10119.6"
"11752444000","375700","3281","10120.0"
"11753442000","375700","3280","10120.4"
"11754300000","375700","3280","10121.1"
"11755294000","375700","3280","10121.5"
"11756409000","375700","3280","10122.3"
"11757402000","375700","3280","10122.6"
"11758260000","375700","3280","10123.4"
"11759253000","375700","3280","10123.7"
"11760112000","375700","3280","10124.1"
"11761367000","375700","3281","10124.9"
"11762226000","375700","3281","10125.2"
"11763219000","375700","3281","10126.0"
"11764078000","375700","3281","10126.3"
"11765070000","375700","3281","10127.1"
"11766185000","375700","3281","10127.5"
"11767178000","375700","3281","10128.2"
"11768037000","375700","3281","10128.6"
"11769030000","375700","3281","10129.4"
"11769888000","375700","3281","10129.7"
"11771141000","375700","3281","10130.5"
"11772000000","375700","3281","10130.8"
"11772993000","375700","3281","10131.6"
"11773852000","375700","3281","10132.0"
"11774845000","375700","3281","10132.3"
"11775959000","375700","3281","10133.1"
"11776953000","375700","3281","10133.4"
"11777811000","375700","3281","10134.2"
"11778804000","375700","3281","10134.6"
"11779663000","375700","3281","10134.9"
"11780917000","375700","3281","10135.7"
"11781776000","375700","3281","10136.0"
"11782770000","375700","3281","10136.8"
"11783628000","375700","3281","10137.2"
"11784621000","375700","3281","10137.9"
"11785735000","375700","3280","10138.3"
"11786729000","375700","3280","10139.1"
"11787587000","375700","3281","10139.4"
"11788581000","375700","3281","10140.2"
"11789438000","375700","3281","10140.5"
"11790693000","375700","3281","10141.3"
"11791551000","169000","3281","10141.7"
"11792544000","169000","3281","10142.4"
"11793403000","169000","3281","10142.8"
"11794397000","169000","3281","10143.1"
"11795516000","169000","3281","10143.9"
"11796509000","169000","3281","10144.3"
"11797367000","169000","3281","10145.0"
"11798361000","169000","3281","10145.4"
"11799219000","169000","3281","10145.8"
"11800468000","169000","3281","10146.5"
"11801332000","169000","3281","10147.3"
"11802325000","169000","3281","10147.6"
"11803185000","169000","3281","10148.0"
"11804178000","169000","3281","10148.8"
"11805292000","169000","3281","10149.1"
"11806286000","169000","3281","10149.9"
"11807145000","169000","3281","10150.2"
"11808138000","169000","3281","10151.0"
"11808997000","169000","3281","10151.4"
"11810244000","169000","3281","10152.1"
"11811108000","169000","3281","10152.5"
"11812101000","169000","3281","10153.3"
"11812960000","169000","3281","10153.6"
"11813953000","169000","3281","10154.4"
"11815067000","169000","3281","10154.7"
"11816060000","169000","3281","10155.5"
"11816919000","169000","3281","10155.9"
"11817913000","169000","3281","10156.2"
"11818772000","169000","3281","10157.0"
"11820020000","169000","3281","10157.3"
"11820885000","169000","3281","10158.1"
"11821877000","169000","3281","10158.5"
"11822737000","169000","3281","10158.8"
"11823730000","169000","3281","10159.6"
"11824844000","169000","3281","10160.3"
"11825837000","169000","3281","10160.7"
"11826696000","169000","3281","10161.1"
"11827689000","169000","3281","10161.8"
"11828547000","169000","3281","10162.2"
"11829795000","169000","3281","10163.0"
"11830659000","169000","3281","10163.3"
"11831653000","169000","3281","10164.1"
"11832512000","169000","3281","10164.4"
"11833505000","169000","3281","10165.2"
"11834618000","169000","3281","10165.6"
"11835611000","169000","3281","10166.3"
"11836469000","169000","3281","10166.7"
"11837467000","169000","3281","10167.5"
"11838327000","169000","3281","10167.8"
"11839575000","169000","3281","10168.6"
"11840433000","169000","3281","10168.9"
"11841432000","169000","3281","10169.3"
"11842290000","169000","3281","10170.1"
"11843283000","169000","3281","10170.4"
"11844398000","169000","3281","10171.2"
"11845391000","169000","3281","10171.5"
"11846249000","169000","3281","10172.3"
"11847242000","169000","3281","10172.7"
"11848102000","169000","3281","10173.0"
"11849350000","169000","3281","10173.8"
"11850208000","169000","3281","10174.1"
"11851207000","169000","3281","10174.9"
"11852067000","169000","3281","10175.3"
"11853059000","169000","3281","10176.0"
"11854174000","169000","3281","10176.4"
"11855166000","169000","3281","10177.1"
"11856025000","169000","3281","10177.5"
"11857018000","169000","3281","10178.3"
"11857876000","169000","3281","10178.6"
"11859125000","169000","3281","10179.4"
"11859983000","169000","3281","10179.8"
"11860981000","169000","3281","10180.5"
"11861841000","169000","3281","10180.9"
"11862834000","169000","3281","10181.2"
"11863948000","169000","3281","10182.0"
"11864942000","169000","3281","10182.4"
"11865800000","169000","3281","10183.1"
"11866793000","169000","3281","10183.5"
"11867652000","169000","3281","10183.9"
"11868901000","169000","3281","10184.6"
"11869759000","169000","3281","10185.4"
"11870757000","169000","3281","10185.7"
"11871616000","169000","3281","10186.1"
"11872609000","169000","3281","10186.9"
"11873723000","169000","3281","10187.2"
"11874717000","168800","3281","10188.0"
"11875577000","168800","3281","10188.3"
"11876569000","168800","3281","10189.1"
"11877427000","168800","3281","10189.5"
"11878677000","168800","3281","10190.2"
"11879540000","168800","3281","10190.6"
"11880538000","168800","3281","10191.3"
"11881397000","168800","3281","10191.7"
"11882391000","168800","3281","10192.1"
"11883506000","168800","3281","10192.8"
"11884499000","168800","3281","10193.6"
"11885357000","168800","3281","10194.0"
"11886351000","168800","3281","10194.3"
"11887210000","168800","3281","10195.1"
"11888458000","168800","3281","10195.4"
"11889318000","168800","3281","10196.2"
"11890311000","168800","3281","10196.6"
"11891175000","168800","3281","10196.9"
"11892169000","168800","3281","10197.7"
"11893283000","168800","3281","10198.0"
"11894277000","168800","3281","10198.8"
"11895136000","168800","3281","10199.2"
"11896128000","168800","3281","10199.9"
"11896987000","168800","3281","10200.3"
"11898236000","168800","3281","10201.0"
"11899095000","168800","3281","10201.4"
"11900088000","168800","3281","10202.2"
"11900951000","168800","3281","10202.5"
"11901945000","168800","3281","10203.3"
"11903059000","168800","3281","10203.7"
"11904053000","168800","3281","10204.4"
"11904912000","168800","3281","10204.8"
"11905904000","168800","3281","10205.1"
"11906762000","168800","3281","10205.9"
"11908011000","168800","3281","10206.3"
"11908869000","168800","3281","10207.0"
"11909863000","168800","3281","10207.4"
"11910727000","168800","3281","10208.2"
"11911720000","168800","3281","10208.5"
"11912835000","168800","3281","10209.3"
"11913829000","168800","3281","10209.6"
"11914688000","168800","3281","10210.0"
"11915681000","168800","3281","10210.8"
"11916540000","168800","3281","10211.1"
"11917788000","168800","3281","10211.9"
"11918648000","168800","3281","10212.2"
"11919641000","168800","3281","10213.0"
"11920505000","168800","3281","10213.4"
"11921503000","168800","3281","10214.1"
"11922617000","168800","3281","10214.5"
"11923610000","168800","3281","10215.2"
"11924469000","168800","3281","10215.6"
"11925463000","168800","3281","10216.4"
"11926321000","168800","3281","10216.7"
"11927570000","168800","3281","10217.5"
"11928428000","168800","3281","10217.9"
"11929422000","168800","3281","10218.2"
"11930281000","168800","3281","10219.0"
"11931280000","168800","3281","10219.3"
"11932394000","168800","3281","10220.1"
"11933388000","168800","3281","10220.5"
"11934247000","168800","3281","10220.8"
"11935239000","168800","3281","10221.6"
"11936098000","168800","3281","10221.9"
"11937346000","168800","3281","10222.7"
"11938205000","168800","3281","10223.1"
"11939198000","168800","3281","10223.8"
"11940057000","168800","3281","10224.2"
"11941055000","168800","3281","10225.0"
"11942169000","168800","3281","10225.3"
"11943162000","168800","3281","10226.1"
"11944021000","168800","3281","10226.4"
"11945014000","168800","3281","10227.2"
"11945872000","168800","3281","10227.6"
"11947120000","168800","3281","10228.3"
"11947980000","168800","3281","10228.7"
"11948973000","168800","3281","10229.0"
"11949831000","168800","3281","10229.8"
"11950830000","168800","3281","10230.2"
"11951944000","168800","3281","10230.9"
"11952937000","168800","3281","10231.3"
"11953797000","168800","3281","10231.6"
"11954790000","168800","3281","10232.4"
"11955650000","168800","3281","10232.8"
"11956897000","168800","3281","10233.5"
"11957755000","168800","3281","10233.9"
"11958748000","168300","3281","10234.7"
"11959608000","168300","3281","10235.0"
"11960607000","168300","3281","10235.8"
"11961721000","168300","3281","10236.1"
"11962714000","168300","3281","10236.9"
"11963578000","168300","3281","10237.3"
"11964570000","168300","3281","10238.0"
"11965429000","168300","3281","10238.4"
"11966678000","168300","3281","10239.1"
"11967536000","168300","3281","10239.5"
"11968529000","168300","3281","10239.9"
"11969388000","168300","3281","10240.6"
"11970380000","168300","3281","10241.0"
"11971500000","168300","3281","10241.7"
"11972493000","168300","3281","10242.1"
"11973351000","168300","3281","10242.9"
"11974345000","168300","3281","10243.2"
"11975204000","168300","3281","10243.6"
"11976453000","168300","3281","10244.4"
"11977311000","168300","3281","10245.1"
"11978305000","168300","3281","10245.5"
"11979163000","168300","3281","10245.8"
"11980157000","168300","3281","10246.6"
"11981277000","168300","3281","10247.0"
"11982270000","168300","3281","10247.7"
"11983129000","168300","3280","10248.1"
"11984122000","168300","3280","10248.9"
"11984982000","168300","3280","10249.2"
"11986231000","168300","3280","10250.0"
"11987089000","168300","3281","10250.3"
"11988083000","168300","3281","10251.1"
