executionTime(s)
0.31564
0.31563
0.31563
0.31563
0.31562
0.31562
0.31562
0.31562
0.31561
0.31563
0.31562
0.31564
0.31564
0.31564
0.31564
0.31565
0.31564
0.31564
0.31566
0.31565
0.31565
0.31565
0.31565
0.31565
0.31565
0.31565
0.31564
0.31564
0.31564
0.31564
0.31564
0.31564
0.31564
0.31563
0.31563
0.31564
0.31565
0.31565
0.31565
0.31564
0.31564
0.31564
0.31564
0.31565
0.31564
0.31565
0.31564
0.31564
0.31564
0.31564
