Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"553666000","3530900","3272","338300.7",""
"554568000","3525900","3273","338311.0",""
"555412000","3525900","3272","338320.9",""
"556255000","3525900","3272","338330.8",""
"557098000","3525900","3272","338340.7",""
"558191000","3525900","3272","338353.4",""
"559094000","3530900","3272","338363.7","0x3E0612080004830"
"559938000","3530900","3272","338373.6","0x3E0612080004930"
"560788000","3530900","3271","338383.5",""
"561631000","3530900","3271","338393.4",""
"562717000","3530900","3272","338406.1",""
"563626000","3525900","3272","338416.4",""
"564471000","3525900","3272","338426.4",""
"565315000","3525900","3271","338436.3",""
"566157000","3525900","3272","338446.2",""
"567256000","3525900","3272","338458.9",""
"568158000","3553000","3271","338469.6",""
"569002000","3553000","3271","338479.5",""
"569846000","3553000","3271","338489.0",""
"570694000","3553000","3271","338498.9",""
"571786000","3553000","3271","338511.6",""
"572688000","3527900","3270","338522.3",""
"573531000","3527900","3271","338532.2",""
"574376000","3527900","3271","338542.1",""
"575220000","3527900","3271","338551.7",""
"576312000","3527900","3271","338564.3",""
"577213000","3531400","3270","338575.1",""
"578057000","3531400","3271","338585.0",""
"578900000","3531400","3271","338594.5",""
"579743000","3531400","3271","338604.4",""
"580842000","3531400","3271","338617.1",""
"581743000","3527900","3271","338627.8",""
"582587000","3527900","3271","338637.7",""
"583431000","3527900","3272","338647.6",""
"584275000","3527900","3272","338657.1",""
"585369000","3527900","3272","338669.8",""
"586271000","3529900","3271","338680.5",""
"587114000","3529900","3271","338690.4",""
"587957000","3529900","3272","338700.0",""
"588801000","3529900","3272","338709.9",""
"589895000","3529900","3271","338722.6",""
"590801000","3527900","3271","338733.3",""
"591645000","3527900","3272","338743.2",""
"592490000","3527900","3272","338753.1","0x3E060CA80004830"
"593334000","3527900","3272","338763.0","0x3E0614A80004930"
"594428000","3527900","3272","338775.7",""
"595329000","3528900","3271","338786.0",""
"596173000","3528900","3271","338795.9",""
"597017000","3528900","3272","338805.8",""
"597861000","3528900","3272","338815.3",""
"598955000","3528900","3272","338828.4",""
"599857000","3529400","3272","338838.7",""
"600706000","3529400","3272","338848.7",""
"601549000","3529400","3272","338858.6",""
"602394000","3529400","3272","338868.5",""
