executionTime(s)
0.00060396
0.00060392
0.000604
0.00060396
0.00060396
0.00060392
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060392
0.000604
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.000604
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.000604
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060392
0.00060392
0.00060392
0.00060396
0.00060392
0.00060392
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060392
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.000604
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.000604
0.00060396
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060392
0.00060392
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060392
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.000604
0.00060392
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060392
0.00060396
0.000604
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060392
0.00060392
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.000604
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.000604
0.00060392
0.00060392
0.000604
0.00060396
0.000604
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.00060392
0.000604
0.00060396
0.00060396
0.000604
0.00060392
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.000604
0.00060396
0.00060392
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.00060392
0.00060396
0.00060396
0.00060392
0.00060392
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060392
0.000604
0.00060396
0.00060396
0.00060396
0.00060392
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.000604
0.000604
0.00060396
0.00060392
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.000604
0.000604
0.000604
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060404
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060392
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.00060404
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.000604
0.000604
0.000604
0.000604
0.00060396
0.00060404
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.000604
0.000604
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.000604
0.000604
0.00060404
0.000604
0.000604
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060392
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.00060388
0.00060392
0.00060392
0.00060392
0.00060392
0.00060396
0.00060392
0.00060396
0.00060392
0.000604
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.00060396
0.00060392
0.00060392
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060392
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060392
0.000604
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060392
0.00060396
0.000604
0.00060396
0.000604
0.000604
0.000604
0.00060396
0.000604
0.000604
0.000604
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.000604
0.00060396
0.000604
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.000604
0.00060396
0.00060396
0.000604
0.00060396
0.00060392
0.00060396
0.00060396
0.00060396
0.000604
0.00060396
0.00060396
