Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"912512000","223700","3280","945.7",""
"913602000","223700","3280","946.4",""
"914811000","223700","3280","947.1",""
"915960000","223700","3280","947.8",""
"917110000","223700","3281","948.9",""
"918259000","223700","3281","949.6",""
"919344000","223700","3281","950.0",""
"920551000","223700","3281","951.1",""
"921701000","223700","3281","951.8",""
"922851000","223700","3281","952.5",""
"924007000","223700","3281","953.2",""
"925091000","223700","3281","954.0",""
"926299000","223700","3281","954.7",""
"927449000","223700","3281","955.8",""
"928599000","223700","3281","956.9",""
"929749000","223700","3281","958.0",""
"930835000","223700","3281","959.1",""
"932043000","223700","3281","960.2",""
"933198000","223700","3281","960.9",""
"934347000","223700","3281","961.6",""
"935498000","223700","3281","962.3",""
"936583000","223700","3281","963.1",""
"937790000","223700","3280","963.8",""
"938941000","223700","3281","964.9",""
"940090000","223700","3281","965.6",""
"941239000","223700","3281","966.3",""
"942325000","223700","3280","966.6",""
"943538000","223700","3280","967.7",""
"944688000","223700","3280","968.5",""
"945838000","223700","3280","969.2",""
"946987000","223700","3280","970.3",""
"948072000","223700","3280","971.0",""
"949280000","223700","3280","972.1",""
"950430000","223700","3280","973.6",""
"951586000","223700","3281","974.7",""
"952735000","223700","3280","975.4",""
"953826000","223700","3281","976.1",""
"955035000","223700","3281","976.9",""
"956185000","223700","3281","977.6",""
"957334000","223700","3281","978.7",""
"958483000","223700","3281","979.4",""
"959568000","223700","3281","979.7",""
"960776000","223700","3281","980.8",""
"961926000","223700","3281","981.5",""
"963081000","223700","3281","982.3",""
"964231000","223700","3281","983.0",""
"965316000","223700","3281","983.7",""
"966525000","223700","3281","984.4",""
"967675000","223700","3281","985.5",""
"968824000","223700","3281","986.6",""
"969974000","223700","3280","987.7",""
"971059000","223700","3280","988.8",""
"972267000","223700","3280","989.9",""
"973422000","223700","3280","990.6",""
"974572000","223700","3280","991.4",""
"975721000","223700","3280","992.5",""
"976806000","223700","3280","992.8",""
"978013000","223700","3280","993.5",""
"979163000","223700","3280","994.6",""
"980313000","223700","3280","995.3",""
"981463000","223700","3280","996.1",""
"982548000","223700","3280","996.8",""
"983762000","223700","3280","997.5",""
"984911000","223700","3280","998.2",""
"986061000","223700","3280","999.3",""
"987211000","223700","3280","1000.0",""
"988295000","223700","3280","1000.7",""
"989503000","223700","3280","1002.2",""
"990653000","223700","3280","1003.3",""
"991802000","223700","3280","1004.4",""
"992962000","223700","3280","1005.5",""
"994047000","223700","3280","1005.9",""
"995255000","223700","3280","1006.6",""
"996405000","223700","3280","1007.7",""
"997554000","223700","3280","1008.4",""
"998704000","223700","3280","1009.1",""
"999790000","223700","3280","1009.9","0x8000000000000800"
"1000998000","223700","3280","1010.6","0x8000000000000800"
