Time.s,Voltage.V,Power.Watt,Energy.J
3.272,1.1182,0.0056831,0.01899979483365
3.286,1.1816,0.0063467,0.01908400343365
3.3,1.1475,0.0059848,0.01917032393365
3.314,1.1816,0.0063467,0.01925664443365
3.328,1.1377,0.0058834,0.01934225513365
3.342,1.2012,0.0065582,0.01942934633365
3.355,1.1182,0.0056831,0.01950891478365
3.369,0.078125,0.000027743,0.01954889068465
3.383,1.123,0.0057329,0.01958921518565
3.396,1.1914,0.006452,0.01966841703565
3.41,1.1768,0.0062944,0.01975764183565
3.424,1.1426,0.005934,0.01984324063565
3.438,1.1572,0.0060872,0.01992738903565
3.452,1.1865,0.0063993,0.02001479453565
3.466,1.1768,0.0062944,0.02010365043565
3.48,1.167,0.0061903,0.02019104333565
3.493,1.123,0.0057329,0.02026854413565
3.508,1.1865,0.0063993,0.02035953563565
3.522,1.1768,0.0062944,0.02044839153565
3.535,1.167,0.0061903,0.02052954208565
3.55,1.1426,0.005934,0.02062047433565
3.563,1.1816,0.0063467,0.02070029888565
3.577,1.1523,0.0060359,0.02078697708565
3.591,1.1572,0.0060872,0.02087183878565
3.605,0.068359,0.000021241,0.02091459787265
3.618,1.1475,0.0059848,0.02095363713915
3.632,1.1279,0.0057828,0.02103601033915
3.646,1.1621,0.0061386,0.02111946013915
3.659,1.1182,0.0056831,0.02119630118915
3.674,0.75684,0.0026036,0.02125845143915
3.688,1.1865,0.0063993,0.02132147173915
3.701,1.1426,0.005934,0.02140163818915
3.716,1.0938,0.0054377,0.02148692593915
3.729,1.1328,0.005833,0.02156018548915
3.743,1.1963,0.006505,0.02164655148915
3.758,1.1523,0.0060359,0.02174060823915
3.771,1.1475,0.0059848,0.02181874278915
3.785,1.1523,0.0060359,0.02190288768915
3.799,1.1768,0.0062944,0.02198919978915
3.813,1.1572,0.0060872,0.02207587098915
3.827,1.1475,0.0059848,0.02216037498915
3.841,1.1377,0.0058834,0.02224345238915
3.855,1.1816,0.0063467,0.02232906308915
3.868,1.1816,0.0063467,0.02241157018915
3.883,1.1621,0.0061386,0.02250520993915
3.897,1.167,0.0061903,0.02259151223915
3.91,1.1768,0.0062944,0.02267266278915
3.924,1.1719,0.0062422,0.02276041898915
3.938,1.2109,0.0066653,0.02285077148915
3.952,1.167,0.0061903,0.02294076068915
3.966,1.1914,0.006452,0.02302925678915
3.98,1.1865,0.0063993,0.02311921588915
3.994,1.167,0.0061903,0.02320734308915
4.007,1.1475,0.0059848,0.02328648123915
4.022,1.1377,0.0058834,0.02337549273915
4.036,1.1963,0.006505,0.02346221153915
4.049,1.1914,0.006452,0.02354643203915
4.064,1.1621,0.0061386,0.02364086153915
4.077,1.1279,0.0057828,0.02371835063915
4.091,0.097656,0.000043349,0.02375913368215
4.105,1.1621,0.0061386,0.02380240732515
4.118,1.1279,0.0057828,0.02387989642515
4.132,1.167,0.0061903,0.02396370812515
4.146,1.1621,0.0061386,0.02405001042515
4.16,1.1279,0.0057828,0.02413346022515
4.174,1.1719,0.0062422,0.02421763522515
4.188,1.1865,0.0063993,0.02430612572515
4.202,1.1719,0.0062422,0.02439461622515
4.215,1.1084,0.0055843,0.02447148847515
4.23,1.1426,0.005934,0.02455787572515
4.244,1.123,0.0057329,0.02463954402515
4.257,0.039063,0.0000069358,0.02467685295785
4.27,1.1182,0.0056831,0.02471383819055
4.283,1.123,0.0057329,0.02478804219055
4.297,1.1768,0.0062944,0.02487223329055
4.311,1.123,0.0057329,0.02495642439055
4.325,1.1426,0.005934,0.02503809269055
4.339,1.1084,0.0055843,0.02511872079055
4.353,1.2256,0.0068275,0.02520560339055
4.367,1.2158,0.0067192,0.02530043029055
4.38,1.1572,0.0060872,0.02538367189055
4.395,1.1377,0.0058834,0.02547345139055
4.409,1.1768,0.0062944,0.02555869599055
4.422,1.0986,0.0054863,0.02563527054055
4.436,1.1768,0.0062944,0.02571773544055
4.45,1.123,0.0057329,0.02580192654055
4.464,1.1963,0.006505,0.02588759184055
4.478,1.1719,0.0062422,0.02597682224055
4.492,1.1572,0.0060872,0.02606312804055
4.506,0.019531,0.000001734,0.02610575057855
4.517,1.1523,0.0060359,0.02613895756555
4.532,1.1621,0.0061386,0.02623026631555
4.546,1.1475,0.0059848,0.02631513011555
4.559,1.1768,0.0062944,0.02639494491555
4.574,1.1865,0.0063993,0.02649014766555
4.587,1.1133,0.0056336,0.02656836151555
4.601,1.1719,0.0062422,0.02665149211555
4.616,1.1279,0.0057828,0.02674167961555
4.629,1.1621,0.0061386,0.02681916871555
4.643,1.0938,0.0054377,0.02690020281555
4.657,0.029297,0.0000039014,0.02693829402535
4.669,1.1621,0.0061386,0.02697514903375
4.682,1.0986,0.0054863,0.02705071088375
4.697,1.1377,0.0058834,0.02713598363375
4.711,1.167,0.0061903,0.02722049953375
4.724,1.1768,0.0062944,0.02730165008375
4.739,1.0791,0.005293,0.02738855558375
4.752,1.1816,0.0063467,0.02746421363375
4.766,1.2012,0.0065582,0.02755454793375
4.781,1.2207,0.0067733,0.02765453418375
4.794,1.1426,0.005934,0.02773713163375
4.808,1.1475,0.0059848,0.02782056323375
4.822,1.2061,0.0066117,0.02790873873375
4.836,1.123,0.0057329,0.02799515093375
4.85,1.1963,0.006505,0.02808081623375
4.864,1.1719,0.0062422,0.02817004663375
4.878,1.1865,0.0063993,0.02825853713375
4.891,1.1621,0.0061386,0.02834003348375
4.905,1.1084,0.0055843,0.02842209378375
4.92,1.1572,0.0060872,0.02850963003375
4.933,1.1816,0.0063467,0.02859045038375
4.947,1.1426,0.005934,0.02867641528375
4.961,1.1523,0.0060359,0.02876020458375
4.975,1.1621,0.0061386,0.02884542608375
4.989,1.1719,0.0062422,0.02893209168375
5.003,1.1377,0.0058834,0.02901697088375
5.017,1.1475,0.0059848,0.02910004828375
5.03,1.1816,0.0063467,0.02918020303375
5.045,1.2012,0.0065582,0.02927698978375
5.059,1.1523,0.0060359,0.02936514848375
5.072,1.1182,0.0056831,0.02944132198375
5.087,1.1523,0.0060359,0.02952921448375
5.1,1.0938,0.0054377,0.02960379288375
5.114,1.1963,0.006505,0.02968739178375
5.129,1.1816,0.0063467,0.02978377953375
5.142,1.1914,0.006452,0.02986697108375
5.156,1.0938,0.0054377,0.02995019898375
5.17,1.1475,0.0059848,0.03003015648375
5.184,1.1572,0.0060872,0.03011466048375
5.198,1.1279,0.0057828,0.03019775048375
5.212,1.0791,0.005293,0.03027528108375
5.226,0.30273,0.00041658,0.03031524814375
5.238,1.1768,0.0062944,0.03035551402375
5.253,1.1572,0.0060872,0.03044837602375
5.266,1.1768,0.0062944,0.03052885642375
5.28,1.1719,0.0062422,0.03061661262375
5.295,1.1279,0.0057828,0.03070680012375
5.308,1.1475,0.0059848,0.03078328952375
5.322,1.0742,0.0052452,0.03086189952375
5.336,1.1719,0.0062422,0.03094231132375
5.35,1.1475,0.0059848,0.03102790032375
5.364,1.04,0.0049167,0.03110421082375
5.378,1.1572,0.0060872,0.03118123812375
5.392,1.1426,0.005934,0.03126538652375
5.405,1.1572,0.0060872,0.03134352432375
5.42,1.1426,0.005934,0.03143368332375
5.434,1.1572,0.0060872,0.03151783172375
5.447,1.1914,0.006452,0.03159933652375
5.462,0.28809,0.00037724,0.03165055582375
5.474,1.1621,0.0061386,0.03168965086375
5.488,1.1377,0.0058834,0.03177380486375
5.502,1.1572,0.0060872,0.03185759906375
5.516,1.1572,0.0060872,0.03194281986375
5.53,1.1816,0.0063467,0.03202985716375
5.543,1.0791,0.005293,0.03210551521375
5.558,1.1768,0.0062944,0.03219242071375
5.572,1.1865,0.0063993,0.03228127661375
5.585,1.1865,0.0063993,0.03236446751375
5.6,1.0889,0.0053892,0.03245288126375
5.613,1.1719,0.0062422,0.03252848536375
5.627,1.2012,0.0065582,0.03261808816375
5.642,1.1523,0.0060359,0.03271254391375
5.655,1.123,0.0057329,0.03278904111375
5.669,1.1816,0.0063467,0.03287359831375
5.683,1.1572,0.0060872,0.03296063561375
5.697,1.167,0.0061903,0.03304657811375
5.711,1.1377,0.0058834,0.03313109401375
5.725,1.1328,0.005833,0.03321310881375
5.739,1.2109,0.0066653,0.03330059691375
5.752,1.2061,0.0066117,0.03338689741375
5.767,1.1523,0.0060359,0.03348175441375
5.781,1.1133,0.0056336,0.03356344091375
5.794,1.1768,0.0062944,0.03364097291375
5.809,1.1377,0.0058834,0.03373230641375
5.822,1.2012,0.0065582,0.03381317681375
5.836,0.78613,0.0028091,0.03387874791375
5.851,1.2305,0.0068821,0.03395143191375
5.864,1.123,0.0057329,0.03403342941375
5.878,1.123,0.0057329,0.03411369001375
5.892,0.12207,0.000067733,0.03415429444475
5.905,1.167,0.0061903,0.03419497165925
5.918,1.1279,0.0057828,0.03427279680925
5.933,1.1279,0.0057828,0.03435953880925
5.947,1.1914,0.006452,0.03444518240925
5.96,1.1768,0.0062944,0.03452803400925
5.975,1.2109,0.0066653,0.03462523175925
5.988,1.1523,0.0060359,0.03470778955925
6.002,1.1328,0.005833,0.03479087185925
6.017,1.2012,0.0065582,0.03488380585925
6.03,1.1719,0.0062422,0.03496700845925
6.044,1.1182,0.0056831,0.03505048555925
6.057,1.1768,0.0062944,0.03512833930925
6.072,1.0938,0.0054377,0.03521633005925
6.086,1.1279,0.0057828,0.03529487355925
6.099,1.1621,0.0061386,0.03537236265925
6.114,1.1865,0.0063993,0.03546639690925
6.127,1.2061,0.0066117,0.03555096840925
6.141,1.1816,0.0063467,0.03564167720925
6.156,1.084,0.005341,0.03572933495925
6.169,1.1426,0.005934,0.03580262245925
6.183,1.1963,0.006505,0.03588969545925
6.197,1.1035,0.0055352,0.03597397685925
6.211,1.1328,0.005833,0.03605355425925
6.225,1.1572,0.0060872,0.03613699565925
6.239,1.1621,0.0061386,0.03622257625925
6.253,1.1133,0.0056336,0.03630498165925
6.266,1.1475,0.0059848,0.03638050125925
6.281,1.1621,0.0061386,0.03647142675925
6.295,1.2256,0.0068275,0.03656218945925
6.308,1.1865,0.0063993,0.03664816365925
6.323,0.28809,0.00037724,0.03669898770925
6.335,1.2012,0.0065582,0.03674060034925
6.349,1.1768,0.0062944,0.03683056854925
6.364,1.1426,0.005934,0.03692228154925
6.377,0.03418,0.0000053102,0.03696088706555
6.389,1.1328,0.005833,0.03699591692675
6.403,1.1475,0.0059848,0.03707864152675
6.417,1.1328,0.005833,0.03716136612675
6.43,1.1719,0.0062422,0.03723985492675
6.445,1.1719,0.0062422,0.03733348792675
6.459,1.1768,0.0062944,0.03742124412675
6.472,1.1523,0.0060359,0.03750139107675
6.487,1.1035,0.0055352,0.03758817432675
6.5,1.1963,0.006505,0.03766643562675
6.514,1.1572,0.0060872,0.03775458102675
6.529,1.1475,0.0059848,0.03784512102675
6.542,1.1084,0.0055843,0.03792032017675
6.556,1.123,0.0057329,0.03799954057675
6.569,1.1426,0.005934,0.03807537542675
6.584,1.167,0.0061903,0.03816630767675
6.598,1.0938,0.0054377,0.03824770367675
6.611,1.1768,0.0062944,0.03832396232675
6.626,1.2012,0.0065582,0.03842035682675
6.639,1.1475,0.0059848,0.03850188632675
6.653,1.1523,0.0060359,0.03858603122675
6.668,1.1719,0.0062422,0.03867811697675
6.681,1.1768,0.0062944,0.03875960487675
6.695,1.2012,0.0065582,0.03884957307675
6.709,1.1328,0.005833,0.03893631147675
6.723,1.1084,0.0055843,0.03901623257675
6.737,1.1182,0.0056831,0.03909510437675
6.751,1.1719,0.0062422,0.03917858147675
6.765,1.1572,0.0060872,0.03926488727675
6.778,1.1426,0.005934,0.03934302507675
6.793,1.1865,0.0063993,0.03943552482675
6.807,1.1572,0.0060872,0.03952293032675
6.82,1.1865,0.0063993,0.03960409257675
6.835,1.1572,0.0060872,0.03969774132675
6.848,1.1816,0.0063467,0.03977856167675
6.862,1.1914,0.006452,0.03986815257675
6.877,1.1719,0.0062422,0.03996335907675
6.89,1.1475,0.0059848,0.04004283457675
6.904,1.2012,0.0065582,0.04013063557675
6.918,1.1182,0.0056831,0.04021632467675
6.932,1.1182,0.0056831,0.04029588807675
6.946,1.1084,0.0055843,0.04037475987675
6.96,1.1279,0.0057828,0.04045432957675
6.974,1.1719,0.0062422,0.04053850457675
6.987,1.1426,0.005934,0.04061764987675
7.002,1.1279,0.0057828,0.04070552587675
7.016,0.33203,0.00050111,0.04074951324675
7.028,1.1377,0.0058834,0.04078782030675
7.043,1.0986,0.0054863,0.04087309305675
7.056,1.0889,0.0053892,0.04094378380675
7.07,0.043945,0.0000087781,0.04098156965345
7.081,1.1621,0.0061386,0.041015380233
7.096,1.1279,0.0057828,0.041104790733
7.11,1.167,0.0061903,0.041188602433
7.123,1.1572,0.0060872,0.041268406183
7.138,1.1328,0.005833,0.041357807683
7.151,1.1377,0.0058834,0.041433964283
7.165,1.1963,0.006505,0.041520683083
7.18,1.2109,0.0066653,0.041619460333
7.193,1.2012,0.0065582,0.041705413083
7.207,1.1279,0.0057828,0.041791800083
7.221,1.1719,0.0062422,0.041875975083
7.235,1.167,0.0061903,0.041963002583
7.249,1.1523,0.0060359,0.042048585983
7.263,1.0693,0.0051976,0.042127220483
7.277,1.1621,0.0061386,0.042206573883
7.29,1.1914,0.006452,0.042288412783
7.305,1.1816,0.0063467,0.042384403033
7.319,1.0986,0.0054863,0.042467234033
7.332,1.1426,0.005934,0.042541465983
7.347,1.1963,0.006505,0.042634758483
7.36,1.1816,0.0063467,0.042718294533
7.374,1.1279,0.0057828,0.042803201033
7.389,1.1475,0.0059848,0.042891458033
7.402,0.029297,0.0000039014,0.0429303845921
7.414,1.1377,0.0058834,0.0429657084005
7.428,1.1572,0.0060872,0.0430495026005
7.442,1.1475,0.0059848,0.0431340066005
7.455,1.1572,0.0060872,0.0432124746005
7.47,1.1475,0.0059848,0.0433030146005
7.484,1.1279,0.0057828,0.0433853878005
7.497,1.1084,0.0055843,0.0434592739505
7.512,1.1133,0.0056336,0.0435434082005
7.525,1.1719,0.0062422,0.0436206009005
7.539,1.1816,0.0063467,0.0437087232005
7.554,1.1279,0.0057828,0.0437996944505
7.567,1.1426,0.005934,0.0438758536505
7.581,1.1523,0.0060359,0.0439596429505
7.595,1.1475,0.0059848,0.0440437878505
7.609,0.024414,0.0000027093,0.0440857004156
7.621,1.1328,0.005833,0.0441207146714
7.634,1.1621,0.0061386,0.0441985300714
7.649,1.1621,0.0061386,0.0442906090714
7.662,1.1572,0.0060872,0.0443700767714
7.676,1.1621,0.0061386,0.0444556573714
7.691,1.1816,0.0063467,0.0445492971214
7.704,1.1963,0.006505,0.0446328331714
7.718,1.2109,0.0066653,0.0447250252714
7.732,1.1523,0.0060359,0.0448139336714
7.746,0.84473,0.0032435,0.0448788894714
7.76,1.167,0.0061903,0.0449449260714
7.774,1.1426,0.005934,0.0450297961714
7.788,1.2061,0.0066117,0.0451176160714
7.801,1.1572,0.0060872,0.0452001589214
7.816,1.1475,0.0059848,0.0452906989214
7.83,1.167,0.0061903,0.0453759246214
7.843,1.1377,0.0058834,0.0454544036714
7.858,1.1572,0.0060872,0.0455441831714
7.871,1.1523,0.0060359,0.0456229833214
7.885,1.0986,0.0054863,0.0457036387214
7.9,0.029297,0.0000039014,0.0457448152319
7.911,1.123,0.0057329,0.0457763676396
7.925,1.1426,0.005934,0.0458580359396
7.939,1.1865,0.0063993,0.0459443690396
7.953,1.1328,0.005833,0.0460299951396
7.967,1.1621,0.0061386,0.0461137963396
7.981,1.1523,0.0060359,0.0461990178396
7.995,1.1768,0.0062944,0.0462853299396
8.008,1.1377,0.0058834,0.0463644856396
8.023,1.1328,0.005833,0.0464523586396
8.036,1.1523,0.0060359,0.0465295064896
8.05,1.1572,0.0060872,0.0466143681896
8.065,1.1279,0.0057828,0.0467033931896
8.078,1.1523,0.0060359,0.0467802147396
8.092,1.1279,0.0057828,0.0468629456396
8.105,1.1914,0.006452,0.0469424718396
8.12,1.1182,0.0056831,0.0470334850896
8.134,1.1426,0.005934,0.0471148047896
8.147,1.1768,0.0062944,0.0471942893896
8.162,1.2256,0.0068275,0.0472927036396
8.175,1.167,0.0061903,0.0473773193396
8.189,1.1035,0.0055352,0.0474593978396
8.204,1.1328,0.005833,0.0475446593396
8.217,1.1133,0.0056336,0.0476191922396
8.231,1.1768,0.0062944,0.0477026882396
8.245,1.1621,0.0061386,0.0477897192396
8.259,1.1621,0.0061386,0.0478756596396
8.273,1.1084,0.0055843,0.0479577199396
8.287,1.1328,0.005833,0.0480376410396
8.301,1.1523,0.0060359,0.0481207233396
8.314,1.1768,0.0062944,0.0482008702896
8.329,1.0938,0.0054377,0.0482888610396
8.343,1.1475,0.0059848,0.0483688185396
8.356,1.1572,0.0060872,0.0484472865396
8.371,1.0449,0.004963,0.0485301630396
8.384,1.1279,0.0057828,0.0486000107396
8.398,1.1816,0.0063467,0.0486849172396
8.413,1.1719,0.0062422,0.0487793339896
8.426,1.167,0.0061903,0.0488601452396
8.44,1.1475,0.0059848,0.0489453709396
