Time.s,Voltage.V,Power.Watt,Energy.J
2.728,0.59082,0.0015867,0.00418547196508
2.743,0.60547,0.0016663,0.00420986946508
2.756,0.41504,0.00078299,0.00422578985008
2.769,0.60059,0.0016396,0.00424153668508
2.784,0.60059,0.0016396,0.00426613068508
2.797,0.59082,0.0015867,0.00428710163508
2.811,0.59082,0.0015867,0.00430931543508
2.825,0.57129,0.0014835,0.00433080683508
2.839,0.57617,0.001509,0.00435175433508
2.853,0.57617,0.001509,0.00437288033508
2.867,0.55176,0.0013838,0.00439312993508
2.881,0.60059,0.0016396,0.00441429373508
2.894,0.5957,0.001613,0.00443543563508
2.909,0.57617,0.001509,0.00445885063508
2.923,0.59082,0.0015867,0.00448052053508
2.936,0.61523,0.0017205,0.00450201733508
2.951,0.60059,0.0016396,0.00452721808508
2.964,0.5957,0.001613,0.00454835998508
2.978,0.55176,0.0013838,0.00456933758508
2.992,0.60547,0.0016663,0.00459068828508
3.006,0.60059,0.0016396,0.00461382958508
3.02,0.58105,0.0015347,0.00463604968508
3.034,0.56641,0.0014583,0.00465700068508
3.048,0.60059,0.0016396,0.00467868598508
3.061,0.58594,0.0015606,0.00469948728508
3.076,0.58594,0.0015606,0.00472289628508
3.09,0.57617,0.001509,0.00474438348508
3.103,0.61523,0.0017205,0.00476537523508
3.118,0.0048828,0.00000010837,0.004778279797855
3.129,0.59082,0.0015867,0.00478700724389
3.143,0.57129,0.0014835,0.00480849864389
3.158,0.58594,0.0015606,0.00483132939389
3.171,0.58105,0.0015347,0.00485144884389
3.185,0.60547,0.0016663,0.00487385584389
3.198,0.59082,0.0015867,0.00489500034389
3.213,0.57129,0.0014835,0.00491802684389
3.227,0.55664,0.0014084,0.00493827014389
3.24,0.57129,0.0014835,0.00495706749389
3.255,0.4541,0.00093731,0.00497522356889
3.267,0.58105,0.0015347,0.00499005562889
3.281,0.54688,0.0013594,0.00501031432889
3.296,0.60059,0.0016396,0.00503280682889
3.309,0.5957,0.001613,0.00505394872889
3.323,0.58594,0.0015606,0.00507616392889
3.337,0.57617,0.001509,0.00509765112889
3.351,0.57617,0.001509,0.00511877712889
3.365,0.5957,0.001613,0.00514063112889
3.379,0.59082,0.0015867,0.00516302902889
3.393,0.56641,0.0014583,0.00518434402889
3.406,0.58105,0.0015347,0.00520379852889
3.421,0.097656,0.000043349,0.00521563389639
3.433,0.61523,0.0017205,0.00522621699039
3.447,0.55664,0.0014084,0.00524811929039
3.462,0.60059,0.0016396,0.00527097929039
3.475,0.61035,0.0016933,0.00529264314039
3.489,0.5957,0.001613,0.00531578724039
3.503,0.57617,0.001509,0.00533764124039
3.517,0.60059,0.0016396,0.00535968144039
3.531,0.5957,0.001613,0.00538244964039
3.545,0.60547,0.0016663,0.00540540474039
3.559,0.58594,0.0015606,0.00542799304039
3.572,0.59082,0.0015867,0.00544845049039
3.587,0.56152,0.0014332,0.00547109974039
3.601,0.58105,0.0015347,0.00549187504039
3.614,0.5957,0.001613,0.00551233509039
3.629,0.56641,0.0014583,0.00553536984039
3.642,0.59082,0.0015867,0.00555516234039
3.656,0.58594,0.0015606,0.00557719344039
3.671,0.57617,0.001509,0.00560021544039
3.684,0.59082,0.0015867,0.00562033749039
3.698,0.60059,0.0016396,0.00564292159039
3.712,0.60059,0.0016396,0.00566587599039
3.726,0.58594,0.0015606,0.00568827739039
3.74,0.60547,0.0016663,0.00571086569039
3.753,0.5957,0.001613,0.00573218114039
3.768,0.5957,0.001613,0.00575637614039
3.781,0.019531,0.000001734,0.00576687191139
3.793,0.54199,0.0013353,0.00577489411539
3.808,0.60547,0.0016663,0.00579740611539
3.821,0.59082,0.0015867,0.00581855061539
3.835,0.56641,0.0014583,0.00583986561539
3.849,0.56152,0.0014332,0.00586010611539
3.863,0.60059,0.0016396,0.00588161571539
3.877,0.57617,0.001509,0.00590365591538999
3.891,0.58594,0.0015606,0.00592514311539
3.905,0.60547,0.0016663,0.00594773141538999
3.918,0.61035,0.0016933,0.00596956881538999
3.933,0.61523,0.0017205,0.00599517231538999
3.947,0.58594,0.0015606,0.00601814001538999
3.96,0.57617,0.001509,0.00603809241538999
3.975,0.61035,0.0016933,0.00606210966538999
3.988,0.56641,0.0014583,0.00608259506538999
4.002,0.60547,0.0016663,0.00610446726538999
4.016,0.58594,0.0015606,0.00612705556538999
4.03,0.60547,0.0016663,0.00614964386538999
4.044,0.56641,0.0014583,0.00617151606538999
4.058,0.56152,0.0014332,0.00619175656538999
4.072,0.59082,0.0015867,0.00621289586538999
4.085,0.59082,0.0015867,0.00623352296538999
4.1,0.59082,0.0015867,0.00625732346538999
4.114,0.56641,0.0014583,0.00627863846538999
4.127,0.56152,0.0014332,0.00629743321538999
4.142,0.56641,0.0014583,0.00631911946538999
4.155,0.61035,0.0016933,0.00633960486538999
4.169,0.59082,0.0015867,0.00636256486538999
4.184,0.57617,0.001509,0.00638578261538999
4.197,0.60059,0.0016396,0.00640624851538999
4.211,0.54688,0.0013594,0.00642724151538999
4.225,0.57617,0.001509,0.00644732031538999
4.239,0.58594,0.0015606,0.00646880751538999
4.253,0.10742,0.000052452,0.00648009887938999
4.265,0.58594,0.0015606,0.00648977719138999
4.28,0.57617,0.001509,0.00651279919138999
4.293,0.59082,0.0015867,0.00653292124138999
4.307,0.63477,0.0018315,0.00655684864138999
4.322,0.55664,0.0014084,0.00658114789138999
4.335,0.57617,0.001509,0.00660011099138999
4.349,0.59082,0.0015867,0.00662178089138999
4.363,0.5957,0.001613,0.00664417879138999
4.377,0.57129,0.0014835,0.00666585429138999
4.391,0.57617,0.001509,0.00668680179138999
4.405,0.59082,0.0015867,0.00670847169138999
4.419,0.60059,0.0016396,0.00673105579138999
4.432,0.4541,0.00093731,0.00674780570638999
4.446,0.56152,0.0014332,0.00676439927638999
4.46,0.57617,0.001509,0.00678499467638999
4.473,0.60547,0.0016663,0.00680563412638999
4.488,0.55176,0.0013838,0.00682850987638999
4.501,0.5957,0.001613,0.00684798907638999
4.515,0.58105,0.0015347,0.00687002297638999
4.529,0.60059,0.0016396,0.00689224307638999
4.543,0.55176,0.0013838,0.00691340687638999
4.557,0.58105,0.0015347,0.00693383637638999
4.571,0.59082,0.0015867,0.00695568617638999
4.585,0.60059,0.0016396,0.00697827027638999
4.598,0.59082,0.0015867,0.00699924122638999
4.613,0.014648,0.00000097535,0.007011148791515
4.625,0.58105,0.0015347,0.00702036284361499
4.638,0.62012,0.0017479,0.00704169974361499
4.653,0.56641,0.0014583,0.00706574624361499
4.666,0.56641,0.0014583,0.00708470414361499
4.68,0.61523,0.0017205,0.00710695574361499
4.695,0.60547,0.0016663,0.007132356743615
4.708,0.58105,0.0015347,0.007153163243615
4.722,0.56641,0.0014583,0.007174114243615
4.736,0.58105,0.0015347,0.00719506524361499
4.75,0.58105,0.0015347,0.00721655104361499
4.764,0.57129,0.0014835,0.00723767844361499
4.777,0.57129,0.0014835,0.00725696394361499
4.792,0.57617,0.001509,0.00727940769361499
4.805,0.5957,0.001613,0.00729970069361499
4.819,0.57129,0.0014835,0.00732137619361499
4.834,0.55664,0.0014084,0.00734306544361499
4.847,0.61523,0.0017205,0.007363403293615
4.861,0.61523,0.0017205,0.00738749029361499
4.875,0.62012,0.0017479,0.00741176909361499
4.889,0.57617,0.001509,0.007434567393615
4.903,0.59082,0.0015867,0.00745623729361499
4.917,0.625,0.0017756,0.007479773393615
4.931,0.56152,0.0014332,0.007502234993615
4.944,0.60059,0.0016396,0.007522208193615
4.959,0.59082,0.0015867,0.00754640544361499
4.973,0.625,0.0017756,0.007569941543615
4.986,0.55664,0.0014084,0.00759063754361499
5.001,0.58594,0.0015606,0.007612905043615
5.014,0.59082,0.0015867,0.007633362493615
5.028,0.57617,0.001509,0.00765503239361499
5.043,0.58105,0.0015347,0.007677860143615
5.056,0.58105,0.0015347,0.007697811243615
5.07,0.58594,0.0015606,0.007719478343615
5.084,0.61035,0.0016933,0.00774225564361499
5.098,0.57617,0.001509,0.00776467174361499
5.124,0.56641,0.0014583,0.00780324664361499
5.138,0.59082,0.0015867,0.00782456164361499
5.151,0.60059,0.0016396,0.00784553259361499
5.166,0.0048828,0.00000010837,0.00785783040638999
5.177,0.60059,0.0016396,0.00786684880242499
5.191,0.57129,0.0014835,0.00788871050242499
5.206,0.039063,0.0000069358,0.00789988877092499
5.217,0.55176,0.0013838,0.00790753781782499
5.231,0.60547,0.0016663,0.00792888851782499
5.244,0.61523,0.0017205,0.00795090271782499
5.259,0.5957,0.001613,0.00797590396782499
5.272,0.55664,0.0014084,0.00799554306782499
5.286,0.55664,0.0014084,0.00801526066782499
5.301,0.58594,0.0015606,0.00803752816782499
5.314,0.55176,0.0013838,0.00805666676782499
5.328,0.5957,0.001613,0.00807764436782499
5.342,0.60547,0.0016663,0.00810059946782499
5.356,0.60547,0.0016663,0.00812392766782499
5.37,0.55664,0.0014084,0.00814545056782499
5.384,0.57617,0.001509,0.00816587236782499
5.398,0.59082,0.0015867,0.00818754226782499
5.411,0.61523,0.0017205,0.00820903906782499
5.426,0.57617,0.001509,0.00823326031782499
5.44,0.58105,0.0015347,0.00825456621782499
5.453,0.60547,0.0016663,0.00827537271782499
5.468,0.62012,0.0017479,0.00830097921782499
5.481,0.55664,0.0014084,0.00832149516782499
5.495,0.57129,0.0014835,0.00834173846782499
5.51,0.58105,0.0015347,0.00836437496782499
5.523,0.62012,0.0017479,0.00838571186782499
5.537,0.57617,0.001509,0.00840851016782499
5.551,0.58594,0.0015606,0.00842999736782499
5.565,0.57617,0.001509,0.00845148456782499
5.579,0.58105,0.0015347,0.00847279046782499
5.593,0.60059,0.0016396,0.00849501056782499
5.607,0.60547,0.0016663,0.00851815186782499
5.62,0.58594,0.0015606,0.00853912671782499
5.635,0.58105,0.0015347,0.00856234146782499
5.649,0.5957,0.001613,0.00858437536782499
5.662,0.58105,0.0015347,0.00860483541782499
5.677,0.57129,0.0014835,0.00862747191782499
5.69,0.58594,0.0015606,0.00864725856782499
5.704,0.5957,0.001613,0.00866947376782499
5.719,0.57617,0.001509,0.00869288876782499
5.732,0.58105,0.0015347,0.00871267281782499
5.746,0.58594,0.0015606,0.00873433991782499
5.76,0.60059,0.0016396,0.00875674131782499
5.774,0.61035,0.0016933,0.00878007161782499
5.788,0.5957,0.001613,0.00880321571782499
5.801,0.59082,0.0015867,0.00882401376782499
5.816,0.60059,0.0016396,0.00884821101782499
5.829,0.56641,0.0014583,0.00886834736782499
5.843,0.53711,0.0013113,0.00888773456782499
5.858,0.5957,0.001613,0.00890966681782499
5.871,0.61523,0.0017205,0.00893133456782499
5.885,0.60059,0.0016396,0.00895485526782499
5.899,0.55176,0.0013838,0.00897601906782499
5.913,0.58105,0.0015347,0.00899644856782499
5.927,0.61523,0.0017205,0.00901923496782499
5.941,0.61035,0.0016933,0.00904313156782499
5.955,0.52246,0.0012408,0.00906367026782499
5.968,0.56152,0.0014332,0.00908105126782499
5.983,0.61523,0.0017205,0.00910470401782499
5.996,0.60059,0.0016396,0.00912654466782499
6.01,0.53711,0.0013113,0.00914720096782499
6.025,0.56152,0.0014332,0.00916778471782499
6.038,0.59082,0.0015867,0.00918741406782499
6.052,0.60547,0.0016663,0.00921018506782499
6.066,0.56152,0.0014332,0.00923188156782499
6.08,0.0097656,0.00000043349,0.00924191700225499
6.092,0.59082,0.0015867,0.00925143980319499
6.106,0.59082,0.0015867,0.00927365360319499
6.12,0.59082,0.0015867,0.00929586740319499
6.133,0.61035,0.0016933,0.00931718740319499
6.148,0.57617,0.001509,0.00934120465319499
6.162,0.58594,0.0015606,0.00936269185319499
6.175,0.60059,0.0016396,0.00938349315319499
6.19,0.60059,0.0016396,0.00940808715319499
6.203,0.5957,0.001613,0.00942922905319499
6.217,0.59082,0.0015867,0.00945162695319499
6.232,0.57129,0.0014835,0.00947465345319499
6.245,0.60547,0.0016663,0.00949512715319499
6.259,0.60547,0.0016663,0.00951845535319499
6.273,0.5957,0.001613,0.00954141045319499
6.287,0.60059,0.0016396,0.00956417865319499
6.301,0.60547,0.0016663,0.00958731995319499
6.315,0.60547,0.0016663,0.00961064815319499
6.329,0.55664,0.0014084,0.00963217105319499
6.342,0.56641,0.0014583,0.00965080460319499
6.356,0.5957,0.001613,0.00967230370319499
6.371,0.5957,0.001613,0.00969649870319499
6.384,0.59082,0.0015867,0.00971729675319499
6.398,0.56152,0.0014332,0.00973843605319499
6.412,0.57129,0.0014835,0.00975885295319499
6.426,0.58105,0.0015347,0.00977998035319499
6.44,0.59082,0.0015867,0.00980183015319499
6.454,0.57129,0.0014835,0.00982332155319499
6.468,0.03418,0.0000053102,0.00983374322459499
6.479,0.60059,0.0016396,0.00984279023069499
6.494,0.58594,0.0015606,0.00986679173069499
6.507,0.59082,0.0015867,0.00988724918069499
6.521,0.59082,0.0015867,0.00990946298069499
6.536,0.5957,0.001613,0.00993346073069499
6.549,0.5957,0.001613,0.00995442973069499
6.563,0.60059,0.0016396,0.00997719793069499
6.577,0.60059,0.0016396,0.010000152330695
6.591,0.56641,0.0014583,0.010021837630695
6.605,0.59082,0.0015867,0.010043152630695
6.619,0.61523,0.0017205,0.010066303030695
6.633,0.59082,0.0015867,0.010089453430695
6.646,0.56152,0.0014332,0.010109082780695
6.661,0.56641,0.0014583,0.010130769030695
6.675,0.61523,0.0017205,0.010153020630695
6.688,0.57617,0.001509,0.010174012380695
6.703,0.57129,0.0014835,0.010196456130695
6.716,0.58594,0.0015606,0.010216242780695
6.73,0.5957,0.001613,0.010238457980695
6.745,0.56152,0.0014332,0.010261304480695
6.758,0.5957,0.001613,0.010281104780695
6.772,0.57617,0.001509,0.010302958780695
6.786,0.58105,0.0015347,0.010324264680695
6.8,0.62012,0.0017479,0.010347242880695
6.814,0.61523,0.0017205,0.010371521680695
6.828,0.58594,0.0015606,0.010394489380695
6.842,0.5957,0.001613,0.010416704580695
6.855,0.58594,0.0015606,0.010437332980695
6.87,0.59082,0.0015867,0.010460937730695
6.884,0.58594,0.0015606,0.010482968830695
6.897,0.61035,0.0016933,0.010504119180695
6.912,0.57129,0.0014835,0.010527945180695
6.925,0.57617,0.001509,0.010547396430695
6.939,0.57617,0.001509,0.010568522430695
6.953,0.57617,0.001509,0.010589648430695
6.967,0.62012,0.0017479,0.010612446730695
6.981,0.60547,0.0016663,0.010636346130695
6.994,0.59082,0.0015867,0.010657490630695
7.009,0.57129,0.0014835,0.010680517130695
7.022,0.58594,0.0015606,0.010700303780695
7.049,0.61035,0.0016933,0.010744231430695
7.062,0.56641,0.0014583,0.010764716830695
7.076,0.58105,0.0015347,0.010785667830695
7.09,0.60547,0.0016663,0.010808074830695
7.104,0.58594,0.0015606,0.010830663130695
7.118,0.60059,0.0016396,0.010853064530695
7.132,0.58105,0.0015347,0.010875284630695
7.146,0.56152,0.0014332,0.010896059930695
7.159,0.53711,0.0013113,0.010913899180695
7.174,0.60547,0.0016663,0.010936231180695
7.188,0.55176,0.0013838,0.010957581880695
7.201,0.60059,0.0016396,0.010977233980695
7.216,0.38574,0.00067635,0.010994603605695
7.228,0.60059,0.0016396,0.011008499305695
7.242,0.60547,0.0016663,0.011031640605695
7.257,0.57617,0.001509,0.011055455355695
7.27,0.58594,0.0015606,0.011075407755695
7.284,0.58594,0.0015606,0.011097256155695
7.298,0.54688,0.0013594,0.011117696155695
7.312,0.62012,0.0017479,0.011139447255695
7.325,0.60059,0.0016396,0.011161466005695
7.34,0.59082,0.0015867,0.011185663255695
7.354,0.55176,0.0013838,0.011206456755695
7.367,0.60547,0.0016663,0.011226282405695
7.382,0.58594,0.0015606,0.011250484155695
7.395,0.59082,0.0015867,0.011270941605695
7.409,0.58594,0.0015606,0.011292972705695
7.424,0.60059,0.0016396,0.011316974205695
7.437,0.60059,0.0016396,0.011338289005695
7.451,0.57617,0.001509,0.011360329205695
7.464,0.57617,0.001509,0.011379946205695
7.479,0.61035,0.0016933,0.011403963455695
7.493,0.61035,0.0016933,0.011427669655695
7.506,0.60059,0.0016396,0.011449333505695
7.521,0.57617,0.001509,0.011472948005695
7.534,0.58105,0.0015347,0.011492732055695
7.548,0.60547,0.0016663,0.011515139055695
7.563,0.56152,0.0014332,0.011538385305695
7.576,0.5957,0.001613,0.011558185605695
7.59,0.61523,0.0017205,0.011581520105695
7.604,0.61035,0.0016933,0.011605416705695
7.618,0.56641,0.0014583,0.011627477905695
7.632,0.58105,0.0015347,0.011648428905695
7.646,0.57617,0.001509,0.011669734805695
7.66,0.60547,0.0016663,0.011691961905695
7.673,0.58105,0.0015347,0.011712768405695
7.688,0.57617,0.001509,0.011735596155695
7.702,0.1709,0.00013276,0.011747088475695
7.714,0.59082,0.0015867,0.011757405235695
7.729,0.5957,0.001613,0.011781402985695
7.742,0.57129,0.0014835,0.011801530235695
7.756,0.56641,0.0014583,0.011822122835695
7.771,0.56641,0.0014583,0.011843997335695
7.784,0.58105,0.0015347,0.011863451835695
7.798,0.59082,0.0015867,0.011885301635695
7.812,0.56641,0.0014583,0.011906616635695
7.826,0.60547,0.0016663,0.011928488835695
7.84,0.5957,0.001613,0.011951443935695
7.854,0.55664,0.0014084,0.011972593735695
7.868,0.56641,0.0014583,0.011992660635695
7.881,0.59082,0.0015867,0.012012453135695
7.896,0.55176,0.0013838,0.012034731885695
7.91,0.57129,0.0014835,0.012054802985695
7.923,0.58594,0.0015606,0.012074589635695
7.938,0.57617,0.001509,0.012097611635695
7.951,0.59082,0.0015867,0.012117733685695
7.965,0.5957,0.001613,0.012140131585695
7.98,0.60059,0.0016396,0.012164526085695
7.993,0.5957,0.001613,0.012185667985695
8.007,0.60059,0.0016396,0.012208436185695
8.02,0.60059,0.0016396,0.012229750985695
8.035,0.58105,0.0015347,0.012253558235695
8.048,0.5957,0.001613,0.012274018285695
8.062,0.57617,0.001509,0.012295872285695
8.077,0.61035,0.0016933,0.012319889535695
8.09,0.60547,0.0016663,0.012341726935695
8.104,0.58105,0.0015347,0.012364133935695
8.118,0.58105,0.0015347,0.012385619735695
8.132,0.60547,0.0016663,0.012408026735695
8.146,0.35156,0.0005618,0.012423623435695
8.159,0.60059,0.0016396,0.012437932535695
8.173,0.58105,0.0015347,0.012460152635695
8.186,0.57129,0.0014835,0.012479770935695
8.201,0.58105,0.0015347,0.012502407435695
8.215,0.56641,0.0014583,0.012523358435695
8.228,0.59082,0.0015867,0.012543150935695
8.243,0.5957,0.001613,0.012567148685695
8.256,0.60547,0.0016663,0.012588464135695
8.27,0.54199,0.0013353,0.012609475335695
8.285,0.57129,0.0014835,0.012630616335695
8.298,0.5957,0.001613,0.012650743585695
8.312,0.58105,0.0015347,0.012672777485695
8.326,0.54688,0.0013594,0.012693036185695
8.34,0.58105,0.0015347,0.012713294885695
