Time.s,Voltage.V,Power.Watt,Energy.J
2.216,0.23438,0.00024969,0.000602168847305
2.229,0.23926,0.0002602,0.000605483132305
2.242,0.24414,0.00027093,0.000608935477305
2.255,0.22949,0.00023939,0.000612252557305
2.268,0.24902,0.00028188,0.000615640812305
2.281,0.10742,0.000052452,0.000617813970305
2.293,0.23926,0.0002602,0.000619689882305
2.307,0.24902,0.00028188,0.000623484442305
2.32,0.24902,0.00028188,0.000627148882305
2.332,0.23438,0.00024969,0.000630338302305
2.345,0.26367,0.00031601,0.000634015352305
2.358,0.23926,0.0002602,0.000637760717305
2.371,0.24414,0.00027093,0.000641213062305
2.383,0.25879,0.00030442,0.000644665162305
2.397,0.24414,0.00027093,0.000648692612305
2.41,0.25391,0.00029304,0.000652358417305
2.422,0.25391,0.00029304,0.000655874897305
2.436,0.26367,0.00031601,0.000660138247305
2.448,0.24902,0.00028188,0.000663725587305
2.461,0.24902,0.00028188,0.000667390027305
2.473,0.25391,0.00029304,0.000670839547305
2.487,0.24902,0.00028188,0.000674863987305
2.5,0.24414,0.00027093,0.000678457252305
2.512,0.24414,0.00027093,0.000681708412305
2.526,0.23438,0.00024969,0.000685352752305
2.55,0.25391,0.00029304,0.000691865512305
2.563,0.24414,0.00027093,0.000695531317305
2.576,0.23438,0.00024969,0.000698915347305
2.589,0.23438,0.00024969,0.000702161317305
2.601,0.23438,0.00024969,0.000705157597305
2.615,0.24414,0.00027093,0.000708801937305
2.627,0.26367,0.00031601,0.000712323577305
2.64,0.23438,0.00024969,0.000716000627305
2.654,0.24414,0.00027093,0.000719644967305
2.666,0.25879,0.00030442,0.000723097067305
2.679,0.24902,0.00028188,0.000726908017305
2.692,0.26367,0.00031601,0.000730794302305
2.705,0.24414,0.00027093,0.000734609412305
2.717,0.25391,0.00029304,0.000737993232305
2.731,0.25879,0.00030442,0.000742175452305
2.744,0.24902,0.00028188,0.000745986402305
2.756,0.25879,0.00030442,0.000749504202305
2.769,0.23926,0.0002602,0.000753174232305
2.782,0.24414,0.00027093,0.000756626577305
2.795,0.25391,0.00029304,0.000760292382305
2.807,0.24902,0.00028188,0.000763741902305
2.821,0.25391,0.00029304,0.000767766342305
2.834,0.24414,0.00027093,0.000771432147305
2.846,0.22949,0.00023939,0.000774494067304999
2.86,0.23926,0.0002602,0.000777991197304999
2.872,0.24902,0.00028188,0.000781243677304999
2.885,0.24414,0.00027093,0.000784836942304999
2.898,0.26367,0.00031601,0.000788652052304999
2.911,0.25391,0.00029304,0.000792610877304999
2.924,0.24414,0.00027093,0.000796276682304999
2.936,0.24902,0.00028188,0.000799593542304999
2.95,0.24902,0.00028188,0.000803539862304999
2.962,0.25391,0.00029304,0.000806989382304999
2.975,0.25391,0.00029304,0.000810798902304999
2.989,0.25879,0.00030442,0.000814981122304999
3.001,0.25391,0.00029304,0.000818565882304999
3.014,0.24414,0.00027093,0.000822231687304999
3.026,0.25879,0.00030442,0.000825683787304999
3.04,0.25391,0.00029304,0.000829866007304999
3.052,0.24414,0.00027093,0.000833249827304999
3.065,0.24902,0.00028188,0.000836843092304999
3.079,0.25391,0.00029304,0.000840867532304999
3.091,0.25391,0.00029304,0.000844384012304999
3.104,0.25879,0.00030442,0.000848267502304999
3.117,0.24902,0.00028188,0.000852078452304999
3.13,0.25391,0.00029304,0.000855815432304999
3.142,0.23926,0.0002602,0.000859134872304999
3.155,0.24902,0.00028188,0.000862658392304999
3.169,0.24414,0.00027093,0.000866528062304999
3.181,0.24414,0.00027093,0.000869779222304999
3.194,0.25879,0.00030442,0.000873518997304999
3.207,0.24902,0.00028188,0.000877329947304999
3.22,0.23438,0.00024969,0.000880785152304999
3.233,0.25391,0.00029304,0.000884312897304999
3.246,0.19043,0.00016483,0.000887289052304999
3.259,0.23926,0.0002602,0.000890051747304999
3.271,0.25391,0.00029304,0.000893371187304999
3.284,0.24902,0.00028188,0.000897108167304999
3.297,0.23926,0.0002602,0.000900631687304999
3.31,0.24902,0.00028188,0.000904155207304999
3.323,0.25879,0.00030442,0.000907966157304999
3.336,0.24414,0.00027093,0.000911705932304999
3.349,0.25391,0.00029304,0.000915371737304999
3.361,0.25391,0.00029304,0.000918888217304999
3.375,0.25391,0.00029304,0.000922990777304999
3.387,0.25879,0.00030442,0.000926575537304999
3.4,0.25391,0.00029304,0.000930459027304999
3.414,0.24414,0.00027093,0.000934406817304999
3.426,0.23926,0.0002602,0.000937593597304999
3.439,0.23438,0.00024969,0.000940907882304999
3.451,0.22949,0.00023939,0.000943842362304999
3.465,0.25391,0.00029304,0.000947569372304999
3.477,0.24414,0.00027093,0.000950953192304999
3.49,0.24902,0.00028188,0.000954546457304999
3.504,0.24414,0.00027093,0.000958416127304999
3.516,0.24902,0.00028188,0.000961732987304999
3.529,0.24902,0.00028188,0.000965397427304999
3.542,0.24414,0.00027093,0.000968990692304999
3.555,0.25879,0.00030442,0.000972730467304999
3.568,0.25391,0.00029304,0.000976613957304999
3.58,0.24414,0.00027093,0.000979997777304999
3.594,0.25879,0.00030442,0.000984025227304999
3.606,0.25879,0.00030442,0.000987678267304999
3.619,0.25391,0.00029304,0.000991561757304999
3.632,0.25391,0.00029304,0.000995371277304999
3.645,0.24414,0.00027093,0.000999037082304999
3.658,0.25879,0.00030442,0.001002776857305
3.671,0.25391,0.00029304,0.001006660347305
3.684,0.25879,0.00030442,0.001010543837305
3.696,0.22949,0.00023939,0.001013806697305
3.709,0.22461,0.00022932,0.001016853312305
3.722,0.24902,0.00028188,0.001020176112305
3.735,0.23926,0.0002602,0.001023699632305
3.748,0.23438,0.00024969,0.001027013917305
3.761,0.25879,0.00030442,0.001030615632305
3.774,0.25391,0.00029304,0.001034499122305
3.786,0.24902,0.00028188,0.001037948642305
3.8,0.24414,0.00027093,0.001041818312305
3.813,0.24414,0.00027093,0.001045340402305
3.825,0.24414,0.00027093,0.001048591562305
3.838,0.24902,0.00028188,0.001052184827305
3.851,0.24414,0.00027093,0.001055778092305
3.864,0.24902,0.00028188,0.001059371357305
3.876,0.24902,0.00028188,0.001062753917305
3.89,0.26367,0.00031601,0.001066939147305
3.903,0.24902,0.00028188,0.001070825432305
3.915,0.24414,0.00027093,0.001074142292305
3.929,0.25879,0.00030442,0.001078169742305
3.941,0.24902,0.00028188,0.001081687542305
3.954,0.24902,0.00028188,0.001085351982305
3.966,0.25391,0.00029304,0.001088801502305
3.98,0.22949,0.00023939,0.001092528512305
3.993,0.24902,0.00028188,0.001095916767305
4.005,0.23926,0.0002602,0.001099169247305
4.019,0.22461,0.00022932,0.001102595887305
4.031,0.23438,0.00024969,0.001105469947305
4.044,0.24414,0.00027093,0.001108853977305
4.057,0.24902,0.00028188,0.001112447242305
4.07,0.24902,0.00028188,0.001116111682305
4.083,0.23926,0.0002602,0.001119635202305
4.096,0.24902,0.00028188,0.001123158722305
4.109,0.23926,0.0002602,0.001126682242305
4.121,0.24902,0.00028188,0.001129934722305
4.134,0.25391,0.00029304,0.001133671702305
4.148,0.25879,0.00030442,0.001137853922305
4.16,0.23926,0.0002602,0.001141241642305
4.173,0.25391,0.00029304,0.001144837702305
4.186,0.17578,0.00014045,0.001147655387305
4.199,0.25391,0.00029304,0.001150473072305
4.211,0.25391,0.00029304,0.001153989552305
4.225,0.25391,0.00029304,0.001158092112305
4.238,0.24902,0.00028188,0.001161829092305
4.25,0.25879,0.00030442,0.001165346892305
4.263,0.25879,0.00030442,0.001169304352305
4.276,0.24902,0.00028188,0.001173115302305
4.289,0.25391,0.00029304,0.001176852282305
4.301,0.24414,0.00027093,0.001180236102305
4.315,0.24414,0.00027093,0.001184029122305
4.328,0.23926,0.0002602,0.001187481467305
4.34,0.25391,0.00029304,0.001190800907305
4.354,0.25879,0.00030442,0.001194983127305
4.366,0.24414,0.00027093,0.001198435227305
4.379,0.25391,0.00029304,0.001202101032305
4.391,0.23926,0.0002602,0.001205420472305
4.405,0.25391,0.00029304,0.001209293152305
4.418,0.25391,0.00029304,0.001213102672305
4.43,0.24902,0.00028188,0.001216552192305
4.444,0.25391,0.00029304,0.001220576632305
4.456,0.24414,0.00027093,0.001223960452305
4.469,0.25391,0.00029304,0.001227626257305
4.483,0.24414,0.00027093,0.001231574047305
4.495,0.23438,0.00024969,0.001234697767305
4.508,0.25391,0.00029304,0.001238225512305
4.52,0.25391,0.00029304,0.001241741992305
4.534,0.23438,0.00024969,0.001245541102305
4.546,0.26367,0.00031601,0.001248935302305
4.559,0.22949,0.00023939,0.001252545402305
4.573,0.23926,0.0002602,0.001256042532305
4.585,0.24414,0.00027093,0.001259229312305
4.598,0.23926,0.0002602,0.001262681657305
4.611,0.23438,0.00024969,0.001265995942305
4.624,0.25879,0.00030442,0.001269597657305
4.636,0.22949,0.00023939,0.001272860517305
4.649,0.23926,0.0002602,0.001276107852305
4.663,0.25391,0.00029304,0.001279980532305
4.687,0.23438,0.00024969,0.001286493292305
4.7,0.26367,0.00031601,0.001290170342305
4.713,0.25391,0.00029304,0.001294129167305
4.725,0.23926,0.0002602,0.001297448607305
4.739,0.26855,0.00032783,0.001301564817305
4.752,0.24902,0.00028188,0.001305527932305
4.764,0.24902,0.00028188,0.001308910492305
4.777,0.25391,0.00029304,0.001312647472305
4.79,0.22949,0.00023939,0.001316108267305
4.803,0.26367,0.00031601,0.001319718367305
4.815,0.25391,0.00029304,0.001323372667305
4.829,0.068359,0.000021241,0.001325572634305
4.842,0.24902,0.00028188,0.001327542920805
4.854,0.25879,0.00030442,0.001331060720805
4.868,0.25391,0.00029304,0.001335242940805
4.88,0.24902,0.00028188,0.001338692460805
4.893,0.25391,0.00029304,0.001342429440805
4.907,0.25879,0.00030442,0.001346611660805
4.919,0.24902,0.00028188,0.001350129460805
4.932,0.25391,0.00029304,0.001353866440805
4.944,0.23926,0.0002602,0.001357185880805
4.958,0.23926,0.0002602,0.001360828680805
4.97,0.24414,0.00027093,0.001364015460805
4.983,0.25391,0.00029304,0.001367681265805
4.997,0.23438,0.00024969,0.001371480375805
5.009,0.24902,0.00028188,0.001374669795805
5.022,0.24902,0.00028188,0.001378334235805
5.035,0.12695,0.00007326,0.001380642645805
5.048,0.25391,0.00029304,0.001383023595805
5.061,0.24902,0.00028188,0.001386760575805
5.073,0.25391,0.00029304,0.001390210095805
5.087,0.25391,0.00029304,0.001394312655805
5.099,0.25391,0.00029304,0.001397829135805
5.112,0.25879,0.00030442,0.001401712625805
5.125,0.23438,0.00024969,0.001405314340805
5.138,0.26367,0.00031601,0.001408991390805
5.151,0.23926,0.0002602,0.001412736755805
5.164,0.24414,0.00027093,0.001416189100805
5.177,0.15625,0.00011097,0.001418671450805
5.189,0.24902,0.00028188,0.001421028550805
5.202,0.24902,0.00028188,0.001424692990805
5.215,0.24902,0.00028188,0.001428357430805
5.228,0.22461,0.00022932,0.001431680230805
5.241,0.22949,0.00023939,0.001434726845805
5.254,0.24414,0.00027093,0.001438043925805
5.267,0.24902,0.00028188,0.001441637190805
5.279,0.23438,0.00024969,0.001444826610805
5.293,0.23926,0.0002602,0.001448395840805
5.305,0.25879,0.00030442,0.001451783560805
5.318,0.25391,0.00029304,0.001455667050805
5.331,0.25391,0.00029304,0.001459476570805
5.344,0.25879,0.00030442,0.001463360060805
5.357,0.24414,0.00027093,0.001467099835805
5.369,0.25391,0.00029304,0.001470483655805
5.383,0.24902,0.00028188,0.001474508095805
5.396,0.26367,0.00031601,0.001478394380805
5.408,0.25391,0.00029304,0.001482048680805
5.422,0.25391,0.00029304,0.001486151240805
5.434,0.25879,0.00030442,0.001489736000805
5.447,0.25391,0.00029304,0.001493619490805
5.459,0.25391,0.00029304,0.001497135970805
5.473,0.25391,0.00029304,0.001501238530805
5.486,0.24902,0.00028188,0.001504975510805
5.498,0.23926,0.0002602,0.001508227990805
5.512,0.24414,0.00027093,0.001511945900805
5.524,0.24414,0.00027093,0.001515197060805
5.537,0.24902,0.00028188,0.001518790325805
5.55,0.23438,0.00024969,0.001522245530805
5.563,0.25391,0.00029304,0.001525773275805
5.576,0.24902,0.00028188,0.001529510255805
5.588,0.22949,0.00023939,0.001532637875805
5.602,0.25391,0.00029304,0.001536364885805
5.614,0.23926,0.0002602,0.001539684325805
5.627,0.25391,0.00029304,0.001543280385805
5.64,0.25391,0.00029304,0.001547089905805
5.653,0.23926,0.0002602,0.001550685965805
5.666,0.26367,0.00031601,0.001554431330805
5.679,0.24902,0.00028188,0.001558317615805
5.692,0.24414,0.00027093,0.001561910880805
5.704,0.24902,0.00028188,0.001565227740805
5.718,0.25391,0.00029304,0.001569252180805
5.731,0.24902,0.00028188,0.001572989160805
5.743,0.24902,0.00028188,0.001576371720805
5.756,0.25879,0.00030442,0.001580182670805
5.769,0.25879,0.00030442,0.001584140130805
5.782,0.24902,0.00028188,0.001587951080805
5.794,0.26367,0.00031601,0.001591538420805
5.808,0.058594,0.000015606,0.001593859732805
5.821,0.23438,0.00024969,0.001595584156805
5.833,0.23926,0.0002602,0.001598643496805
5.847,0.25879,0.00030442,0.001602595836805
5.859,0.24414,0.00027093,0.001606047936805
5.872,0.25391,0.00029304,0.001609713741805
5.884,0.24902,0.00028188,0.001613163261805
5.898,0.058594,0.000015606,0.001615245663805
5.911,0.24902,0.00028188,0.001617179322805
5.936,0.24414,0.00027093,0.001624089447805
5.948,0.25391,0.00029304,0.001627473267805
5.961,0.25391,0.00029304,0.001631282787805
5.974,0.24902,0.00028188,0.001635019767805
5.987,0.25391,0.00029304,0.001638756747805
6,0.24414,0.00027093,0.001642422552805
6.012,0.24902,0.00028188,0.001645739412805
6.026,0.23926,0.0002602,0.001649533972805
6.038,0.24902,0.00028188,0.001652786452805
6.051,0.24902,0.00028188,0.001656450892805
6.064,0.22949,0.00023939,0.001659839147805
6.077,0.25391,0.00029304,0.001663299942805
6.09,0.24902,0.00028188,0.001667036922805
6.103,0.24902,0.00028188,0.001670701362805
6.116,0.25391,0.00029304,0.001674438342805
6.128,0.25391,0.00029304,0.001677954822805
6.153,0.25879,0.00030442,0.001685423072805
6.166,0.25391,0.00029304,0.001689306562805
6.179,0.23926,0.0002602,0.001692902622805
6.192,0.25391,0.00029304,0.001696498682805
6.205,0.25391,0.00029304,0.001700308202805
6.217,0.24414,0.00027093,0.001703692022805
6.231,0.23926,0.0002602,0.001707409932805
6.243,0.23926,0.0002602,0.001710532332805
6.256,0.24902,0.00028188,0.001714055852805
6.269,0.24902,0.00028188,0.001717720292805
6.282,0.24902,0.00028188,0.001721384732805
6.295,0.25391,0.00029304,0.001725121712805
6.307,0.24902,0.00028188,0.001728571232805
6.321,0.25879,0.00030442,0.001732675332805
6.334,0.24902,0.00028188,0.001736486282805
6.346,0.23926,0.0002602,0.001739738762805
6.36,0.039063,0.0000069358,0.001741608713405
6.371,0.24902,0.00028188,0.001743197200305
6.384,0.25391,0.00029304,0.001746934180305
6.396,0.24902,0.00028188,0.001750383700305
6.41,0.24902,0.00028188,0.001754330020305
6.423,0.26367,0.00031601,0.001758216305305
6.435,0.25391,0.00029304,0.001761870605305
6.449,0.25391,0.00029304,0.001765973165305
6.461,0.24902,0.00028188,0.001769422685305
6.474,0.23926,0.0002602,0.001772946205305
6.487,0.23926,0.0002602,0.001776328805305
6.5,0.26367,0.00031601,0.001780074170305
6.513,0.24414,0.00027093,0.001783889280305
6.525,0.25391,0.00029304,0.001787273100305
6.539,0.25879,0.00030442,0.001791455320305
6.563,0.24414,0.00027093,0.001798359520305
6.576,0.27344,0.00033985,0.001802329590305
6.589,0.25391,0.00029304,0.001806443375305
6.602,0.26367,0.00031601,0.001810402200305
6.615,0.26367,0.00031601,0.001814510330305
6.628,0.23926,0.0002602,0.001818255695305
6.64,0.25879,0.00030442,0.001821643415305
6.653,0.23438,0.00024969,0.001825245130305
6.666,0.24414,0.00027093,0.001828629160305
6.691,0.26367,0.00031601,0.001835965910305
6.704,0.22949,0.00023939,0.001839576010305
6.717,0.24902,0.00028188,0.001842964265305
6.729,0.24414,0.00027093,0.001846281125305
6.743,0.23438,0.00024969,0.001849925465305
6.755,0.24414,0.00027093,0.001853049185305
6.768,0.25391,0.00029304,0.001856714990305
6.781,0.24902,0.00028188,0.001860451970305
6.806,0.25391,0.00029304,0.001867638470305
6.818,0.24414,0.00027093,0.001871022290305
6.832,0.23438,0.00024969,0.001874666630305
6.844,0.25879,0.00030442,0.001877991290305
6.857,0.18066,0.00014836,0.001880934360305
6.871,0.23926,0.0002602,0.001883794280305
6.883,0.24414,0.00027093,0.001886981060305
6.896,0.24902,0.00028188,0.001890574325305
6.908,0.24414,0.00027093,0.001893891185305
6.922,0.25879,0.00030442,0.001897918635305
6.935,0.24902,0.00028188,0.001901729585305
6.947,0.24902,0.00028188,0.001905112145305
6.961,0.25879,0.00030442,0.001909216245305
6.973,0.26855,0.00032783,0.001913009745305
6.986,0.25391,0.00029304,0.001917045400305
6.999,0.24902,0.00028188,0.001920782380305
7.012,0.24902,0.00028188,0.001924446820305
7.025,0.25391,0.00029304,0.001928183800305
7.037,0.25391,0.00029304,0.001931700280305
7.051,0.25879,0.00030442,0.001935882500305
7.063,0.23926,0.0002602,0.001939270220305
7.076,0.24414,0.00027093,0.001942722565305
7.089,0.24902,0.00028188,0.001946315830305
7.102,0.24902,0.00028188,0.001949980270305
7.115,0.25391,0.00029304,0.001953717250305
7.14,0.24902,0.00028188,0.001960903750305
7.152,0.23926,0.0002602,0.001964156230305
7.165,0.24902,0.00028188,0.001967679750305
7.178,0.23926,0.0002602,0.001971203270305
7.191,0.24414,0.00027093,0.001974655615305
7.204,0.24902,0.00028188,0.001978248880305
7.217,0.26855,0.00032783,0.001982211995305
7.23,0.24414,0.00027093,0.001986103935305
7.242,0.24902,0.00028188,0.001989420795305
7.256,0.25391,0.00029304,0.001993445235305
7.268,0.25879,0.00030442,0.001997029995305
7.281,0.029297,0.0000039014,0.001999034084405
7.305,0.24414,0.00027093,0.002002332061205
7.318,0.22949,0.00023939,0.002005649141205
7.33,0.23926,0.0002602,0.002008646681205
7.344,0.24414,0.00027093,0.002012364591205
7.356,0.26367,0.00031601,0.002015886231205
7.369,0.24414,0.00027093,0.002019701341205
7.383,0.23926,0.0002602,0.002023419251205
7.407,0.24414,0.00027093,0.002029792811205
7.419,0.23438,0.00024969,0.002032916531205
7.433,0.24902,0.00028188,0.002036637521205
7.445,0.23926,0.0002602,0.002039890001205
7.458,0.24414,0.00027093,0.002043342346205
7.472,0.25879,0.00030442,0.002047369796205
7.484,0.25879,0.00030442,0.002051022836205
7.497,0.24902,0.00028188,0.002054833786205
7.51,0.25879,0.00030442,0.002058644736205
7.523,0.25879,0.00030442,0.002062602196205
7.535,0.25879,0.00030442,0.002066255236205
7.548,0.26367,0.00031601,0.002070288031205
7.562,0.24414,0.00027093,0.002074396611205
7.574,0.25879,0.00030442,0.002077848711205
7.587,0.24414,0.00027093,0.002081588486205
7.6,0.23926,0.0002602,0.002085040831205
7.613,0.25391,0.00029304,0.002088636891205
7.625,0.25391,0.00029304,0.002092153371205
7.639,0.25879,0.00030442,0.002096335591205
7.663,0.25391,0.00029304,0.002103505111205
7.676,0.24414,0.00027093,0.002107170916205
7.689,0.25391,0.00029304,0.002110836721205
7.702,0.25391,0.00029304,0.002114646241205
7.714,0.20996,0.00020038,0.002117606761205
7.728,0.24414,0.00027093,0.002120905931205
7.741,0.23926,0.0002602,0.002124358276205
7.753,0.24902,0.00028188,0.002127610756205
7.778,0.24414,0.00027093,0.002134520881205
7.791,0.25391,0.00029304,0.002138186686205
7.803,0.24414,0.00027093,0.002141570506205
7.817,0.24414,0.00027093,0.002145363526205
7.83,0.25879,0.00030442,0.002149103301205
7.842,0.23926,0.0002602,0.002152491021205
7.867,0.25879,0.00030442,0.002159548771205
7.88,0.23926,0.0002602,0.002163218801205
7.892,0.22949,0.00023939,0.002166216341205
