on time,off time
0.72072,13.641
0.73297,10.477
0.75509,10.396
1.9101,9.4267
0.80645,10.475
0.76006,10.904
0.7622,10.867
0.76166,10.781
0.78388,10.806
0.75672,10.928
0.75715,10.892
0.75953,10.858
0.76026,10.789
0.75728,10.852
1.0417,10.742
1.33,10.813
1.3289,10.841
1.3191,11.021
1.3119,11.167
1.321,11.023
1.3252,10.942
1.3246,11
1.3251,10.844
1.3236,11.098
1.3089,11.251
1.3062,11.335
1.3157,11.122
1.3191,11.07
