on time,off time
0.73892,11.419
0.74521,10.782
0.76711,10.921
0.76775,10.812
0.78323,10.991
0.7629,10.993
0.76929,10.751
0.765,10.765
0.78798,10.675
0.78693,10.606
0.76792,10.694
0.76899,10.658
0.76179,10.836
0.76788,10.839
1.0959,11.045
1.3117,11.139
