on time,off time
0.69131,25.458
0.73434,11.601
0.74368,11.754
0.7262,11.682
0.78933,11.685
0.72979,11.769
0.75987,11.925
0.74641,11.781
0.74175,11.801
0.76367,11.806
0.74589,11.804
0.73079,11.807
0.76458,11.784
0.74403,11.841
0.8623,11.935
1.281,11.996
