on time,off time
0.70673,2.4322
0.74702,10.599
0.77428,10.517
0.76563,10.482
0.81499,10.291
0.77379,10.252
0.7727,10.217
0.77081,10.243
0.78609,10.449
0.58572,10.487
0.75494,10.36
0.69496,10.785
0.76117,10.78
0.75893,10.702
1.0576,10.659
