on time,off time
0.71433,12.057
0.73308,11.502
0.75036,11.866
0.73628,11.832
0.77505,11.301
0.72996,11.648
0.78508,11.633
0.75307,11.755
0.75288,11.799
0.7666,11.641
0.75314,11.503
0.72747,11.57
0.76769,11.536
0.74855,11.548
0.48903,11.606
1.2636,11.801
1.2979,11.167
1.3018,11.042
1.3006,10.944
1.3056,10.896
1.2938,10.981
1.2888,11.069
