Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"738178000","310300","3275","759.0",""
"739080000","310300","3275","760.1",""
"739923000","310300","3275","760.9",""
"740767000","310300","3275","761.6",""
"741611000","310300","3275","762.8",""
"742705000","310300","3275","763.5",""
"743610000","310300","3275","764.7",""
"744454000","310300","3275","765.4",""
"745298000","310300","3274","766.2",""
"746147000","310300","3274","767.3",""
"747239000","310300","3275","768.5",""
"748142000","310300","3274","769.2",""
"748985000","310300","3274","770.0",""
"749828000","310300","3274","771.2",""
"750671000","310300","3274","771.9",""
"751765000","310300","3275","773.1",""
"752666000","310300","3275","773.8",""
"753510000","309200","3275","774.6",""
"754353000","309200","3275","775.7",""
"755196000","309200","3275","776.5",""
"756294000","309200","3275","777.6",""
"757196000","309200","3275","778.4",""
"758039000","309200","3275","779.5",""
"758883000","309200","3275","780.3",""
"759727000","309200","3275","781.0",""
"760821000","309200","3275","782.2",""
"761722000","309200","3274","782.9",""
"762566000","309200","3275","784.1",""
"763410000","309200","3274","784.9",""
"764254000","309200","3274","785.6",""
"765346000","309200","3274","786.8",""
"766254000","309200","3274","787.9",""
"767097000","309200","3274","788.7",""
"767941000","309200","3274","789.4",""
"768784000","309200","3274","790.2",""
"769877000","309200","3274","791.3",""
"770778000","309200","3274","792.5",""
"771622000","309200","3274","793.2",""
"772466000","309200","3274","794.0",""
"773309000","309200","3274","795.1",""
"774402000","309200","3274","795.9",""
"775303000","309200","3274","797.0",""
"776153000","309200","3274","797.8",""
"776997000","309200","3274","798.6",""
"777840000","309200","3274","799.7",""
"778934000","309200","3274","800.9",""
"779835000","309200","3274","801.6",""
"780679000","309200","3274","802.4",""
"781522000","309200","3274","803.5",""
"782366000","309200","3274","804.3",""
"783458000","309200","3275","805.4",""
"784360000","309200","3275","806.2",""
"785203000","309200","3275","807.3",""
"786051000","309200","3275","808.1",""
"786900000","309200","3275","808.8",""
"787994000","309200","3275","810.0",""
"788895000","309200","3275","810.7",""
"789739000","309200","3275","811.9",""
"790582000","309200","3275","812.7",""
"791426000","309200","3275","813.4",""
"792519000","309200","3274","814.6",""
"793420000","309200","3274","815.7",""
"794264000","309200","3274","816.5",""
"795108000","309200","3274","817.2",""
"795952000","309200","3274","818.0",""
"797051000","309200","3274","819.1",""
"797952000","309200","3274","820.3",""
"798796000","309200","3274","821.0",""
"799639000","309200","3274","821.8",""
"800482000","312100","3274","822.9",""
"801575000","312100","3274","823.7",""
"802477000","312100","3274","824.8",""
"803320000","312100","3274","825.6",""
"804164000","312100","3274","826.4",""
"805007000","312100","3274","827.5",""
"806106000","312100","3274","828.7",""
"807008000","312100","3274","829.4",""
"807851000","312100","3274","830.2",""
"808694000","312100","3274","831.3",""
"809538000","312100","3274","832.1",""
"810631000","312100","3274","833.2",""
"811533000","312100","3274","834.0",""
"812377000","312100","3274","834.7",""
"813222000","312100","3274","835.9",""
"814066000","312100","3275","836.7",""
"815159000","312100","3275","837.8",""
"816059000","312100","3275","838.5",""
"816908000","312100","3275","839.7",""
"817752000","312100","3275","840.5",""
"818596000","312100","3275","841.2",""
"819689000","312100","3275","842.4",""
"820591000","312100","3275","843.5",""
"821435000","312100","3275","844.3",""
"822279000","312100","3275","845.0",""
"823122000","312100","3274","845.8",""
"824217000","312100","3274","846.9",""
"825117000","312100","3274","848.1",""
"825960000","312100","3274","848.8",""
"826809000","312100","3274","849.6",""
"827658000","312100","3274","850.8",""
"828809000","312100","3274","851.9",""
"829654000","312100","3275","852.6",""
"830497000","312100","3275","853.4",""
"831341000","312100","3274","854.2",""
"832184000","312100","3274","855.3",""
"833335000","312100","3275","856.5",""
"834179000","312100","3275","857.2",""
"835023000","312100","3275","858.0",""
"835866000","312100","3275","859.1",""
"836715000","312100","3275","859.9",""
"837809000","312100","3275","861.0",""
"838711000","312100","3275","861.8",""
"839555000","312100","3275","862.5",""
"840398000","312100","3275","863.7",""
"841243000","312100","3275","864.5",""
"842336000","312100","3275","865.6",""
"843237000","312100","3275","866.4",""
"844081000","312100","3275","867.5",""
"844924000","312100","3275","868.3",""
"845767000","312100","3275","869.0",""
"846866000","312100","3275","870.2",""
"847769000","307400","3275","870.9",""
"848612000","307400","3275","872.1",""
"849455000","307400","3275","872.8",""
"850299000","307400","3275","873.6",""
"851392000","307400","3275","874.7",""
"852293000","307400","3275","875.9",""
"853137000","307400","3275","876.6",""
"853981000","307400","3275","877.4",""
"854824000","307400","3275","878.2",""
"855917000","307400","3275","879.3",""
"856825000","307400","3275","880.5",""
"857668000","307400","3275","881.2",""
"858512000","307400","3274","882.0",""
"859356000","307400","3274","883.1",""
"860449000","307400","3274","883.9",""
"861350000","307400","3274","885.0",""
"862194000","307400","3274","885.8",""
"863037000","307400","3274","886.5",""
"863881000","307400","3274","887.7",""
"864974000","307400","3274","888.8",""
"865876000","307400","3274","889.6",""
"866725000","307400","3274","890.3",""
"867568000","307400","3274","891.5",""
"868411000","307400","3274","892.3",""
"869510000","307400","3274","893.4",""
"870411000","307400","3274","894.2",""
"871254000","307400","3274","894.9",""
"872098000","307400","3274","896.1",""
"872941000","307400","3274","896.8",""
"874034000","307400","3274","898.0",""
"874936000","307400","3274","898.7",""
"875779000","307400","3274","899.9",""
"876628000","307400","3274","900.6",""
"877471000","307400","3274","901.4",""
"878565000","307400","3274","902.5",""
"879467000","307400","3274","903.7",""
"880310000","307400","3274","904.4",""
"881154000","307400","3274","905.2",""
"881998000","307400","3274","906.0",""
"883091000","307400","3274","907.1",""
"883992000","307400","3274","908.3",""
"884836000","307400","3274","909.0",""
"885680000","307400","3274","909.8",""
"886529000","307400","3274","910.9",""
"887623000","307400","3274","911.7",""
"888523000","307400","3274","912.8",""
"889366000","307400","3274","913.6",""
"890210000","307400","3274","914.3",""
"891054000","307400","3274","915.5",""
"892147000","307400","3274","916.6",""
"893049000","307400","3274","917.4",""
"893892000","307400","3274","918.1",""
"894736000","312200","3274","919.3",""
"895580000","312200","3274","920.1",""
"896679000","312200","3274","921.2",""
"897581000","312200","3274","922.0",""
"898424000","312200","3274","922.7",""
"899268000","312200","3274","923.9",""
"900112000","312200","3274","924.6",""
"901204000","312200","3274","925.8",""
"902105000","312200","3274","926.5",""
"902948000","312200","3274","927.7",""
"903792000","312200","3274","928.4",""
"904635000","312200","3274","929.2",""
"905729000","312200","3274","930.3",""
"906635000","312200","3274","931.1",""
"907478000","312200","3274","932.2",""
"908322000","312200","3274","933.0",""
"909166000","312200","3274","933.8",""
"910258000","312200","3274","934.9",""
"911165000","312200","3274","936.1",""
"912008000","312200","3274","936.8",""
"912852000","312200","3274","937.6",""
"913695000","312200","3274","938.3",""
"914788000","312200","3274","939.5",""
"915689000","312200","3274","940.6",""
"916539000","312200","3274","941.4",""
"917382000","312200","3274","942.1",""
"918225000","312200","3274","943.3",""
"919318000","312200","3274","944.0",""
"920221000","312200","3274","945.2",""
"921064000","312200","3274","945.9",""
"921908000","312200","3274","946.7",""
"922751000","312200","3274","947.9",""
"923844000","312200","3274","949.0",""
"924745000","312200","3274","949.8",""
"925589000","312200","3274","950.5",""
"926438000","312200","3274","951.7",""
"927282000","312200","3274","952.4",""
"928375000","312200","3274","953.6",""
"929276000","312200","3274","954.3",""
"930119000","312200","3274","955.1",""
"930963000","312200","3274","956.2",""
"931806000","312200","3274","957.0",""
"932900000","312200","3274","958.1",""
"933800000","312200","3274","958.9",""
"934644000","312200","3274","960.0",""
"935488000","312200","3274","960.8",""
"936338000","312200","3274","961.6",""
"937431000","312200","3274","962.7",""
"938333000","312200","3274","963.5",""
"939175000","312200","3274","964.6",""
"940020000","312200","3274","965.4",""
"940864000","312200","3274","966.1",""
"941958000","307800","3274","967.3",""
"942858000","307800","3274","968.4",""
"943702000","307800","3274","969.2",""
"944546000","307800","3274","969.9",""
"945390000","307800","3274","970.7",""
"946489000","307800","3274","971.8",""
"947390000","307800","3274","973.0",""
"948234000","307800","3274","973.8",""
"949078000","307800","3274","974.5",""
"949921000","307800","3274","975.7",""
"951015000","307800","3274","976.4",""
"951917000","307800","3274","977.6",""
"952761000","307800","3274","978.3",""
"953610000","307800","3274","979.1",""
"954454000","307800","3274","980.2",""
"955540000","307800","3274","981.4",""
"956455000","307800","3274","982.1",""
"957300000","307800","3274","982.9",""
"958143000","307800","3274","984.0",""
"958987000","307800","3275","984.8",""
"960080000","307800","3275","985.9",""
"960981000","307800","3275","986.7",""
"961824000","307800","3275","987.9",""
"962668000","307800","3275","988.6",""
"963511000","307800","3275","989.4",""
"964605000","307800","3275","990.5",""
"965507000","307800","3275","991.3",""
"966356000","307800","3275","992.4",""
"967200000","307800","3275","993.2",""
"968044000","307800","3275","993.9",""
"969137000","307800","3274","995.1",""
"970038000","307800","3275","996.2",""
"970882000","307800","3275","997.0",""
"971725000","307800","3275","997.3","0xB800403500000800"
"972873000","307800","3275","998.1",""
"973956000","307800","3274","998.4",""
"975163000","307800","3275","999.2",""
"976316000","307800","3275","999.9",""
"977465000","307800","3275","1000.3",""
"978614000","307800","3275","1001.0",""
"979698000","307800","3275","1001.3",""
"980903000","307800","3275","1002.1",""
"982052000","307800","3275","1002.8",""
"983200000","307800","3275","1003.2",""
"984349000","307800","3275","1003.9",""
"985433000","307800","3275","1004.2",""
"986646000","307800","3275","1005.0",""
"987794000","307800","3275","1005.7",""
"988942000","307800","3275","1006.1",""
"990091000","307800","3275","1006.8",""
"991175000","307800","3275","1007.2",""
"992381000","307800","3275","1007.9",""
"993529000","307800","3275","1008.6",""
"994678000","307800","3275","1009.0",""
"995832000","307800","3275","1009.7",""
"996920000","307800","3275","1010.1",""
"998127000","307800","3275","1010.8",""
"999275000","307800","3275","1011.5",""
"1000425000","307800","3275","1011.9",""
"1001573000","307800","3275","1012.6",""
"1002657000","307800","3275","1013.0",""
"1003863000","307800","3275","1013.7",""
"1005012000","226700","3275","1014.4",""
"1006165000","226700","3275","1014.8",""
"1007314000","226700","3275","1015.5",""
"1008397000","226700","3275","1015.9",""
"1009603000","226700","3275","1016.6",""
"1010752000","226700","3275","1017.4",""
"1011900000","226700","3275","1017.7",""
"1013049000","226700","3275","1018.4",""
"1014133000","226700","3275","1018.8",""
"1015338000","226700","3275","1019.5",""
"1016493000","226700","3275","1020.3",""
"1017641000","226700","3275","1020.6",""
"1018790000","226700","3275","1021.3",""
"1019874000","226700","3275","1021.7",""
"1021081000","226700","3275","1022.4",""
"1022229000","226700","3275","1023.2",""
"1023378000","226700","3275","1023.5",""
"1024526000","226700","3275","1024.3",""
"1025610000","226700","3275","1024.6",""
"1026822000","226700","3275","1025.3",""
"1027971000","226700","3275","1026.1",""
"1029118000","226700","3275","1026.4",""
"1030267000","226700","3275","1027.2",""
"1031351000","226700","3275","1027.5",""
"1032557000","226700","3275","1028.2",""
"1033705000","226700","3275","1029.0",""
"1034855000","226700","3275","1029.3",""
"1036004000","226700","3275","1030.1",""
"1037098000","226700","3275","1030.4",""
"1038303000","226700","3275","1031.2",""
"1039451000","226700","3275","1031.9",""
"1040599000","226700","3275","1032.2",""
"1041748000","226700","3275","1033.0",""
"1042832000","226700","3275","1033.3",""
"1044038000","226700","3275","1034.1",""
"1045186000","226700","3275","1034.8",""
"1046340000","226700","3275","1035.1",""
"1047489000","226700","3275","1035.9",""
"1048573000","226700","3275","1036.2",""
"1049779000","226700","3275","1037.0",""
"1050928000","226700","3275","1037.7",""
"1052077000","226700","3275","1038.1",""
"1053225000","226700","3275","1038.8",""
"1054310000","226700","3275","1039.1",""
"1055516000","226700","3275","1039.9",""
"1056669000","226700","3275","1040.6",""
"1057819000","226700","3275","1041.0",""
"1058967000","226700","3275","1041.7",""
"1060051000","226700","3275","1042.1",""
"1061257000","226700","3275","1042.8",""
"1062406000","226700","3275","1043.5",""
"1063554000","226700","3275","1043.9",""
"1064702000","226700","3275","1044.6",""
"1065787000","226700","3275","1045.0",""
"1066999000","226700","3275","1045.7",""
"1068148000","226700","3275","1046.4",""
"1069296000","226700","3275","1046.8",""
"1070444000","226700","3275","1047.5",""
"1071520000","226700","3275","1047.9",""
"1072734000","226700","3275","1048.6",""
"1073883000","226700","3275","1049.3",""
"1075032000","226700","3275","1049.7",""
"1076186000","226700","3275","1050.4",""
"1077269000","226700","3275","1050.8",""
"1078475000","226700","3275","1051.5",""
"1079628000","226700","3275","1052.3",""
"1080777000","226700","3275","1052.6",""
"1081925000","226700","3275","1053.3",""
"1083009000","226700","3275","1053.7",""
"1084215000","226700","3275","1054.4",""
"1085364000","226700","3275","1055.2",""
"1086517000","226700","3275","1055.5",""
"1087666000","226700","3275","1056.2",""
"1088749000","226700","3275","1056.6",""
"1089956000","226700","3275","1057.3",""
"1091104000","226700","3275","1058.1",""
"1092253000","226700","3275","1058.4",""
"1093401000","226700","3275","1059.2",""
"1094485000","226700","3275","1059.5",""
"1095691000","153000","3275","1060.2",""
"1096845000","153000","3275","1061.0",""
"1097994000","153000","3275","1061.3",""
"1099143000","153000","3275","1062.1",""
"1100226000","153000","3275","1062.4",""
"1101433000","153000","3274","1063.1",""
"1102582000","153000","3275","1063.9",""
"1103731000","153000","3275","1064.2",""
"1104879000","153000","3275","1065.0",""
"1105963000","153000","3275","1065.3",""
"1107175000","153000","3275","1066.1",""
"1108323000","153000","3274","1066.8",""
"1109472000","153000","3274","1067.1",""
"1110621000","153000","3274","1067.9",""
"1111704000","153000","3274","1068.2",""
"1112910000","153000","3274","1069.0",""
"1114059000","153000","3275","1069.7",""
"1115207000","153000","3275","1070.0",""
"1116361000","153000","3275","1070.8",""
"1117445000","153000","3275","1071.1",""
"1118651000","153000","3275","1071.9",""
"1119799000","153000","3275","1072.6",""
"1120953000","153000","3275","1073.0",""
"1122102000","153000","3275","1073.7",""
"1123184000","153000","3275","1074.0",""
"1124391000","153000","3275","1074.8",""
"1125540000","153000","3275","1075.5",""
"1126695000","153000","3275","1075.9",""
"1127842000","153000","3275","1076.6",""
"1128926000","153000","3275","1076.9",""
"1130132000","153000","3275","1077.7",""
"1131280000","153000","3275","1078.4",""
"1132429000","153000","3275","1078.8",""
"1133577000","153000","3275","1079.5",""
"1134661000","153000","3275","1079.9",""
"1135868000","153000","3275","1080.6",""
"1137022000","153000","3275","1081.3",""
"1138171000","153000","3275","1081.7",""
"1139319000","153000","3275","1082.4",""
"1140403000","153000","3275","1082.8",""
"1141608000","153000","3275","1083.5",""
"1142757000","153000","3275","1084.2",""
"1143905000","153000","3275","1084.6",""
"1145054000","153000","3275","1085.3",""
"1146142000","153000","3275","1085.7",""
"1147349000","153000","3275","1086.4",""
"1148497000","153000","3275","1087.2",""
"1149646000","153000","3275","1087.5",""
"1150795000","153000","3275","1088.2",""
"1151879000","153000","3275","1088.6",""
"1153085000","153000","3275","1089.3",""
"1154233000","153000","3275","1090.1",""
"1155382000","153000","3275","1090.4",""
"1156536000","153000","3275","1091.1",""
"1157619000","153000","3275","1091.5",""
"1158826000","153000","3275","1092.2",""
"1159974000","153000","3275","1093.0",""
"1161124000","153000","3275","1093.3",""
"1162272000","153000","3275","1094.1",""
"1163360000","153000","3275","1094.4",""
"1164566000","153000","3275","1095.1",""
"1165714000","153000","3275","1095.9",""
"1166869000","153000","3275","1096.2",""
"1168018000","153000","3275","1097.0",""
"1169102000","153000","3275","1097.3",""
"1170308000","153000","3275","1098.0",""
"1171456000","153000","3275","1098.8",""
"1172606000","153000","3275","1099.1",""
"1173755000","153000","3275","1099.9",""
"1174839000","153000","3275","1100.2",""
"1176045000","153000","3275","1101.0",""
"1177200000","153000","3275","1101.7",""
"1178348000","153000","3275","1102.0",""
"1179497000","153000","3275","1102.8",""
"1180581000","153000","3275","1103.1",""
"1181787000","153000","3275","1103.9",""
"1182935000","153000","3275","1104.6",""
"1184085000","153000","3275","1104.9",""
"1185233000","153000","3275","1105.7",""
"1186322000","153100","3275","1106.0",""
"1187529000","153100","3275","1106.8",""
"1188678000","153100","3275","1107.5",""
"1189826000","153100","3275","1107.9",""
"1190975000","153100","3275","1108.6",""
"1192059000","153100","3275","1108.9",""
"1193266000","153100","3275","1109.7",""
"1194415000","153100","3275","1110.4",""
"1195564000","153100","3275","1110.8",""
"1196718000","153100","3275","1111.5",""
"1197803000","153100","3275","1111.8",""
"1199009000","153100","3275","1112.6",""
"1200158000","153100","3275","1113.3",""
"1201306000","153100","3275","1113.7",""
"1202455000","153100","3275","1114.4",""
"1203531000","153100","3275","1114.8",""
"1204750000","153100","3275","1115.5",""
"1205899000","153100","3275","1116.2",""
"1207054000","153100","3275","1116.6",""
"1208201000","153100","3275","1117.3",""
"1209286000","153100","3275","1117.7",""
"1210492000","153100","3275","1118.4",""
"1211640000","153100","3275","1119.1",""
"1212788000","153100","3275","1119.5",""
"1213937000","153100","3275","1120.2",""
"1215020000","153100","3275","1120.6",""
"1216232000","153100","3275","1121.3",""
"1217380000","153100","3275","1122.0",""
"1218529000","153100","3275","1122.4",""
"1219678000","153100","3275","1123.1",""
"1220761000","153100","3275","1123.5",""
"1221968000","153100","3275","1124.2",""
"1223117000","153100","3275","1125.0",""
"1224265000","153100","3275","1125.3",""
"1225414000","153100","3275","1126.0",""
"1226504000","153100","3275","1126.4",""
"1227710000","153100","3275","1127.1",""
"1228858000","153100","3275","1127.9",""
"1230007000","153100","3275","1128.2",""
"1231156000","153100","3275","1128.9",""
"1232240000","153100","3275","1129.3",""
"1233446000","153100","3275","1130.0",""
"1234594000","153100","3275","1130.8",""
"1235743000","153100","3275","1131.1",""
"1236898000","153100","3275","1131.9",""
"1237981000","153100","3275","1132.2",""
"1239187000","153100","3275","1132.9",""
"1240336000","153100","3275","1133.7",""
"1241485000","153100","3275","1134.0",""
"1242633000","153100","3275","1134.8",""
"1243717000","153100","3275","1135.1",""
"1244923000","153100","3275","1135.8",""
"1246071000","153100","3275","1136.6",""
"1247230000","153100","3275","1136.9",""
"1248379000","153100","3275","1137.7",""
"1249462000","153100","3275","1138.0",""
"1250668000","153100","3275","1138.8",""
"1251816000","153100","3275","1139.5",""
"1252964000","153100","3274","1139.8",""
"1254112000","153100","3274","1140.6",""
"1255195000","153100","3274","1140.9",""
"1256407000","153100","3274","1141.7",""
"1257556000","153100","3274","1142.4",""
"1258705000","153100","3274","1142.7",""
"1259853000","153100","3274","1143.5",""
"1260937000","153100","3274","1143.8",""
"1262143000","153100","3274","1144.6",""
"1263292000","153100","3274","1145.3",""
"1264440000","153100","3274","1146.1",""
"1265588000","153100","3274","1146.4",""
"1266677000","153100","3274","1146.7",""
"1267883000","153100","3274","1147.5",""
"1269032000","153100","3274","1148.2",""
"1270180000","153100","3274","1149.0",""
"1271329000","153100","3274","1149.3",""
"1272413000","153100","3274","1149.7",""
"1273619000","153100","3274","1150.4",""
"1274767000","153100","3274","1151.1",""
"1275916000","155100","3274","1151.9",""
"1277070000","155100","3274","1152.2",""
"1278154000","155100","3274","1152.6",""
"1279360000","155100","3274","1153.3",""
"1280509000","155100","3274","1154.0",""
"1281657000","155100","3274","1154.8",""
"1282807000","155100","3274","1155.1",""
"1283890000","155100","3274","1155.5",""
"1285097000","155100","3274","1156.2",""
"1286251000","155100","3274","1156.9",""
"1287399000","155100","3274","1157.7",""
"1288608000","155100","3274","1158.0",""
"1289691000","155100","3274","1158.4",""
"1290897000","155100","3274","1159.1",""
"1292046000","155100","3274","1159.9",""
"1293194000","155100","3274","1160.6",""
"1294343000","155100","3275","1160.9",""
"1295426000","155100","3275","1161.3",""
"1296638000","155100","3274","1162.0",""
"1297787000","155100","3274","1162.8",""
"1298935000","155100","3275","1163.5",""
"1300083000","155100","3275","1163.8",""
"1301166000","155100","3275","1164.2",""
"1302372000","155100","3274","1164.9",""
"1303520000","155100","3274","1165.7",""
"1304669000","155100","3275","1166.0",""
"1305818000","155100","3275","1166.8",""
"1306906000","155100","3275","1167.1",""
"1308112000","155100","3275","1167.8",""
"1309261000","155100","3275","1168.6",""
"1310411000","155100","3275","1168.9",""
"1311558000","155100","3275","1169.7",""
"1312642000","155100","3275","1170.0",""
"1313847000","155100","3275","1170.7",""
"1314996000","155100","3275","1171.5",""
"1316150000","155100","3275","1171.8",""
"1317298000","155100","3275","1172.6",""
"1318381000","155100","3275","1172.9",""
"1319587000","155100","3275","1173.7",""
"1320736000","155100","3275","1174.4",""
"1321885000","155100","3274","1174.7",""
"1323033000","155100","3274","1175.5",""
"1324116000","155100","3274","1175.8",""
"1325322000","155100","3274","1176.6",""
"1326477000","155100","3274","1177.3",""
"1327625000","155100","3274","1177.6",""
"1328774000","155100","3274","1178.4",""
"1329858000","155100","3274","1178.7",""
"1331069000","155100","3274","1179.5",""
"1332217000","155100","3274","1180.2",""
"1333366000","155100","3274","1180.6",""
"1334514000","155100","3274","1181.3",""
"1335598000","155100","3274","1181.6",""
"1336809000","155100","3274","1182.4",""
"1337958000","155100","3274","1183.1",""
"1339106000","155100","3274","1183.5",""
"1340254000","155100","3274","1184.2",""
"1341338000","155100","3274","1184.5",""
"1342544000","155100","3274","1185.3",""
"1343691000","155100","3274","1186.0",""
"1344841000","155100","3274","1186.4",""
"1345989000","155100","3274","1187.1",""
"1347079000","155100","3274","1187.5",""
"1348284000","155100","3274","1188.2",""
"1349433000","155100","3274","1188.9",""
"1350581000","155100","3274","1189.3",""
"1351730000","155100","3274","1190.0",""
"1352813000","155100","3274","1190.4",""
"1354019000","155100","3274","1191.1",""
"1355168000","155100","3274","1191.8",""
"1356322000","155100","3274","1192.2",""
"1357469000","155100","3274","1192.9",""
"1358553000","155100","3274","1193.3",""
"1359758000","155100","3274","1194.0",""
"1360906000","155100","3274","1194.7",""
"1362055000","155100","3273","1195.1",""
"1363203000","155100","3273","1195.8",""
"1364286000","155100","3273","1196.2",""
"1365493000","155100","3273","1196.9",""
"1366647000","152900","3273","1197.7",""
"1367796000","152900","3273","1198.0",""
"1368944000","152900","3273","1198.7",""
"1370027000","152900","3273","1199.1",""
"1371233000","152900","3273","1199.8",""
"1372382000","152900","3273","1200.6",""
"1373535000","152900","3273","1200.9",""
"1374683000","152900","3273","1201.6",""
"1375767000","152900","3273","1202.0",""
"1376979000","152900","3273","1202.7",""
"1378128000","152900","3273","1203.5",""
"1379277000","152900","3273","1203.8",""
"1380425000","152900","3273","1204.6",""
"1381501000","152900","3273","1204.9",""
"1382714000","152900","3273","1205.6",""
"1383862000","152900","3273","1206.4",""
"1385011000","152900","3273","1206.7",""
"1386164000","152900","3273","1207.5",""
"1387248000","152900","3273","1207.8",""
"1388454000","152900","3273","1208.5",""
"1389603000","152900","3273","1209.3",""
"1390752000","152900","3273","1209.6",""
"1391899000","152900","3273","1210.4",""
"1392983000","152900","3273","1210.7",""
"1394189000","152900","3273","1211.5",""
"1395337000","152900","3273","1212.2",""
"1396491000","152900","3273","1212.5",""
"1397639000","152900","3273","1213.3",""
"1398722000","152900","3273","1213.6",""
"1399929000","152900","3273","1214.4",""
"1401078000","152900","3273","1215.1",""
"1402226000","152900","3273","1215.4",""
"1403374000","152900","3273","1216.2",""
"1404457000","152900","3273","1216.5",""
"1405662000","152900","3273","1217.3",""
"1406816000","152900","3273","1218.0",""
"1407965000","152900","3273","1218.4",""
"1409113000","152900","3273","1219.1",""
"1410196000","152900","3273","1219.4",""
"1411403000","152900","3273","1220.2",""
"1412551000","152900","3273","1220.9",""
"1413699000","152900","3273","1221.3",""
"1414852000","152900","3273","1222.0",""
"1415935000","152900","3273","1222.4",""
"1417147000","152900","3273","1223.1",""
"1418295000","152900","3273","1223.8",""
"1419444000","152900","3273","1224.6",""
"1420593000","152900","3273","1224.9",""
"1421677000","152900","3273","1225.3",""
"1422884000","152900","3273","1226.0",""
"1424032000","152900","3273","1226.7",""
"1425182000","152900","3273","1227.5",""
"1426336000","152900","3273","1227.8",""
"1427420000","152900","3273","1228.2",""
"1428626000","152900","3273","1228.9",""
"1429774000","152900","3273","1229.6",""
"1430923000","152900","3273","1230.4",""
"1432071000","152900","3273","1230.7",""
"1433156000","152900","3273","1231.1",""
"1434362000","152900","3273","1231.8",""
"1435510000","152900","3273","1232.6",""
"1436664000","152900","3273","1233.3",""
"1437812000","152900","3273","1233.6",""
"1438896000","152900","3273","1234.0",""
"1440102000","152900","3273","1234.7",""
"1441250000","152900","3273","1235.5",""
"1442399000","152900","3273","1236.2",""
"1443549000","152900","3273","1236.5",""
"1444633000","152900","3273","1236.9",""
"1445838000","152900","3273","1237.6",""
"1446992000","152900","3273","1238.4",""
"1448141000","152900","3274","1239.1",""
"1449289000","152900","3274","1239.5",""
"1450372000","152900","3273","1239.8",""
"1451578000","152900","3273","1240.5",""
"1452727000","152900","3273","1241.3",""
"1453876000","152900","3274","1242.0",""
"1455024000","152900","3274","1242.4",""
"1456113000","152900","3274","1242.7",""
"1457325000","153000","3274","1243.4",""
"1458473000","153000","3274","1244.2",""
"1459622000","153000","3274","1244.9",""
"1460771000","153000","3274","1245.3",""
"1461854000","153000","3274","1245.6",""
"1463062000","153000","3274","1246.4",""
"1464210000","153000","3274","1247.1",""
"1465358000","153000","3274","1247.8",""
"1466512000","153000","3274","1248.2",""
"1467596000","153000","3274","1248.5",""
"1468802000","153000","3274","1249.3",""
"1469950000","153000","3274","1250.0",""
"1471099000","153000","3274","1250.7",""
"1472247000","153000","3274","1251.1",""
"1473331000","153000","3274","1251.4",""
"1474537000","153000","3274","1252.2",""
"1475686000","153000","3274","1252.9",""
"1476839000","153000","3274","1253.3",""
"1477988000","153000","3274","1254.0",""
"1479072000","153000","3274","1254.3",""
"1480278000","153000","3274","1255.1",""
"1481427000","153000","3274","1255.8",""
"1482575000","153000","3274","1256.2",""
"1483723000","153000","3274","1256.9",""
"1484806000","153000","3274","1257.2",""
"1486012000","153000","3274","1258.0",""
"1487166000","153000","3274","1258.7",""
"1488314000","153000","3274","1259.1",""
"1489463000","153000","3274","1259.8",""
"1490547000","153000","3274","1260.2",""
"1491753000","153000","3274","1260.9",""
"1492902000","153000","3274","1261.6",""
"1494051000","153000","3274","1262.0",""
"1495199000","153000","3274","1262.7",""
"1496288000","153000","3274","1263.1",""
"1497494000","153000","3274","1263.8",""
"1498647000","153000","3274","1264.5",""
"1499796000","153000","3274","1264.9",""
"1500944000","153000","3274","1265.6",""
"1502028000","153000","3274","1266.0",""
"1503234000","153000","3274","1266.7",""
"1504383000","153000","3274","1267.5",""
"1505532000","153000","3274","1267.8",""
"1506686000","153000","3274","1268.5",""
"1507769000","153000","3274","1268.9",""
"1508976000","153000","3274","1269.6",""
"1510125000","153000","3274","1270.4",""
"1511273000","153000","3274","1270.7",""
"1512421000","153000","3274","1271.4",""
"1513496000","153000","3274","1271.8",""
"1514710000","153000","3274","1272.5",""
"1515859000","153000","3274","1273.3",""
"1517013000","153000","3273","1273.6",""
"1518162000","153000","3273","1274.4",""
"1519245000","153000","3273","1274.7",""
"1520451000","153000","3273","1275.4",""
"1521600000","153000","3273","1276.2",""
"1522749000","153000","3273","1276.5",""
"1523897000","153000","3273","1277.3",""
"1524981000","153000","3273","1277.6",""
"1526194000","153000","3273","1278.3",""
"1527342000","153000","3273","1279.1",""
"1528491000","153000","3273","1279.4",""
"1529639000","153000","3273","1280.2",""
"1530723000","153000","3273","1280.5",""
"1531928000","153000","3273","1281.3",""
"1533077000","153000","3273","1282.0",""
"1534226000","153000","3273","1282.3",""
"1535374000","153000","3273","1283.1",""
"1536464000","153000","3273","1283.4",""
"1537670000","153000","3273","1284.2",""
"1538818000","153000","3273","1284.9",""
"1539966000","153000","3273","1285.2",""
"1541119000","153000","3274","1286.0",""
"1542203000","153000","3274","1286.3",""
"1543409000","153000","3274","1287.1",""
"1544557000","153000","3274","1287.8",""
"1545705000","153000","3274","1288.2",""
"1546859000","153000","3274","1288.9",""
"1547942000","153100","3274","1289.2",""
"1549149000","153100","3274","1290.0",""
"1550297000","153100","3274","1290.7",""
