Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"575183000","315500","3274","603.7",""
"576084000","315500","3274","604.5",""
"576927000","315500","3274","605.6",""
"577771000","315500","3274","606.4",""
"578615000","315500","3274","607.1",""
"579701000","315500","3274","608.3",""
"580610000","315500","3274","609.4",""
"581459000","315500","3274","610.2",""
"582303000","315500","3274","611.0",""
"583146000","315500","3274","612.1",""
"584240000","315500","3274","613.3",""
"585142000","315500","3274","614.0",""
"585986000","315500","3274","614.8",""
"586829000","315500","3274","615.9",""
"587673000","315500","3274","616.7",""
"588767000","315500","3274","617.8",""
"589668000","315500","3274","618.6",""
"590516000","315500","3274","619.7",""
"591366000","315500","3274","620.5",""
"592209000","315500","3274","621.2",""
"593302000","315500","3274","622.4",""
"594204000","315500","3274","623.5",""
"595048000","315500","3274","624.3",""
"595890000","315500","3274","625.5",""
"596735000","315500","3274","626.2",""
"597827000","315500","3274","627.4",""
"598728000","315500","3274","628.1",""
"599572000","315500","3274","629.3",""
"600416000","315500","3274","630.0",""
"601259000","315500","3274","630.8",""
"602358000","315500","3274","631.9",""
"603259000","315500","3274","633.1",""
"604103000","315500","3274","633.8",""
"604945000","315500","3274","634.6",""
"605789000","315500","3274","635.7",""
"606941000","315500","3274","636.9",""
"607785000","315500","3274","637.6",""
"608629000","315500","3274","638.4",""
"609472000","315500","3274","639.6",""
"610315000","315500","3274","640.3",""
"611414000","315500","3274","641.5",""
"612315000","315500","3274","642.2",""
"613159000","315500","3274","643.4",""
"614002000","315500","3274","644.1",""
"614847000","315500","3274","644.9",""
"615939000","315500","3274","646.0",""
"616841000","315500","3274","647.2",""
"617684000","315500","3274","647.9",""
"618529000","315500","3274","648.7",""
"619371000","315500","3274","649.8",""
"620465000","315500","3274","651.0",""
"621373000","315500","3274","651.7",""
"622217000","315500","3274","652.5",""
"623060000","315500","3274","653.7",""
"623905000","315500","3274","654.4",""
"624998000","315500","3274","655.6",""
"625900000","315500","3274","656.3",""
"626743000","315500","3274","657.5",""
"627586000","315500","3274","658.2",""
"628431000","315500","3275","659.0",""
"629524000","315500","3275","660.1",""
"630425000","315500","3275","661.3",""
"631270000","315500","3275","662.0",""
"632123000","315500","3275","663.2",""
"632968000","315500","3275","663.9",""
"634060000","315500","3275","665.1",""
"634962000","315500","3275","665.8",""
"635805000","315500","3275","667.0",""
"636648000","315500","3275","667.8",""
"637492000","315500","3275","668.5",""
"638585000","315500","3275","669.7",""
"639487000","315500","3275","670.8",""
"640329000","315500","3275","671.6",""
"641174000","315500","3275","672.3",""
"642024000","315500","3275","673.5",""
"643117000","315500","3275","674.6",""
"644019000","315500","3275","675.4",""
"644862000","315500","3275","676.1",""
"645706000","315500","3275","677.3",""
"646550000","315500","3275","678.1",""
"647643000","315500","3275","679.2",""
"648546000","315500","3275","679.9",""
"649389000","315500","3275","681.1",""
"650233000","315500","3275","681.9",""
"651077000","315500","3275","682.6",""
"652175000","315500","3275","683.8",""
"653076000","315500","3275","684.9",""
"653919000","315500","3275","685.7",""
"654762000","315500","3275","686.4",""
"655606000","315500","3275","687.6",""
"656692000","315500","3275","688.7",""
"657601000","315500","3275","689.5",""
"658445000","315500","3275","690.2",""
"659289000","315500","3275","691.4",""
"660133000","315500","3275","692.2",""
"661227000","315500","3275","693.3",""
"662134000","315500","3275","694.4",""
"662977000","315500","3275","695.2",""
"663820000","315500","3275","696.0",""
"664663000","315500","3275","696.7",""
"665749000","315500","3275","697.9",""
"666658000","315500","3275","699.0",""
"667501000","315500","3275","699.8",""
"668344000","315500","3275","700.9",""
"669188000","315500","3275","701.7",""
"670281000","315500","3275","702.8",""
"671183000","315500","3275","703.6",""
"672032000","315500","3275","704.7",""
"672875000","315500","3275","705.5",""
"673725000","315500","3274","706.3",""
"674819000","315500","3274","707.4",""
"675720000","315500","3274","708.5",""
"676564000","315500","3274","709.3",""
"677408000","315500","3274","710.1",""
"678252000","315500","3274","711.2",""
"679345000","315500","3274","712.4",""
"680246000","315500","3274","713.1",""
"681090000","315500","3274","713.9",""
"681940000","315500","3274","715.0",""
"682783000","315500","3274","715.8",""
"683877000","315500","3274","716.9",""
"684779000","315500","3274","717.7",""
"685622000","315500","3274","718.8",""
"686466000","315500","3274","719.6",""
"687310000","315500","3274","720.4",""
"688402000","315500","3274","721.5",""
"689304000","315500","3274","722.7",""
"690146000","315500","3274","723.4",""
"690990000","315500","3274","724.2",""
"691839000","315500","3274","725.3",""
"692933000","316300","3274","726.5",""
"693835000","316300","3274","727.2",""
"694679000","316300","3274","728.4",""
"695523000","316300","3274","729.1",""
"696366000","316300","3274","729.9",""
"697459000","316300","3274","731.0",""
"698361000","316300","3274","732.2",""
"699204000","316300","3274","732.9",""
"700049000","316300","3274","733.7",""
"700892000","316300","3274","734.9",""
"701992000","316300","3274","735.6",""
"702893000","316300","3274","736.8",""
"703736000","316300","3274","737.5",""
"704580000","316300","3274","738.7",""
"705423000","316300","3274","739.4",""
"706516000","316300","3274","740.6",""
"707417000","316300","3274","741.3",""
"708261000","316300","3274","742.5",""
"709104000","316300","3274","743.2",""
"709948000","316300","3274","744.0",""
"711042000","316300","3274","745.1",""
"711949000","316300","3274","746.3",""
"712793000","316300","3274","747.0",""
"713636000","316300","3274","747.8",""
"714480000","316300","3274","749.0",""
"715572000","316300","3274","750.1",""
"716479000","316300","3274","750.9",""
"717321000","316300","3274","751.6",""
"718165000","316300","3274","752.8",""
"719008000","316300","3274","753.5",""
"720102000","316300","3274","754.7",""
"721002000","316300","3274","755.4",""
"721852000","316300","3274","756.6",""
"722696000","316300","3274","757.3",""
"723540000","316300","3274","758.1",""
"724633000","316300","3274","759.2",""
"725534000","316300","3274","760.4",""
"726377000","316300","3274","761.1",""
"727222000","316300","3274","761.9",""
"728065000","316300","3274","763.1",""
"729159000","316300","3274","764.2",""
"730060000","316300","3274","765.0",""
"730904000","316300","3274","765.7",""
"731752000","316300","3274","766.9",""
"732596000","316300","3274","767.6",""
"733682000","316300","3274","768.8",""
"734591000","316300","3274","769.9",""
"735435000","316300","3274","770.7",""
"736279000","316300","3274","771.4",""
"737122000","316300","3274","772.6",""
"738216000","316300","3274","773.3",""
"739117000","315100","3274","774.5",""
"739961000","315100","3274","775.2",""
"740804000","315100","3274","776.4",""
