Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"52466000","367500","3274","69.0",""
"53310000","367500","3274","69.8",""
"54403000","367500","3274","71.3",""
"55304000","367500","3274","72.5",""
"56153000","367500","3274","73.2",""
"56997000","367500","3274","74.4",""
"57840000","367500","3274","75.5",""
"58934000","367500","3274","76.7",""
"59835000","367500","3274","77.8",""
"60679000","367500","3274","79.0",""
"61524000","367500","3274","79.7",""
"62368000","367500","3274","80.9",""
"63519000","367500","3274","82.0",""
"64363000","367500","3274","83.2",""
"65206000","367500","3274","84.3",""
"66056000","367500","3274","85.1",""
"66899000","367500","3275","86.3",""
"67992000","367500","3275","87.8",""
"68895000","367500","3275","88.6",""
"69738000","367500","3275","89.7",""
"70582000","367500","3274","90.9",""
"71426000","367500","3275","91.6",""
"72519000","367500","3275","93.2",""
"73421000","367500","3275","94.3",""
"74264000","367500","3274","95.1",""
"75108000","367500","3274","96.2",""
"75951000","367500","3275","97.4",""
"77050000","367500","3275","98.5",""
"77951000","367500","3275","99.7",""
"78795000","367500","3275","100.8",""
"79639000","367500","3275","101.6",""
"80482000","367500","3275","102.8",""
"81575000","365000","3274","103.9",""
"82476000","365000","3274","105.1",""
"83319000","365000","3274","106.2",""
"84163000","365000","3274","107.4",""
"85006000","365000","3274","108.1",""
"86110000","365000","3274","109.7",""
"87011000","365000","3274","110.8",""
"87855000","365000","3274","111.6",""
"88698000","365000","3274","112.7",""
"89542000","365000","3274","113.9",""
"90635000","365000","3274","115.0",""
"91536000","365000","3275","116.2",""
"92379000","365000","3275","116.9",""
"93223000","365000","3275","118.1",""
"94066000","365000","3275","119.3",""
"95160000","365000","3275","120.4",""
"96066000","365000","3275","121.6",""
"96911000","365000","3275","122.7",""
"97754000","365000","3275","123.5",""
"98598000","365000","3275","124.6",""
"99690000","365000","3275","125.8",""
"100591000","365000","3275","126.9",""
"101435000","365000","3275","128.1",""
"102279000","365000","3275","129.2",""
"103123000","365000","3275","130.0",""
"104216000","365000","3275","131.5",""
"105118000","365000","3275","132.7",""
"105962000","365000","3275","133.4",""
"106811000","365000","3275","134.6",""
"107655000","365000","3275","135.8",""
"108747000","365000","3274","136.9",""
"109649000","365000","3274","138.1",""
"110493000","365000","3274","139.2",""
"111337000","365000","3274","140.0",""
"112180000","365000","3274","141.1",""
"113274000","365000","3274","142.3",""
"114175000","365000","3274","143.4",""
"115019000","365000","3274","144.6",""
"115863000","365000","3274","145.7",""
"116713000","365000","3274","146.5",""
"117806000","365000","3274","148.0",""
"118707000","365000","3274","149.2",""
"119551000","365000","3274","149.9",""
"120395000","365000","3274","151.1",""
"121239000","369400","3274","152.3",""
"122333000","369400","3274","153.4",""
"123234000","369400","3274","154.6",""
"124078000","369400","3274","155.3",""
"124921000","369400","3274","156.5",""
"125766000","369400","3274","157.6",""
"126863000","369400","3274","158.8",""
"127769000","369400","3274","159.9",""
"128612000","369400","3274","161.1",""
"129456000","369400","3274","161.8",""
"130299000","369400","3274","163.0",""
"131392000","369400","3274","164.1",""
"132294000","369400","3274","165.3",""
"133138000","369400","3274","166.4",""
"133981000","369400","3274","167.6",""
"134825000","369400","3274","168.4",""
"135919000","369400","3274","169.9",""
"136825000","369400","3274","171.1",""
"137669000","369400","3274","171.8",""
"138512000","369400","3274","173.0",""
"139355000","369400","3274","174.1",""
"140448000","369400","3274","175.3",""
"141350000","369400","3274","176.4",""
"142194000","369400","3274","177.6",""
"143038000","369400","3274","178.3",""
"143881000","369400","3274","179.5",""
"144974000","369400","3274","180.6",""
"145875000","369400","3274","181.8",""
"146724000","369400","3274","182.9",""
"147568000","369400","3274","184.1",""
"148411000","369400","3274","184.9",""
"149504000","369400","3274","186.4",""
"150406000","369400","3274","187.1",""
"151249000","369400","3274","188.3",""
"152093000","369400","3274","189.5",""
"152936000","369400","3274","190.6",""
"154030000","369400","3274","191.8",""
"154931000","369400","3274","192.9",""
"155775000","369400","3274","193.7",""
"156624000","369400","3274","194.8",""
"157468000","369400","3274","196.0",""
"158561000","369400","3274","197.1",""
"159463000","369400","3274","198.3",""
"160306000","369400","3274","199.4",""
"161150000","369400","3274","200.2",""
"161994000","365000","3274","201.4",""
"163086000","365000","3274","202.9",""
"163987000","365000","3274","203.6",""
"164830000","365000","3274","204.8",""
"165674000","365000","3274","206.0",""
"166523000","365000","3274","206.7",""
"167616000","365000","3274","208.3",""
"168518000","365000","3274","209.4",""
"169362000","365000","3274","210.2",""
"170210000","365000","3274","211.3",""
"171054000","365000","3274","212.5",""
"172147000","365000","3274","213.6",""
"173048000","365000","3274","214.8",""
"173891000","365000","3274","215.9",""
"174734000","365000","3274","216.7",""
"175578000","365000","3274","217.8",""
"176677000","365000","3274","219.0",""
"177579000","365000","3274","220.1",""
"178422000","365000","3274","221.3",""
"179266000","365000","3274","222.5",""
"180109000","365000","3274","223.2",""
"181202000","365000","3274","224.8",""
"182103000","365000","3274","225.5",""
"182946000","365000","3274","226.7",""
"183790000","365000","3274","227.8",""
"184635000","365000","3274","229.0",""
"185728000","365000","3274","230.1",""
"186635000","365000","3274","231.3",""
"187479000","365000","3274","232.0",""
"188323000","365000","3274","233.2",""
"189167000","365000","3274","234.3",""
"190260000","365000","3274","235.5",""
"191161000","365000","3274","236.6",""
"192005000","365000","3274","237.8",""
"192848000","365000","3274","238.6",""
"193691000","365000","3274","239.7",""
"194786000","365000","3274","240.9",""
"195687000","365000","3274","242.0",""
"196536000","365000","3274","243.2",""
"197380000","365000","3274","244.3",""
"198224000","365000","3273","245.1",""
"199316000","365000","3273","246.6",""
"200218000","365000","3274","247.8",""
"201062000","365000","3273","248.5",""
"201905000","367000","3273","249.7",""
"202748000","367000","3273","250.8",""
"203834000","367000","3273","252.0",""
"204743000","367000","3273","253.1",""
"205587000","367000","3274","253.9",""
"206436000","367000","3274","255.1",""
"207280000","367000","3274","256.2",""
"208374000","367000","3274","257.4",""
"209275000","367000","3274","258.5",""
"210119000","367000","3274","259.7",""
"210963000","367000","3274","260.4",""
"211812000","367000","3274","261.6",""
"212905000","367000","3274","263.1",""
"213807000","367000","3274","263.9",""
"214651000","367000","3274","265.0",""
"215494000","367000","3274","266.2",""
"216343000","367000","3274","266.9",""
"217435000","367000","3274","268.5",""
"218337000","367000","3274","269.6",""
"219181000","367000","3274","270.4",""
"220024000","367000","3274","271.6",""
"220867000","367000","3274","272.7",""
"221960000","367000","3274","273.9",""
"222862000","367000","3274","275.0",""
"223706000","367000","3274","276.2",""
"224550000","367000","3274","276.9",""
"225394000","367000","3274","278.1",""
"226493000","367000","3274","279.2",""
"227394000","367000","3274","280.4",""
"228237000","367000","3274","281.5",""
"229081000","367000","3274","282.7",""
"229925000","367000","3274","283.4",""
"231018000","367000","3274","285.0",""
"231920000","367000","3274","286.1",""
"232763000","367000","3274","286.9",""
"233607000","367000","3274","288.1",""
"234451000","367000","3274","289.2",""
"235543000","367000","3274","290.4",""
"236451000","367000","3274","291.5",""
"237294000","367000","3274","292.3",""
"238138000","367000","3274","293.4",""
"238982000","367000","3274","294.6",""
"240076000","367000","3275","295.7",""
"240978000","367000","3275","296.9",""
"241821000","367000","3275","298.0",""
"242665000","367000","3275","298.8",""
"243509000","367000","3275","299.9",""
"244603000","367000","3275","301.5",""
"245504000","367000","3275","302.2",""
"246354000","367000","3275","303.4",""
"247197000","367000","3275","304.6",""
"248041000","367000","3275","305.3",""
"249134000","367000","3275","306.9",""
"250035000","367000","3275","308.0",""
"250878000","367000","3274","308.8",""
"251722000","367000","3274","309.9",""
"252565000","367000","3274","311.1",""
"253662000","367000","3274","312.2",""
"254564000","367000","3274","313.4",""
"255407000","367000","3275","314.5",""
"256256000","367000","3274","315.3",""
"257100000","367000","3274","316.4",""
"258194000","367000","3274","317.6",""
"259095000","367000","3274","318.7",""
"259939000","367000","3274","319.9",""
"260782000","367000","3274","321.0",""
"261627000","367000","3274","321.8",""
"262719000","367000","3274","323.3",""
"263620000","367000","3274","324.5",""
"264464000","367000","3274","325.3",""
"265308000","367000","3274","326.4",""
"266157000","367000","3274","327.6",""
"267251000","367000","3274","328.7",""
"268153000","367000","3274","329.9",""
"268996000","367000","3274","331.0",""
"269840000","367000","3274","331.8",""
"270685000","367000","3274","332.9",""
"271778000","367000","3275","334.1",""
"272679000","367000","3275","335.2",""
"273522000","367000","3275","336.4",""
"274366000","367000","3275","337.1",""
"275209000","367000","3275","338.3",""
"276308000","367000","3275","339.8",""
"277209000","367000","3275","340.6",""
"278054000","367000","3275","341.8",""
"278896000","367000","3275","342.9",""
"279741000","367000","3275","343.7",""
"280826000","367000","3275","345.2",""
"281736000","367000","3275","346.4",""
"282580000","367000","3275","347.1",""
"283423000","367000","3275","348.3",""
"284266000","367000","3275","349.4",""
"285360000","367000","3275","350.6",""
"286267000","367000","3275","351.7",""
"287111000","367000","3275","352.9",""
"287954000","367000","3274","353.6",""
"288798000","367000","3274","354.8",""
"289891000","367000","3274","355.9",""
"290792000","367000","3274","357.1",""
"291636000","367000","3274","358.3",""
"292479000","367000","3274","359.4",""
"293323000","367000","3274","360.2",""
"294416000","367000","3274","361.7",""
"295317000","367000","3274","362.9",""
"296172000","367000","3274","363.6",""
"297015000","367000","3274","364.8",""
"297859000","367000","3274","365.9",""
"298952000","367000","3274","367.1",""
"299854000","367000","3274","368.2",""
"300697000","367000","3274","369.4",""
"301541000","367000","3274","370.1",""
"302385000","367000","3274","371.3",""
"303478000","367000","3274","372.4",""
"304380000","367000","3274","373.6",""
"305223000","367000","3274","374.8",""
"306072000","367000","3275","375.9",""
"306916000","367000","3275","376.7",""
"308009000","367000","3275","378.2",""
"308910000","367000","3274","379.0",""
"309754000","367000","3274","380.1",""
"310598000","367000","3274","381.3",""
"311440000","367000","3274","382.0",""
"312534000","367000","3274","383.6",""
"313435000","367000","3274","384.7",""
"314279000","367000","3274","385.5",""
"315122000","367000","3274","386.6",""
"315966000","367000","3274","387.8",""
"317065000","367000","3274","388.9",""
"317966000","367000","3274","390.1",""
"318809000","367000","3274","391.3",""
"319654000","367000","3274","392.0",""
"320496000","367000","3274","393.2",""
"321590000","367000","3274","394.3",""
"322491000","365000","3274","395.5",""
"323335000","365000","3274","396.6",""
"324178000","365000","3274","397.8",""
"325022000","365000","3273","398.5",""
"326120000","365000","3273","400.1",""
"327021000","365000","3273","401.2",""
"327865000","365000","3273","402.0",""
"328709000","365000","3273","403.1",""
"329552000","365000","3274","404.3",""
"330646000","365000","3274","405.4",""
"331547000","365000","3274","406.6",""
"332391000","365000","3274","407.8",""
"333236000","365000","3274","408.5",""
"334079000","365000","3274","409.7",""
"335173000","365000","3274","410.8",""
"336079000","365000","3274","412.0",""
"336923000","365000","3274","413.1",""
"337771000","365000","3274","414.3",""
"338615000","365000","3274","415.0",""
"339709000","365000","3274","416.6",""
"340611000","365000","3274","417.3",""
"341455000","365000","3274","418.5",""
"342299000","365000","3274","419.6",""
"343143000","365000","3274","420.4",""
"344236000","365000","3274","421.9",""
"345138000","365000","3274","423.1",""
"345981000","365000","3274","423.8",""
"346830000","365000","3274","425.0",""
"347673000","365000","3274","426.2",""
"348767000","365000","3274","427.3",""
"349668000","365000","3274","428.5",""
"350512000","365000","3274","429.6",""
"351355000","365000","3274","430.4",""
"352199000","365000","3274","431.5",""
"353293000","365000","3274","433.1",""
"354194000","365000","3274","433.8",""
"355037000","365000","3274","435.0",""
"355881000","365000","3274","436.1",""
"356730000","365000","3274","436.9",""
"357816000","365000","3274","438.4",""
"358726000","365000","3275","439.6",""
"359569000","365000","3275","440.3",""
"360412000","365000","3274","441.5",""
"361256000","365000","3274","442.7",""
"362350000","367500","3274","443.8",""
"363251000","367500","3275","445.0",""
"364095000","367500","3275","446.1",""
"364939000","367500","3275","446.9",""
"365782000","367500","3275","448.0",""
"366880000","367500","3275","449.2",""
"367782000","367500","3275","450.3",""
"368626000","367500","3275","451.5",""
"369470000","367500","3275","452.6",""
"370315000","367500","3275","453.4",""
"371407000","367500","3275","454.9",""
"372308000","367500","3275","456.1",""
"373152000","367500","3275","456.8",""
"373996000","367500","3275","458.0",""
"374840000","367500","3275","459.2",""
"375934000","367500","3275","460.3",""
"376840000","367500","3275","461.5",""
"377684000","367500","3275","462.6",""
"378528000","367500","3275","463.4",""
"379377000","367500","3275","464.5",""
"380471000","367500","3275","465.7",""
"381372000","367500","3275","466.8",""
"382215000","367500","3275","468.0",""
"383059000","367500","3275","469.1",""
"383902000","367500","3275","469.9",""
"384996000","367500","3275","471.4",""
"385897000","367500","3275","472.6",""
"386747000","367500","3275","473.3",""
"387591000","367500","3275","474.5",""
"388436000","367500","3275","475.7",""
"389529000","367500","3275","476.8",""
"390431000","367500","3275","478.0",""
"391275000","367500","3275","478.7",""
"392118000","367500","3275","479.9",""
"392961000","367500","3275","481.0",""
"394055000","367500","3275","482.2",""
"394956000","367500","3275","483.3",""
"395799000","367500","3275","484.5",""
"396649000","367500","3275","485.6",""
"397493000","367500","3275","486.4",""
"398586000","367500","3275","487.9",""
"399487000","367500","3275","488.7",""
"400331000","367500","3275","489.8",""
"401174000","367500","3275","491.0",""
"402017000","367500","3275","491.8",""
"403110000","368000","3274","493.3",""
"404012000","368000","3274","494.5",""
"404855000","368000","3275","495.2",""
"405699000","368000","3275","496.4",""
"406549000","368000","3275","497.5",""
"407642000","368000","3275","498.7",""
"408543000","368000","3275","499.8",""
"409387000","368000","3275","501.0",""
"410231000","368000","3275","501.7",""
"411074000","368000","3275","502.9",""
"412167000","368000","3274","504.0",""
"413069000","368000","3274","505.2",""
"413913000","368000","3274","506.3",""
"414757000","368000","3274","507.5",""
"415600000","368000","3274","508.3",""
"416699000","368000","3274","509.8",""
"417601000","368000","3274","511.0",""
"418445000","368000","3274","511.7",""
"419288000","368000","3274","512.9",""
"420132000","368000","3274","514.0",""
"421239000","368000","3274","515.2",""
"422141000","368000","3274","516.3",""
"422985000","368000","3274","517.5",""
"423828000","368000","3274","518.2",""
"424672000","368000","3274","519.4",""
"425766000","368000","3274","520.5",""
"426672000","368000","3274","521.7",""
"427515000","368000","3274","522.8",""
"428359000","368000","3274","524.0",""
"429202000","368000","3274","524.8",""
"430296000","368000","3274","526.3",""
"431198000","368000","3274","527.0",""
"432041000","368000","3274","528.2",""
"432884000","368000","3274","529.4",""
"433728000","368000","3274","530.1",""
"434813000","368000","3274","531.7",""
"435723000","368000","3274","532.8",""
"436572000","368000","3274","533.6",""
"437415000","368000","3273","534.7",""
"438259000","368000","3274","535.9",""
"439352000","368000","3274","537.0",""
"440254000","368000","3274","538.2",""
"441097000","368000","3274","539.3",""
"441941000","368000","3273","540.1",""
"442785000","368000","3273","541.3",""
"443878000","364900","3273","542.4",""
"444779000","364900","3273","543.5",""
"445622000","364900","3273","544.7",""
"446472000","364900","3273","545.9",""
"447316000","364900","3274","546.6",""
"448409000","364900","3274","548.2",""
"449310000","364900","3274","549.3",""
"450154000","364900","3274","550.1",""
"450998000","364900","3274","551.2",""
"451841000","364900","3274","552.4",""
"452935000","364900","3274","553.5",""
"453837000","364900","3274","554.7",""
"454679000","364900","3274","555.8",""
"455524000","364900","3274","556.6",""
"456372000","364900","3274","557.7",""
"457465000","364900","3274","558.9",""
"458367000","364900","3274","560.0",""
"459211000","364900","3274","561.2",""
"460054000","364900","3274","562.4",""
"460898000","364900","3274","563.1",""
"461991000","364900","3274","564.7",""
"462893000","364900","3274","565.8",""
"463741000","364900","3274","566.6",""
"464584000","364900","3274","567.7",""
"465428000","364900","3274","568.9",""
"466527000","364900","3274","570.0",""
"467428000","364900","3274","571.2",""
"468272000","364900","3274","572.3",""
"469116000","364900","3274","573.1",""
"469960000","364900","3274","574.2",""
"471053000","364900","3274","575.4",""
"471954000","364900","3274","576.5",""
"472797000","364900","3274","577.7",""
"473641000","364900","3274","578.5",""
"474484000","364900","3274","579.6",""
"475577000","364900","3274","580.8",""
"476485000","364900","3274","581.9",""
"477328000","364900","3274","583.1",""
"478173000","364900","3274","584.2",""
"479017000","364900","3274","585.0",""
"480110000","364900","3274","586.5",""
"481012000","364900","3274","587.7",""
"481856000","364900","3274","588.4",""
"482700000","364900","3274","589.6",""
"483543000","369400","3274","590.7",""
"484637000","369400","3274","591.9",""
"485540000","369400","3274","593.0",""
"486389000","369400","3274","594.2",""
"487232000","369400","3274","595.0",""
"488077000","369400","3274","596.1",""
"489170000","369400","3274","597.3",""
"490071000","369400","3274","598.4",""
"490914000","369400","3274","599.6",""
"491758000","369400","3274","600.3",""
"492601000","369400","3274","601.5",""
"493694000","369400","3274","603.0",""
"494596000","369400","3274","603.8",""
"495439000","369400","3274","604.9",""
"496287000","369400","3274","606.1",""
"497131000","369400","3274","606.8",""
"498282000","369400","3274","608.4",""
"499127000","369400","3274","609.5",""
"499970000","369400","3274","610.3",""
"500814000","369400","3274","611.5",""
"501657000","369400","3274","612.6",""
"502750000","369400","3274","613.8",""
"503653000","369400","3274","614.9",""
"504497000","369400","3275","616.1",""
"505345000","369400","3275","616.8",""
"506194000","369400","3275","618.0",""
"507287000","369400","3275","619.5",""
"508189000","369400","3274","620.3",""
"509032000","369400","3274","621.4",""
"509876000","369400","3274","622.6",""
"510720000","369400","3274","623.3",""
"511814000","369400","3274","624.9",""
"512715000","369400","3274","626.0",""
"513558000","369400","3274","626.8",""
"514401000","369400","3274","628.0",""
"515245000","369400","3274","629.1",""
"516344000","369400","3274","630.3",""
"517245000","369400","3274","631.4",""
"518089000","369400","3274","632.6",""
"518932000","369400","3274","633.3",""
"519776000","369400","3274","634.5",""
"520869000","369400","3274","635.6",""
"521770000","369400","3274","636.8",""
"522614000","369400","3274","637.9",""
"523457000","367000","3274","639.1",""
"524301000","367000","3274","639.8",""
"525393000","367000","3274","641.4",""
"526299000","367000","3274","642.5",""
"527143000","367000","3274","643.3",""
"527988000","367000","3274","644.5",""
"528831000","367000","3274","645.6",""
"529925000","367000","3274","646.8",""
"530827000","367000","3274","647.9",""
"531670000","367000","3274","648.7",""
"532514000","367000","3274","649.8",""
"533358000","367000","3274","651.0",""
"534451000","367000","3274","652.1",""
"535353000","367000","3274","653.3",""
"536201000","367000","3274","654.4",""
"537046000","367000","3274","655.6",""
"537888000","367000","3274","656.3",""
"538982000","367000","3274","657.9",""
"539884000","367000","3274","658.6",""
"540727000","367000","3274","659.8",""
"541571000","367000","3274","660.9",""
"542415000","367000","3274","661.7",""
"543508000","367000","3274","663.2",""
"544409000","367000","3274","664.4",""
"545252000","367000","3274","665.2",""
"546101000","367000","3274","666.3",""
"546944000","367000","3274","667.5",""
"548042000","367000","3274","668.6",""
"548944000","367000","3274","669.8",""
"549787000","367000","3274","670.9",""
"550631000","367000","3274","671.7",""
"551474000","367000","3274","672.8",""
"552567000","367000","3274","674.0",""
"553469000","367000","3274","675.1",""
"554313000","367000","3274","676.3",""
"555157000","367000","3274","677.4",""
"556000000","367000","3274","678.2",""
"557099000","367000","3274","679.7",""
"558000000","367000","3274","680.9",""
"558844000","367000","3274","681.7",""
"559687000","367000","3274","682.8",""
"560530000","367000","3274","684.0",""
"561623000","367000","3274","685.1",""
"562525000","367000","3274","686.3",""
"563369000","367000","3274","687.4",""
"564213000","367000","3274","688.2",""
"565057000","367000","3274","689.3",""
"566156000","367000","3274","690.5",""
"567057000","367000","3274","691.6",""
"567901000","367000","3274","692.8",""
"568745000","367000","3274","693.9",""
"569589000","367000","3275","694.7",""
"570683000","367000","3275","696.2",""
"571584000","367000","3274","697.0",""
"572427000","367000","3274","698.2",""
"573271000","367000","3274","699.3",""
"574115000","367000","3274","700.1",""
"575208000","367000","3275","701.6",""
"576116000","367000","3275","702.8",""
"576960000","367000","3274","703.5",""
"577803000","367000","3274","704.7",""
"578646000","367000","3274","705.8",""
"579739000","367000","3274","707.0",""
"580641000","367000","3274","708.1",""
"581485000","367000","3274","709.3",""
"582329000","367000","3274","710.0",""
"583172000","367000","3274","711.2",""
"584265000","367000","3274","712.3",""
"585167000","367000","3274","713.5",""
"586016000","367000","3274","714.7",""
"586859000","367000","3274","715.8",""
"587703000","367000","3274","716.6",""
"588796000","367000","3274","718.1",""
"589702000","367000","3274","719.3",""
"590545000","367000","3274","720.0",""
"591389000","367000","3274","721.2",""
"592233000","367000","3274","722.3",""
"593326000","367000","3274","723.5",""
"594228000","367000","3274","724.6",""
"595071000","367000","3274","725.8",""
"595915000","367000","3274","726.5",""
"596765000","367000","3274","727.7",""
"597858000","367000","3274","728.8",""
"598759000","367000","3274","730.0",""
"599602000","367000","3274","731.2",""
"600446000","367000","3274","732.3",""
"601289000","367000","3274","733.1",""
"602383000","367000","3274","734.6",""
"603284000","367000","3274","735.4",""
"604129000","365000","3274","736.5",""
"604973000","365000","3274","737.7",""
"605817000","365000","3274","738.8",""
"606916000","365000","3274","740.0",""
"607817000","365000","3274","741.1",""
"608661000","365000","3274","742.3",""
"609506000","365000","3274","743.0",""
"610350000","365000","3274","744.2",""
"611443000","365000","3274","745.3",""
"612344000","365000","3274","746.5",""
"613188000","365000","3274","747.7",""
"614032000","365000","3274","748.8",""
"614876000","365000","3274","749.6",""
"615969000","365000","3274","751.1",""
"616877000","365000","3274","751.9",""
"617719000","365000","3274","753.0",""
"618564000","365000","3274","754.2",""
"619407000","365000","3274","754.9",""
"620500000","365000","3274","756.5",""
"621401000","365000","3274","757.6",""
"622245000","365000","3274","758.4",""
"623088000","365000","3274","759.5",""
"623931000","365000","3274","760.7",""
"625024000","365000","3274","761.8",""
"625925000","365000","3274","763.0",""
"626774000","365000","3274","764.1",""
"627618000","365000","3274","764.9",""
"628461000","365000","3274","766.1",""
"629554000","365000","3274","767.2",""
"630456000","365000","3274","768.4",""
"631304000","365000","3274","769.5",""
"632148000","365000","3274","770.7",""
"632991000","365000","3274","771.4",""
"634084000","365000","3274","773.0",""
"634985000","365000","3274","774.1",""
"635830000","365000","3274","774.9",""
"636679000","365000","3274","776.0",""
"637524000","365000","3274","777.2",""
"638617000","365000","3274","778.3",""
"639518000","365000","3274","779.5",""
"640362000","365000","3274","780.6",""
"641206000","365000","3274","781.4",""
"642049000","365000","3274","782.6",""
"643143000","365000","3274","783.7",""
"644044000","367000","3274","784.9",""
"644887000","367000","3274","786.0",""
"645731000","367000","3274","787.2",""
"646580000","367000","3274","787.9",""
"647674000","367000","3274","789.5",""
"648576000","367000","3274","790.2",""
"649419000","367000","3274","791.4",""
"650263000","367000","3274","792.5",""
"651107000","367000","3274","793.7",""
"652201000","367000","3274","794.8",""
"653101000","367000","3274","796.0",""
"653945000","367000","3274","796.7",""
"654788000","367000","3274","797.9",""
"655632000","367000","3274","799.1",""
"656731000","367000","3274","800.2",""
"657633000","367000","3274","801.4",""
"658477000","367000","3274","802.5",""
"659320000","367000","3274","803.3",""
"660164000","367000","3274","804.4",""
"661256000","367000","3274","805.6",""
"662159000","367000","3274","806.7",""
"663002000","367000","3274","807.9",""
"663846000","367000","3274","809.0",""
"664690000","367000","3274","809.8",""
"665783000","367000","3274","811.3",""
"666689000","367000","3274","812.5",""
"667533000","367000","3274","813.2",""
"668376000","367000","3274","814.4",""
"669220000","367000","3274","815.6",""
"670313000","367000","3274","816.7",""
"671215000","367000","3274","817.9",""
"672058000","367000","3274","819.0",""
"672907000","367000","3274","819.8",""
"673750000","367000","3274","820.9",""
"674836000","367000","3274","822.1",""
"675744000","367000","3274","823.2",""
"676594000","367000","3274","824.4",""
"677437000","367000","3274","825.5",""
"678282000","367000","3274","826.3",""
"679375000","367000","3274","827.8",""
"680276000","367000","3274","828.6",""
"681120000","367000","3274","829.7",""
"681964000","367000","3274","830.9",""
"682807000","367000","3274","832.1",""
"683902000","367500","3274","833.2",""
"684803000","367500","3274","834.4",""
"685647000","367500","3275","835.1",""
"686496000","367500","3275","836.3",""
"687341000","367500","3275","837.4",""
"688433000","367500","3275","838.6",""
"689334000","367500","3275","839.7",""
"690178000","367500","3275","840.9",""
"691021000","367500","3274","841.6",""
"691864000","367500","3274","842.8",""
"692957000","367500","3274","843.9",""
"693859000","367500","3274","845.1",""
"694703000","367500","3274","846.2",""
"695546000","367500","3274","847.4",""
"696396000","367500","3274","848.2",""
"697488000","367500","3274","849.7",""
"698390000","367500","3274","850.9",""
"699234000","367500","3274","851.6",""
"700078000","367500","3274","852.8",""
"700921000","367500","3274","853.9",""
"702015000","367500","3274","855.1",""
"702916000","367500","3274","856.2",""
"703759000","367500","3274","857.4",""
"704603000","367500","3274","858.1",""
"705447000","367500","3274","859.3",""
"706547000","367500","3274","860.4",""
"707448000","367500","3274","861.6",""
"708291000","367500","3274","862.7",""
"709135000","367500","3274","863.9",""
"709979000","367500","3274","864.7",""
"711072000","367500","3274","866.2",""
"711974000","367500","3274","866.9",""
"712817000","367500","3274","868.1",""
"713660000","367500","3274","869.3",""
"714504000","367500","3274","870.0",""
"715602000","367500","3275","871.6",""
"716509000","367500","3275","872.7",""
"717353000","367500","3275","873.5",""
"718196000","367500","3274","874.6",""
"719039000","367500","3274","875.8",""
"720133000","367500","3275","876.9",""
"721033000","367500","3275","878.1",""
"721878000","367500","3275","879.2",""
"722722000","367500","3274","880.0",""
"723565000","367500","3275","881.2",""
"724657000","365000","3274","882.3",""
"725558000","365000","3274","883.4",""
"726407000","365000","3274","884.6",""
"727251000","365000","3274","885.8",""
"728095000","365000","3274","886.5",""
"729188000","365000","3274","888.1",""
"730089000","365000","3274","889.2",""
"730933000","365000","3274","890.0",""
"731776000","365000","3274","891.1",""
"732621000","365000","3274","892.3",""
"733713000","365000","3274","893.4",""
"734615000","365000","3274","894.6",""
"735458000","365000","3274","895.7",""
"736308000","365000","3274","896.5",""
"737151000","365000","3274","897.6",""
"738245000","365000","3274","898.8",""
"739146000","365000","3274","899.9",""
"739990000","365000","3274","901.1",""
"740834000","365000","3274","902.3",""
