Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"2101370000","154300","3274","1474.8",""
"2102577000","154300","3274","1475.1",""
"2103726000","154300","3274","1475.9",""
"2104875000","154300","3274","1476.6",""
"2106024000","154300","3274","1477.0",""
"2107108000","154300","3274","1477.7",""
"2108314000","154300","3274","1478.0",""
"2109468000","154300","3274","1478.8",""
"2110616000","154300","3274","1479.5",""
"2111770000","154300","3274","1480.3",""
"2112855000","154300","3274","1480.6",""
"2114062000","154300","3274","1480.9",""
"2115210000","154300","3274","1481.7",""
"2116359000","154300","3274","1482.4",""
"2117508000","154300","3274","1483.2",""
"2118592000","154300","3274","1483.5",""
"2119799000","154300","3274","1483.9",""
"2120947000","154300","3274","1484.6",""
"2122101000","154300","3274","1485.3",""
"2123250000","154300","3274","1486.1",""
"2124334000","154300","3274","1486.4",""
"2125541000","154300","3274","1487.2",""
"2126689000","154300","3274","1487.5",""
"2127838000","154300","3274","1488.2",""
"2128987000","154300","3274","1489.0",""
"2130071000","154300","3275","1489.3",""
"2131283000","154300","3275","1490.1",""
"2132432000","154300","3275","1490.4",""
"2133580000","154300","3274","1491.2",""
"2134730000","154300","3274","1491.9",""
"2135814000","154300","3275","1492.2",""
"2137021000","154300","3275","1493.0",""
"2138169000","154300","3275","1493.3",""
"2139318000","154300","3275","1494.1",""
"2140467000","154300","3275","1494.8",""
"2141548000","154300","3275","1495.1",""
"2142762000","154300","3275","1495.9",""
"2143911000","154300","3275","1496.2",""
"2145059000","154300","3275","1497.0",""
"2146208000","154300","3275","1497.7",""
"2147292000","154300","3275","1498.1",""
"2148499000","154300","3275","1498.8",""
"2149648000","154300","3275","1499.1",""
"2150796000","154300","3275","1499.9",""
"2151955000","154300","3275","1500.6",""
"2153040000","154300","3275","1501.0",""
"2154245000","154300","3275","1501.7",""
"2155393000","154300","3275","1502.4",""
"2156543000","154300","3275","1502.8",""
"2157692000","154300","3275","1503.5",""
"2158776000","154300","3275","1503.9",""
"2159983000","154300","3275","1504.6",""
"2161137000","154300","3275","1505.4",""
"2162286000","154300","3275","1505.7",""
"2163434000","154300","3275","1506.4",""
"2164519000","154300","3275","1506.8",""
"2165725000","154300","3275","1507.5",""
"2166874000","154300","3275","1508.3",""
"2168023000","154300","3275","1508.6",""
"2169171000","154300","3275","1509.3",""
"2170255000","154300","3275","1509.7",""
"2171467000","154300","3275","1510.4",""
"2172617000","154300","3275","1511.2",""
"2173765000","154300","3275","1511.5",""
"2174913000","154300","3275","1512.3",""
"2175998000","154300","3275","1512.6",""
"2177203000","154300","3275","1513.3",""
"2178353000","154300","3275","1514.1",""
"2179502000","154300","3275","1514.8",""
"2180651000","154300","3275","1515.2",""
"2181741000","154300","3275","1515.5",""
"2182947000","154300","3274","1516.2",""
"2184096000","154300","3274","1517.0",""
"2185246000","154300","3275","1517.7",""
"2186394000","154300","3274","1518.1",""
"2187478000","154300","3274","1518.4",""
"2188684000","154300","3274","1519.2",""
"2189833000","154300","3274","1519.9",""
"2190981000","154300","3274","1520.6",""
"2192135000","154300","3274","1521.0",""
"2193224000","154300","3274","1521.7",""
"2194431000","154300","3274","1522.1",""
"2195580000","154300","3274","1522.8",""
"2196729000","154300","3274","1523.5",""
"2197878000","154300","3274","1523.9",""
"2198962000","154300","3274","1524.6",""
"2200169000","154300","3274","1525.0",""
"2201322000","154300","3274","1525.7",""
"2202471000","154300","3274","1526.5",""
"2203620000","154300","3274","1527.2",""
"2204704000","154300","3274","1527.5",""
"2205911000","154300","3274","1527.9",""
"2207059000","154300","3274","1528.6",""
"2208208000","154300","3274","1529.4",""
"2209356000","154300","3274","1530.1",""
"2210441000","154300","3274","1530.4",""
"2211653000","154300","3274","1530.8",""
"2212802000","154300","3274","1531.5",""
"2213950000","154300","3274","1532.3",""
"2215100000","154300","3274","1533.0",""
"2216184000","154300","3274","1533.4",""
"2217390000","154300","3274","1534.1",""
"2218538000","154300","3274","1534.4",""
"2219688000","154300","3274","1535.2",""
"2220837000","154300","3274","1535.9",""
"2221927000","154300","3275","1536.3",""
"2223132000","154300","3275","1537.0",""
"2224281000","154300","3275","1537.3",""
"2225429000","154300","3275","1538.1",""
"2226579000","154300","3275","1538.8",""
"2227662000","154300","3275","1539.2",""
"2228869000","154300","3275","1539.9",""
"2230018000","154300","3275","1540.2",""
"2231173000","154300","3275","1541.0",""
"2232321000","154300","3275","1541.7",""
"2233405000","154300","3275","1542.1",""
"2234611000","154300","3275","1542.8",""
"2235765000","154300","3275","1543.2",""
"2236913000","154300","3275","1543.9",""
"2238062000","154300","3275","1544.6",""
"2239145000","154300","3275","1545.0",""
"2240352000","154300","3275","1545.7",""
"2241507000","154300","3275","1546.1",""
"2242656000","154300","3275","1546.8",""
"2243804000","154300","3275","1547.5",""
"2244889000","154300","3275","1547.9",""
"2246096000","154300","3275","1548.6",""
"2247244000","154300","3275","1549.4",""
"2248393000","154300","3275","1549.7",""
"2249542000","154300","3275","1550.5",""
"2250625000","154300","3275","1550.8",""
"2251838000","154300","3275","1551.5",""
"2252986000","154300","3275","1552.3",""
"2254136000","154300","3275","1552.6",""
"2255284000","154300","3275","1553.4",""
"2256368000","154300","3275","1553.7",""
"2257575000","154300","3275","1554.4",""
"2258723000","154300","3275","1555.2",""
"2259872000","154300","3275","1555.5",""
"2261022000","154300","3275","1556.3",""
"2262112000","154300","3275","1556.6",""
"2263319000","154300","3275","1557.4",""
"2264466000","154300","3275","1558.1",""
"2265616000","154300","3275","1558.4",""
"2266764000","155100","3275","1559.2",""
"2267848000","155100","3275","1559.5",""
"2269055000","155100","3275","1560.3",""
"2270204000","155100","3275","1561.0",""
"2271358000","155100","3275","1561.3",""
"2272506000","155100","3275","1562.1",""
"2273582000","155100","3275","1562.4",""
"2274796000","155100","3275","1563.2",""
"2275945000","155100","3275","1563.9",""
"2277098000","155100","3275","1564.7",""
"2278248000","155100","3275","1565.0",""
"2279332000","155100","3274","1565.3",""
"2280538000","155100","3274","1566.1",""
"2281692000","155100","3274","1566.8",""
"2282841000","155100","3274","1567.6",""
"2283991000","155100","3274","1567.9",""
"2285074000","155100","3274","1568.2",""
"2286281000","155100","3274","1569.0",""
"2287430000","155100","3274","1569.7",""
"2288579000","155100","3274","1570.5",""
"2289728000","155100","3274","1570.8",""
"2290811000","155100","3274","1571.6",""
"2292023000","155100","3274","1571.9",""
"2293172000","155100","3274","1572.6",""
"2294321000","155100","3274","1573.4",""
"2295471000","155100","3274","1574.1",""
"2296554000","155100","3274","1574.5",""
"2297761000","155100","3274","1574.8",""
"2298909000","155100","3274","1575.5",""
"2300058000","155100","3274","1576.3",""
"2301212000","155100","3274","1577.0",""
"2302297000","155100","3274","1577.4",""
"2303504000","155100","3274","1577.7",""
"2304652000","155100","3274","1578.5",""
"2305802000","155100","3274","1579.2",""
"2306950000","155100","3274","1579.9",""
"2308035000","155100","3275","1580.3",""
"2309242000","155100","3274","1580.6",""
"2310391000","155100","3274","1581.4",""
"2311545000","155100","3274","1582.1",""
"2312693000","155100","3275","1582.8",""
"2313777000","155100","3275","1583.2",""
"2314984000","155100","3275","1583.9",""
"2316133000","155100","3275","1584.3",""
"2317282000","155100","3275","1585.0",""
"2318432000","155100","3275","1585.8",""
"2319513000","155100","3275","1586.1",""
"2320728000","155100","3275","1586.8",""
"2321883000","155100","3275","1587.2",""
"2323032000","155100","3275","1587.9",""
"2324181000","155100","3275","1588.7",""
"2325265000","155100","3275","1589.0",""
"2326472000","155100","3275","1589.7",""
"2327621000","155100","3275","1590.1",""
"2328769000","155100","3275","1590.8",""
"2329918000","155100","3275","1591.6",""
"2331001000","155100","3275","1591.9",""
"2332214000","155100","3275","1592.7",""
"2333363000","155100","3275","1593.0",""
"2334512000","155100","3275","1593.7",""
"2335660000","155100","3275","1594.5",""
"2336744000","155100","3275","1594.8",""
"2337951000","155100","3275","1595.6",""
"2339100000","155100","3275","1596.3",""
"2340249000","155100","3275","1596.6",""
"2341404000","155100","3275","1597.4",""
"2342488000","155100","3275","1597.7",""
"2343695000","155100","3275","1598.5",""
"2344843000","155100","3275","1599.2",""
"2345992000","155100","3275","1599.6",""
"2347140000","155100","3275","1600.3",""
"2348224000","155100","3275","1600.6",""
"2349430000","155100","3275","1601.4",""
"2350579000","155100","3275","1602.1",""
"2351733000","155100","3275","1602.5",""
"2352882000","155100","3275","1603.2",""
"2353966000","155100","3275","1603.5",""
"2355173000","155100","3275","1604.3",""
"2356321000","155100","3275","1605.0",""
"2357470000","155100","3275","1605.4",""
"2358618000","155100","3275","1606.1",""
"2359702000","155100","3274","1606.5",""
"2360912000","155100","3274","1607.2",""
"2362067000","155100","3275","1607.9",""
"2363216000","155100","3275","1608.7",""
"2364365000","155100","3274","1609.0",""
"2365449000","155100","3274","1609.4",""
"2366656000","155100","3274","1610.1",""
"2367804000","155100","3274","1610.8",""
"2368953000","155100","3275","1611.6",""
"2370103000","155100","3274","1611.9",""
"2371192000","155100","3274","1612.3",""
"2372398000","155100","3274","1613.0",""
"2373548000","155100","3274","1613.7",""
"2374696000","155100","3274","1614.5",""
"2375845000","155100","3274","1614.8",""
"2376928000","155100","3274","1615.2",""
"2378135000","155100","3274","1615.9",""
"2379283000","155100","3274","1616.7",""
"2380432000","155100","3274","1617.4",""
"2381586000","155100","3274","1618.1",""
"2382671000","155100","3274","1618.5",""
"2383877000","155100","3274","1618.8",""
"2385025000","155100","3274","1619.6",""
"2386174000","155100","3274","1620.3",""
"2387323000","155100","3274","1621.0",""
"2388407000","155100","3274","1621.4",""
"2389615000","155100","3274","1621.7",""
"2390763000","155100","3274","1622.5",""
"2391917000","155100","3274","1623.2",""
"2393066000","155100","3274","1624.0",""
"2394150000","155100","3274","1624.3",""
"2395356000","155100","3274","1625.0",""
"2396505000","155100","3274","1625.4",""
"2397654000","155100","3274","1626.1",""
"2398803000","155100","3274","1626.9",""
"2399886000","155100","3274","1627.2",""
"2401098000","155100","3274","1627.9",""
"2402247000","155100","3274","1628.3",""
"2403401000","155100","3274","1629.0",""
"2404550000","155100","3274","1629.8",""
"2405633000","155100","3274","1630.1",""
"2406839000","155100","3274","1630.9",""
"2407987000","155100","3274","1631.2",""
"2409136000","155100","3274","1631.9",""
"2410284000","155100","3274","1632.7",""
"2411374000","155100","3274","1633.0",""
"2412580000","155100","3274","1633.8",""
"2413729000","155100","3274","1634.1",""
"2414878000","155100","3274","1634.8",""
"2416027000","155100","3274","1635.6",""
"2417111000","155100","3274","1635.9",""
"2418318000","155100","3275","1636.7",""
"2419467000","155100","3275","1637.4",""
"2420616000","155100","3274","1637.8",""
"2421770000","155100","3274","1638.5",""
"2422853000","155100","3274","1638.8",""
"2424060000","155100","3274","1639.6",""
"2425209000","155100","3275","1640.3",""
"2426359000","155100","3274","1640.7",""
"2427507000","155100","3274","1641.4",""
"2428592000","155100","3275","1641.7",""
"2429797000","155100","3275","1642.5",""
"2430947000","155100","3274","1643.2",""
"2432101000","155100","3274","1643.6",""
"2433250000","155100","3274","1644.3",""
"2434334000","155100","3275","1644.7",""
"2435541000","155100","3275","1645.4",""
"2436689000","155100","3275","1646.1",""
"2437838000","155100","3275","1646.5",""
"2438987000","155100","3275","1647.2",""
"2440071000","155100","3274","1647.6",""
"2441283000","155100","3274","1648.3",""
"2442432000","155100","3274","1649.0",""
"2443580000","155100","3274","1649.4",""
"2444762000","155100","3274","1650.1",""
"2445845000","155100","3274","1650.5",""
"2447052000","154300","3274","1651.2",""
"2448201000","154300","3274","1652.0",""
"2449349000","154300","3274","1652.7",""
"2450497000","154300","3274","1653.0",""
"2451587000","154300","3274","1653.4",""
"2452793000","154300","3274","1654.1",""
"2453941000","154300","3274","1654.9",""
"2455090000","154300","3274","1655.6",""
"2456240000","154300","3274","1655.9",""
"2457324000","154300","3274","1656.3",""
"2458531000","154300","3273","1657.0",""
"2459680000","154300","3274","1657.8",""
"2460828000","154300","3274","1658.5",""
"2461983000","154300","3274","1659.3",""
"2463068000","154300","3274","1659.6",""
"2464273000","154300","3274","1659.9",""
"2465422000","154300","3274","1660.7",""
"2466572000","154300","3274","1661.4",""
"2467721000","154300","3274","1662.2",""
"2468805000","154300","3274","1662.5",""
"2470012000","154300","3274","1662.8",""
"2471166000","154300","3274","1663.6",""
"2472314000","154300","3274","1664.3",""
"2473463000","154300","3274","1665.1",""
"2474548000","154300","3274","1665.4",""
"2475754000","154300","3274","1665.8",""
"2476904000","154300","3274","1666.5",""
"2478052000","154300","3274","1667.2",""
"2479201000","154300","3274","1668.0",""
"2480286000","154300","3274","1668.3",""
"2481498000","154300","3274","1669.1",""
"2482647000","154300","3274","1669.4",""
"2483796000","154300","3274","1670.1",""
"2484944000","154300","3274","1670.9",""
"2486028000","154300","3274","1671.2",""
"2487239000","154300","3274","1672.0",""
"2488388000","154300","3274","1672.3",""
"2489537000","154300","3274","1673.0",""
"2490686000","154300","3274","1673.8",""
"2491775000","154300","3274","1674.1",""
"2492982000","154300","3274","1674.9",""
"2494131000","154300","3274","1675.2",""
"2495280000","154300","3274","1676.0",""
"2496430000","154300","3274","1676.7",""
"2497513000","154300","3275","1677.0",""
"2498720000","154300","3275","1677.8",""
"2499870000","154300","3275","1678.1",""
"2501018000","154300","3275","1678.9",""
"2502172000","154300","3275","1679.6",""
"2503257000","154300","3275","1680.0",""
"2504464000","154300","3275","1680.7",""
"2505612000","154300","3275","1681.0",""
"2506761000","154300","3275","1681.8",""
"2507910000","154300","3275","1682.5",""
"2508994000","154300","3275","1682.9",""
"2510201000","154300","3275","1683.6",""
"2511356000","154300","3275","1684.3",""
"2512504000","154300","3275","1684.7",""
"2513653000","154300","3275","1685.4",""
"2514737000","154300","3275","1685.8",""
"2515945000","154300","3275","1686.5",""
"2517093000","154300","3275","1687.2",""
"2518242000","154300","3275","1687.6",""
"2519391000","154300","3275","1688.3",""
"2520467000","154300","3275","1688.7",""
"2521687000","154300","3275","1689.4",""
"2522836000","154300","3275","1690.2",""
"2523985000","154300","3275","1690.5",""
"2525134000","154300","3275","1691.2",""
"2526217000","154300","3275","1691.6",""
"2527424000","154300","3275","1692.3",""
"2528572000","154300","3275","1693.1",""
"2529726000","154300","3275","1693.8",""
"2530875000","154300","3275","1694.1",""
"2531964000","154300","3275","1694.5",""
"2533169000","154300","3275","1695.2",""
"2534319000","154300","3275","1696.0",""
"2535467000","154300","3275","1696.7",""
"2536616000","155100","3275","1697.1",""
"2537701000","155100","3275","1697.4",""
"2538908000","155100","3274","1698.1",""
"2540057000","155100","3275","1698.9",""
"2541211000","155100","3275","1699.6",""
"2542360000","155100","3275","1700.0",""
"2543444000","155100","3274","1700.3",""
"2544650000","155100","3274","1701.0",""
"2545799000","155100","3274","1701.8",""
"2546948000","155100","3274","1702.5",""
"2548097000","155100","3274","1702.9",""
"2549180000","155100","3274","1703.2",""
"2550387000","155100","3274","1704.0",""
"2551541000","155100","3274","1704.7",""
"2552691000","155100","3274","1705.4",""
"2553839000","155100","3274","1705.8",""
"2554923000","155100","3274","1706.5",""
"2556130000","155100","3274","1706.9",""
"2557279000","155100","3274","1707.6",""
"2558427000","155100","3274","1708.3",""
"2559576000","155100","3274","1708.7",""
"2560659000","155100","3274","1709.4",""
"2561872000","155100","3274","1709.8",""
"2563020000","155100","3274","1710.5",""
"2564169000","155100","3274","1711.3",""
"2565318000","155100","3274","1712.0",""
"2566402000","155100","3274","1712.3",""
"2567609000","155100","3274","1712.7",""
"2568757000","155100","3274","1713.4",""
"2569907000","155100","3274","1714.2",""
"2571060000","155100","3274","1714.9",""
"2572149000","155100","3274","1715.2",""
"2573355000","155100","3274","1715.6",""
"2574503000","155100","3274","1716.3",""
"2575652000","155100","3274","1717.1",""
"2576801000","155100","3274","1717.8",""
"2577886000","155100","3274","1718.2",""
"2579092000","155100","3274","1718.9",""
"2580242000","155100","3274","1719.2",""
"2581395000","155100","3274","1720.0",""
"2582545000","155100","3275","1720.7",""
"2583628000","155100","3275","1721.1",""
"2584835000","155100","3275","1721.8",""
"2585984000","155100","3275","1722.1",""
"2587132000","155100","3275","1722.9",""
"2588281000","155100","3275","1723.6",""
"2589366000","155100","3275","1724.0",""
"2590572000","155100","3275","1724.7",""
"2591726000","155100","3275","1725.1",""
"2592875000","155100","3275","1725.8",""
"2594024000","155100","3275","1726.5",""
"2595107000","155100","3275","1726.9",""
"2596314000","155100","3275","1727.6",""
"2597463000","155100","3275","1728.0",""
"2598611000","155100","3274","1728.7",""
"2599760000","155100","3274","1729.4",""
"2600844000","155100","3275","1729.8",""
"2602056000","155100","3275","1730.5",""
"2603205000","155100","3275","1731.3",""
"2604352000","155100","3275","1731.6",""
"2605501000","155100","3275","1732.4",""
"2606585000","155100","3275","1732.7",""
"2607793000","155100","3275","1733.4",""
"2608942000","155100","3275","1734.2",""
"2610090000","155100","3275","1734.5",""
"2611244000","155100","3275","1735.3",""
"2612329000","155100","3275","1735.6",""
"2613539000","155100","3275","1736.3",""
"2614689000","155100","3275","1737.1",""
"2615837000","155100","3275","1737.4",""
"2616985000","155100","3275","1738.2",""
"2618069000","155100","3275","1738.5",""
"2619275000","155100","3275","1739.3",""
"2620425000","155100","3275","1740.0",""
"2621578000","155100","3275","1740.7",""
"2622727000","155100","3275","1741.1",""
"2623811000","155100","3275","1741.4",""
"2625017000","155100","3275","1742.2",""
"2626165000","155100","3275","1742.9",""
"2627313000","155100","3275","1743.6",""
"2628463000","155100","3275","1744.0",""
"2629547000","155100","3274","1744.3",""
"2630753000","155100","3275","1745.1",""
"2631907000","155100","3275","1745.8",""
"2633056000","155100","3275","1746.5",""
"2634205000","155100","3275","1746.9",""
"2635289000","155100","3274","1747.2",""
"2636494000","155100","3274","1748.0",""
"2637644000","155100","3274","1748.7",""
"2638793000","155100","3274","1749.5",""
"2639941000","155100","3274","1749.8",""
"2641024000","155100","3274","1750.1",""
"2642236000","155100","3274","1750.9",""
"2643385000","155100","3274","1751.6",""
"2644534000","155100","3274","1752.4",""
"2645683000","155100","3274","1752.7",""
"2646767000","155100","3274","1753.5",""
"2647974000","155100","3274","1753.8",""
"2649123000","155100","3274","1754.5",""
"2650271000","155100","3274","1755.3",""
"2651426000","155100","3274","1756.0",""
"2652502000","155100","3274","1756.4",""
"2653718000","155100","3274","1756.7",""
"2654871000","155100","3274","1757.4",""
"2656021000","155100","3274","1758.2",""
"2657168000","155100","3274","1758.9",""
"2658253000","155100","3274","1759.3",""
"2659459000","155100","3274","1759.6",""
"2660608000","155100","3274","1760.3",""
"2661761000","155100","3274","1761.1",""
"2662911000","155100","3274","1761.8",""
"2663995000","155100","3274","1762.2",""
"2665202000","155100","3274","1762.5",""
"2666350000","155100","3274","1763.3",""
"2667499000","155100","3274","1764.0",""
"2668647000","155100","3274","1764.7",""
"2669731000","155100","3274","1765.1",""
"2670937000","155100","3274","1765.8",""
"2672092000","155100","3274","1766.2",""
"2673242000","155100","3274","1766.9",""
"2674391000","155100","3274","1767.6",""
"2675475000","155100","3274","1768.0",""
"2676681000","155100","3274","1768.7",""
"2677830000","155100","3274","1769.1",""
"2678979000","155100","3274","1769.8",""
"2680128000","155100","3274","1770.6",""
"2681217000","155100","3274","1770.9",""
"2682423000","155100","3274","1771.6",""
"2683571000","155100","3274","1772.0",""
"2684720000","155100","3274","1772.7",""
"2685868000","155100","3274","1773.5",""
"2686953000","155100","3274","1773.8",""
"2688160000","155100","3274","1774.5",""
"2689308000","155100","3274","1774.9",""
"2690457000","155100","3274","1775.6",""
"2691610000","155100","3274","1776.4",""
"2692695000","155100","3274","1776.7",""
"2693901000","155100","3274","1777.5",""
"2695050000","155100","3274","1778.2",""
"2696199000","155100","3274","1778.5",""
"2697353000","155100","3274","1779.3",""
"2698428000","155100","3274","1779.6",""
"2699643000","155100","3275","1780.4",""
"2700792000","155100","3275","1781.1",""
"2701947000","155100","3275","1781.4",""
"2703097000","155100","3275","1782.2",""
"2704181000","155100","3275","1782.5",""
"2705386000","155100","3275","1783.3",""
"2706535000","155100","3275","1784.0",""
"2707683000","155100","3275","1784.4",""
"2708832000","155100","3275","1785.1",""
"2709916000","155100","3274","1785.4",""
"2711129000","155100","3274","1786.2",""
"2712277000","155100","3275","1786.9",""
"2713427000","155100","3274","1787.3",""
"2714575000","155100","3274","1788.0",""
"2715659000","155100","3274","1788.3",""
"2716865000","154300","3274","1789.1",""
"2718014000","154300","3274","1789.8",""
"2719163000","154300","3275","1790.6",""
"2720312000","154300","3274","1790.9",""
"2721401000","154300","3274","1791.3",""
"2722608000","154300","3274","1792.0",""
"2723756000","154300","3274","1792.7",""
"2724905000","154300","3274","1793.5",""
"2726053000","154300","3274","1793.8",""
"2727137000","154300","3274","1794.2",""
"2728343000","154300","3274","1794.9",""
"2729491000","154300","3274","1795.6",""
"2730640000","154300","3274","1796.4",""
"2731794000","154300","3274","1796.7",""
"2732878000","154300","3274","1797.1",""
"2734085000","154300","3274","1797.8",""
"2735233000","154300","3274","1798.6",""
"2736382000","154300","3274","1799.3",""
"2737531000","154300","3274","1799.6",""
"2738620000","154300","3274","1800.4",""
"2739826000","154300","3274","1800.7",""
"2740975000","154300","3274","1801.5",""
"2742129000","154300","3274","1802.2",""
"2743279000","154300","3274","1802.9",""
"2744362000","154300","3274","1803.3",""
"2745569000","154300","3274","1803.6",""
"2746718000","154300","3274","1804.4",""
"2747867000","154300","3274","1805.1",""
"2749016000","154300","3274","1805.9",""
"2750100000","154300","3274","1806.2",""
"2751313000","154300","3274","1806.5",""
"2752462000","154300","3274","1807.3",""
"2753610000","154300","3274","1808.0",""
"2754759000","154300","3274","1808.8",""
"2755843000","154300","3274","1809.1",""
"2757050000","154300","3274","1809.4",""
"2758198000","154300","3274","1810.2",""
"2759347000","154300","3274","1810.9",""
"2760496000","154300","3274","1811.7",""
"2761586000","154300","3274","1812.0",""
"2762793000","154300","3274","1812.8",""
"2763942000","154300","3274","1813.1",""
"2765091000","154300","3274","1813.8",""
"2766241000","154300","3274","1814.6",""
"2767324000","154300","3275","1814.9",""
"2768532000","154300","3275","1815.7",""
"2769681000","154300","3275","1816.0",""
"2770830000","154300","3275","1816.7",""
"2771984000","154300","3275","1817.5",""
"2773068000","154300","3275","1817.8",""
"2774273000","154300","3275","1818.6",""
"2775422000","154300","3275","1818.9",""
"2776570000","154300","3275","1819.6",""
"2777719000","154300","3275","1820.4",""
"2778802000","154300","3275","1820.7",""
"2780009000","154300","3275","1821.5",""
"2781168000","154300","3275","1821.8",""
"2782316000","154300","3275","1822.6",""
"2783465000","154300","3275","1823.3",""
"2784549000","154300","3275","1823.6",""
"2785755000","154300","3275","1824.4",""
"2786904000","154300","3275","1825.1",""
"2788051000","154300","3275","1825.5",""
"2789201000","154300","3275","1826.2",""
"2790284000","154300","3275","1826.6",""
"2791497000","154300","3275","1827.3",""
"2792646000","154300","3275","1828.0",""
"2793795000","154300","3275","1828.4",""
"2794944000","154300","3275","1829.1",""
"2796029000","154300","3275","1829.5",""
"2797235000","154300","3275","1830.2",""
"2798385000","154300","3275","1830.9",""
"2799533000","154300","3275","1831.3",""
"2800682000","154300","3275","1832.0",""
"2801830000","154300","3275","1832.4",""
"2802979000","154300","3275","1833.1",""
"2804127000","154300","3275","1833.8",""
"2805276000","154300","3275","1834.2",""
"2806425000","155100","3275","1834.9",""
"2807501000","155100","3275","1835.3",""
"2808714000","155100","3275","1836.0",""
"2809864000","155100","3275","1836.8",""
"2811012000","155100","3275","1837.1",""
"2812166000","155100","3275","1837.8",""
"2813307000","155100","3275","1838.2",""
"2814456000","155100","3275","1838.9",""
"2815605000","155100","3275","1839.7",""
"2816753000","155100","3275","1840.4",""
"2817902000","155100","3275","1840.7",""
"2818986000","155100","3275","1841.1",""
"2820192000","155100","3274","1841.8",""
"2821347000","155100","3274","1842.6",""
"2822499000","155100","3275","1843.3",""
"2823649000","155100","3274","1843.7",""
"2824732000","155100","3274","1844.0",""
"2825940000","155100","3274","1844.7",""
"2827089000","155100","3274","1845.5",""
"2828238000","155100","3274","1846.2",""
"2829386000","155100","3274","1846.6",""
"2830471000","155100","3274","1846.9",""
"2831682000","155100","3274","1847.6",""
"2832831000","155100","3274","1848.4",""
"2833980000","155100","3274","1849.1",""
"2835129000","155100","3274","1849.5",""
"2836270000","155100","3274","1850.2",""
"2837419000","155100","3274","1850.6",""
"2838567000","155100","3274","1851.3",""
"2839716000","155100","3274","1852.0",""
"2840865000","155100","3274","1852.8",""
"2841955000","155100","3275","1853.1",""
"2843161000","155100","3274","1853.5",""
"2844309000","155100","3274","1854.2",""
"2845458000","155100","3274","1854.9",""
"2846608000","155100","3275","1855.7",""
"2847692000","155100","3275","1856.0",""
"2848899000","155100","3275","1856.4",""
"2850048000","155100","3274","1857.1",""
"2851202000","155100","3274","1857.9",""
"2852351000","155100","3274","1858.6",""
"2853427000","155100","3275","1858.9",""
"2854641000","155100","3275","1859.7",""
"2855790000","155100","3275","1860.0",""
"2856938000","155100","3275","1860.8",""
"2858087000","155100","3275","1861.5",""
"2859230000","155100","3275","1861.8",""
"2860380000","155100","3275","1862.6",""
"2861534000","155100","3275","1862.9",""
"2862683000","155100","3275","1863.7",""
"2863833000","155100","3275","1864.4",""
"2864921000","155100","3275","1864.8",""
"2866128000","155100","3275","1865.5",""
"2867276000","155100","3275","1865.8",""
"2868425000","155100","3275","1866.6",""
"2869573000","155100","3275","1867.3",""
"2870657000","155100","3275","1867.7",""
"2871870000","155100","3275","1868.4",""
"2873018000","155100","3275","1868.7",""
"2874167000","155100","3275","1869.5",""
"2875316000","155100","3275","1870.2",""
"2876400000","155100","3275","1870.6",""
"2877607000","155100","3275","1871.3",""
"2878755000","155100","3275","1872.1",""
"2879904000","155100","3275","1872.4",""
"2881052000","155100","3275","1873.1",""
"2882142000","155100","3275","1873.5",""
"2883349000","155100","3275","1874.2",""
"2884497000","155100","3275","1875.0",""
"2885647000","155100","3275","1875.3",""
"2886796000","155100","3275","1876.0",""
"2887881000","155100","3275","1876.4",""
"2889088000","155100","3275","1877.1",""
"2890236000","155100","3276","1877.9",""
"2891391000","155100","3276","1878.2",""
"2892540000","155100","3276","1879.0",""
"2893623000","155100","3275","1879.3",""
"2894830000","155100","3276","1880.0",""
"2895979000","155100","3276","1880.8",""
"2897129000","155100","3276","1881.1",""
"2898278000","155100","3275","1881.9",""
"2899362000","155100","3275","1882.2",""
"2900569000","155100","3275","1882.9",""
"2901723000","155100","3275","1883.7",""
"2902872000","155100","3275","1884.4",""
"2904021000","155100","3275","1884.8",""
"2905163000","155100","3275","1885.1",""
"2906317000","155100","3275","1885.9",""
"2907466000","155100","3275","1886.6",""
"2908615000","155100","3275","1887.3",""
"2909763000","155100","3275","1887.7",""
"2910848000","155100","3275","1888.0",""
"2912059000","155100","3275","1888.8",""
"2913207000","155100","3275","1889.5",""
"2914357000","155100","3275","1890.2",""
"2915505000","155100","3275","1890.6",""
"2916588000","155100","3275","1890.9",""
"2917795000","155100","3275","1891.7",""
"2918943000","155100","3275","1892.4",""
"2920092000","155100","3275","1893.1",""
"2921246000","155100","3275","1893.5",""
"2922330000","155100","3274","1893.8",""
"2923536000","155100","3274","1894.6",""
"2924684000","155100","3274","1895.3",""
"2925833000","155100","3274","1896.1",""
"2926982000","155100","3274","1896.4",""
"2928065000","155100","3275","1897.1",""
"2929273000","155100","3274","1897.5",""
"2930421000","155100","3274","1898.2",""
"2931576000","155100","3274","1899.0",""
"2932724000","155100","3274","1899.3",""
"2933808000","155100","3274","1900.1",""
"2935014000","155100","3274","1900.4",""
"2936163000","155100","3274","1901.1",""
"2937311000","155100","3274","1901.9",""
"2938460000","155100","3274","1902.6",""
"2939544000","155100","3274","1903.0",""
"2940750000","155100","3274","1903.3",""
"2941904000","155100","3274","1904.0",""
"2943052000","155100","3274","1904.8",""
"2944201000","155100","3274","1905.5",""
