Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"64309000","305900","3275","69.2",""
"65152000","305900","3275","70.0",""
"65996000","305900","3275","70.7",""
"66839000","305900","3275","71.9",""
"67932000","305900","3275","73.0",""
"68834000","305900","3275","73.8",""
"69678000","305900","3275","74.5",""
"70521000","305900","3275","75.3",""
"71369000","305900","3275","76.4",""
"72468000","305900","3275","77.2",""
"73370000","305900","3275","78.3",""
"74213000","305900","3275","79.1",""
"75058000","305900","3275","79.9",""
"75901000","305900","3275","81.0",""
"76994000","305900","3275","81.8",""
"77895000","305900","3275","82.9",""
"78740000","305900","3275","83.7",""
"79583000","305900","3275","84.4",""
"80427000","305900","3275","85.6",""
"81527000","305900","3275","86.3",""
"82428000","305900","3275","87.5",""
"83272000","305900","3275","88.2",""
"84116000","305900","3275","89.0",""
"84960000","305900","3275","90.1",""
"86053000","305900","3275","90.9",""
"86955000","305900","3275","92.0",""
"87799000","305900","3275","92.8",""
"88644000","305900","3275","93.6",""
"89487000","305900","3275","94.7",""
"90580000","305900","3275","95.5",""
"91486000","305900","3275","96.6",""
"92329000","305900","3275","97.4",""
"93173000","305900","3275","98.1",""
"94017000","305900","3275","99.3",""
"95110000","305900","3275","100.0",""
"96011000","304300","3275","101.2",""
"96855000","304300","3275","101.9",""
"97698000","304300","3275","102.7",""
"98542000","304300","3275","103.9",""
"99636000","304300","3275","104.6",""
"100537000","304300","3275","105.7",""
"101385000","304300","3275","106.5",""
"102229000","304300","3274","107.3",""
"103072000","304300","3274","108.4",""
"104165000","304300","3274","109.2",""
"105067000","304300","3274","110.3",""
"105910000","304300","3274","111.1",""
"106754000","304300","3274","111.8",""
"107598000","304300","3274","112.6",""
"108690000","304300","3274","113.7",""
"109591000","304300","3274","114.9",""
"110434000","304300","3274","115.6",""
"111278000","304300","3274","116.4",""
"112126000","304300","3274","117.2",""
"113225000","304300","3274","118.3",""
"114127000","304300","3274","119.4",""
"114972000","304300","3274","120.2",""
"115815000","304300","3274","121.0",""
"116658000","304300","3274","121.7",""
"117751000","304300","3274","122.9",""
"118652000","304300","3274","124.0",""
"119496000","304300","3274","124.8",""
"120340000","304300","3274","125.5",""
"121184000","304300","3274","126.3",""
"122283000","304300","3274","127.4",""
"123183000","304300","3274","128.6",""
"124027000","304300","3274","129.3",""
"124871000","304300","3274","130.1",""
"125716000","304300","3274","130.9",""
"126809000","304300","3274","132.0",""
"127710000","304300","3274","133.2",""
"128554000","304300","3274","133.9",""
"129397000","304300","3274","134.7",""
"130241000","304300","3274","135.4",""
"131335000","304300","3274","136.6",""
"132242000","304300","3274","137.7",""
"133086000","304300","3274","138.5",""
"133930000","304300","3274","139.2",""
"134773000","304300","3274","140.0",""
"135867000","304300","3274","141.1",""
"136768000","304300","3274","141.9",""
"137611000","304300","3274","143.0",""
"138455000","304300","3274","143.8",""
"139299000","304300","3274","144.6",""
"140392000","304300","3274","145.7",""
"141293000","304300","3274","146.5",""
"142143000","304300","3274","147.6",""
"142986000","304300","3274","148.4",""
"143829000","303800","3274","149.1",""
"144923000","303800","3274","150.3",""
"145824000","303800","3273","151.0",""
"146667000","303800","3273","152.2",""
"147511000","303800","3274","152.9",""
"148355000","303800","3273","153.7",""
"149449000","303800","3274","154.8",""
"150350000","303800","3273","155.6",""
"151194000","303800","3273","156.7",""
"152043000","303800","3273","157.5",""
"152887000","303800","3273","158.3",""
"153981000","303800","3273","159.4",""
"154887000","303800","3273","160.2",""
"155730000","303800","3273","161.3",""
"156574000","303800","3273","162.1",""
"157416000","303800","3273","162.8",""
"158510000","303800","3273","164.0",""
"159412000","303800","3273","164.7",""
"160255000","303800","3273","165.9",""
"161099000","303800","3273","166.6",""
"161948000","303800","3273","167.4",""
"163042000","303800","3273","168.5",""
"163943000","303800","3273","169.3",""
"164786000","303800","3273","170.4",""
"165630000","303800","3273","171.2",""
"166473000","303800","3274","172.0",""
"167567000","303800","3274","173.1",""
"168469000","303800","3273","173.9",""
"169312000","303800","3273","175.0",""
"170156000","303800","3274","175.8",""
"171000000","303800","3274","176.5",""
"172098000","303800","3274","177.7",""
"173000000","303800","3274","178.4",""
"173843000","303800","3274","179.6",""
"174687000","303800","3274","180.3",""
"175531000","303800","3274","181.1",""
"176625000","303800","3274","182.2",""
"177527000","303800","3274","183.0",""
"178371000","303800","3274","184.1",""
"179214000","303800","3274","184.9",""
"180057000","303800","3274","185.7",""
"181150000","303800","3274","186.8",""
"182058000","303800","3274","187.6",""
"182901000","303800","3274","188.7",""
"183744000","303800","3274","189.5",""
"184587000","303800","3274","190.2",""
"185681000","303800","3274","191.4",""
"186583000","303800","3274","192.1",""
"187427000","303800","3274","192.9",""
"188270000","303800","3274","194.0",""
"189115000","303800","3274","194.8",""
"190207000","303800","3274","195.9",""
"191108000","303800","3274","196.7",""
"191956000","304300","3274","197.4",""
"192801000","304300","3274","198.6",""
"193644000","304300","3274","199.4",""
"194738000","304300","3275","200.5",""
"195640000","304300","3275","201.3",""
"196484000","304300","3274","202.0",""
"197332000","304300","3274","203.2",""
"198176000","304300","3274","203.9",""
"199269000","304300","3274","205.1",""
"200171000","304300","3274","205.8",""
"201015000","304300","3274","206.6",""
"201865000","304300","3274","207.7",""
"202708000","304300","3274","208.5",""
"203801000","304300","3274","209.6",""
"204702000","304300","3274","210.4",""
"205547000","304300","3274","211.1",""
"206389000","304300","3274","212.3",""
"207234000","304300","3274","213.1",""
"208327000","304300","3275","214.2",""
"209228000","304300","3275","215.0",""
"210072000","304300","3274","215.7",""
"210916000","304300","3274","216.9",""
"211765000","304300","3274","217.6",""
"212859000","304300","3274","218.8",""
"213760000","304300","3274","219.5",""
"214604000","304300","3274","220.3",""
"215447000","304300","3274","221.4",""
"216291000","304300","3274","222.2",""
"217385000","304300","3274","223.3",""
"218286000","304300","3274","224.1",""
"219129000","304300","3274","224.9",""
"219973000","304300","3274","226.0",""
"220817000","304300","3274","226.8",""
"221916000","304300","3274","227.9",""
"222818000","304300","3274","228.7",""
"223662000","304300","3274","229.4",""
"224505000","304300","3274","230.6",""
"225349000","304300","3274","231.3",""
"226442000","304300","3274","232.5",""
"227344000","304300","3275","233.2",""
"228187000","304300","3274","234.0",""
"229030000","304300","3275","235.1",""
"229874000","304300","3275","235.9",""
"230967000","304300","3275","237.0",""
"231875000","304300","3275","237.8",""
"232719000","304300","3274","238.6",""
"233563000","304300","3275","239.3",""
"234407000","304300","3275","240.5",""
"235500000","304300","3275","241.6",""
"236402000","304300","3275","242.4",""
"237245000","304300","3275","243.1",""
"238089000","304300","3274","243.9",""
"238937000","304300","3274","245.0",""
"240030000","307200","3274","246.2",""
"240932000","307200","3275","246.9",""
"241780000","307200","3275","247.7",""
"242624000","307200","3275","248.4",""
"243467000","307200","3275","249.6",""
"244561000","307200","3275","250.7",""
"245462000","307200","3275","251.5",""
"246305000","307200","3275","252.3",""
"247148000","307200","3275","253.0",""
"247991000","307200","3275","254.2",""
"249084000","307200","3275","254.9",""
"249986000","307200","3275","256.1",""
"250829000","307200","3275","256.8",""
"251678000","307200","3275","257.6",""
"252522000","307200","3275","258.7",""
"253615000","307200","3275","259.5",""
"254516000","307200","3275","260.6",""
"255359000","307200","3275","261.4",""
"256203000","307200","3275","262.1",""
"257047000","307200","3275","263.3",""
"258140000","307200","3275","264.0",""
"259042000","307200","3275","265.2",""
"259885000","307200","3275","266.0",""
"260729000","307200","3275","266.7",""
"261579000","307200","3275","267.9",""
"262672000","307200","3275","268.6",""
"263573000","307200","3275","269.8",""
"264417000","307200","3275","270.5",""
"265261000","307200","3275","271.3",""
"266104000","307200","3275","272.4",""
"267198000","307200","3275","273.2",""
"268099000","307200","3275","274.3",""
"268943000","307200","3275","275.1",""
"269786000","307200","3275","275.8",""
"270630000","307200","3275","277.0",""
"271728000","307200","3274","277.7",""
"272630000","307200","3274","278.9",""
"273474000","307200","3274","279.7",""
"274318000","307200","3274","280.4",""
"275161000","307200","3274","281.6",""
"276255000","307200","3274","282.3",""
"277156000","307200","3274","283.5",""
"278000000","307200","3274","284.2",""
"278844000","307200","3274","285.0",""
"279688000","307200","3274","286.1",""
"280786000","307200","3274","286.9",""
"281693000","307200","3274","288.0",""
"282536000","307200","3274","288.8",""
"283380000","307200","3274","289.5",""
"284223000","307200","3274","290.7",""
"285317000","307200","3274","291.4",""
"286218000","307200","3274","292.6",""
"287061000","307200","3274","293.4",""
"287906000","303400","3274","294.1",""
"288749000","303400","3274","295.3",""
"289843000","303400","3274","296.0",""
"290745000","303400","3274","297.2",""
"291594000","303400","3274","297.9",""
"292437000","303400","3274","298.7",""
"293280000","303400","3274","299.8",""
"294375000","303400","3274","300.6",""
"295275000","303400","3274","301.7",""
"296119000","303400","3274","302.5",""
"296964000","303400","3274","303.2",""
"297807000","303400","3274","304.4",""
"298899000","303400","3273","305.2",""
"299801000","303400","3273","306.3",""
"300644000","303400","3273","307.1",""
"301494000","303400","3273","307.8",""
"302337000","303400","3273","309.0",""
"303431000","303400","3274","309.7",""
"304332000","303400","3274","310.9",""
"305175000","303400","3274","311.6",""
"306020000","303400","3274","312.4",""
"306863000","303400","3274","313.5",""
"307956000","303400","3274","314.3",""
"308857000","303400","3274","315.4",""
"309700000","303400","3274","316.2",""
"310544000","303400","3274","317.0",""
"311393000","303400","3274","317.7",""
"312487000","303400","3274","318.9",""
"313388000","303400","3274","320.0",""
"314232000","303400","3274","320.8",""
"315076000","303400","3274","321.5",""
"315920000","303400","3274","322.3",""
"317012000","303400","3274","323.4",""
"317913000","303400","3274","324.6",""
"318757000","303400","3274","325.3",""
"319601000","303400","3274","326.1",""
"320444000","303400","3274","326.8",""
"321544000","303400","3274","328.0",""
"322458000","303400","3274","329.1",""
"323302000","303400","3274","329.9",""
"324145000","303400","3274","330.7",""
"324989000","303400","3274","331.4",""
"326082000","303400","3274","332.6",""
"326983000","303400","3274","333.7",""
"327826000","303400","3274","334.5",""
"328669000","303400","3274","335.2",""
"329513000","303400","3274","336.0",""
"330607000","303400","3274","337.1",""
"331513000","303400","3274","338.3",""
"332357000","303400","3274","339.0",""
"333200000","303400","3274","339.8",""
"334044000","303400","3274","340.5",""
"335136000","303400","3274","341.7",""
"336038000","306800","3274","342.8",""
"336882000","306800","3274","343.6",""
"337726000","306800","3274","344.4",""
"338569000","306800","3274","345.1",""
"339662000","306800","3274","346.3",""
"340564000","306800","3274","347.4",""
"341413000","306800","3274","348.2",""
"342256000","306800","3274","348.9",""
"343100000","306800","3274","349.7",""
"344194000","306800","3274","350.8",""
"345095000","306800","3274","352.0",""
"345938000","306800","3274","352.7",""
"346782000","306800","3274","353.5",""
"347625000","306800","3274","354.2",""
"348718000","306800","3274","355.4",""
"349620000","306800","3274","356.5",""
"350463000","306800","3274","357.3",""
"351306000","306800","3274","358.1",""
"352155000","306800","3274","358.8",""
"353248000","306800","3273","360.0",""
"354149000","306800","3273","361.1",""
"354993000","306800","3274","361.9",""
"355836000","306800","3274","362.6",""
"356679000","306800","3273","363.4",""
"357773000","306800","3273","364.5",""
"358674000","306800","3273","365.7",""
"359518000","306800","3273","366.4",""
"360361000","306800","3273","367.2",""
"361205000","306800","3273","367.9",""
"362304000","306800","3273","369.1",""
"363205000","306800","3273","370.2",""
"364048000","306800","3273","371.0",""
"364896000","306800","3274","371.8",""
"365739000","306800","3274","372.5",""
"366833000","306800","3273","373.7",""
"367733000","306800","3273","374.8",""
"368578000","306800","3274","375.6",""
"369421000","306800","3274","376.3",""
"370265000","306800","3274","377.1",""
"371358000","306800","3274","378.2",""
"372265000","306800","3274","379.4",""
"373109000","306800","3274","380.1",""
"373954000","306800","3274","380.9",""
"374797000","306800","3274","381.6",""
"375891000","306800","3274","382.8",""
"376792000","306800","3274","383.9",""
"377636000","306800","3274","384.7",""
"378480000","306800","3274","385.5",""
"379324000","306800","3274","386.2",""
"380417000","306800","3274","387.4",""
"381318000","306800","3274","388.5",""
"382167000","306800","3274","389.3",""
"383012000","306800","3274","390.0",""
"383856000","303800","3274","390.8",""
"384949000","303800","3274","391.9",""
"385851000","303800","3274","393.1",""
"386695000","303800","3274","393.8",""
"387538000","303800","3274","394.6",""
"388381000","303800","3274","395.3",""
"389475000","303800","3274","396.5",""
"390377000","303800","3274","397.2",""
"391220000","303800","3274","398.4",""
"392071000","303800","3274","399.2",""
"392914000","303800","3274","399.9",""
"394007000","303800","3274","401.1",""
"394910000","303800","3274","401.8",""
"395753000","303800","3275","403.0",""
"396596000","303800","3275","403.7",""
"397439000","303800","3275","404.5",""
"398533000","303800","3275","405.6",""
"399435000","303800","3275","406.4",""
"400277000","303800","3275","407.5",""
"401121000","303800","3275","408.3",""
"401971000","303800","3275","409.1",""
"403064000","303800","3275","410.2",""
"403966000","303800","3275","410.9",""
"404810000","303800","3275","412.1",""
"405653000","303800","3275","412.9",""
"406501000","303800","3275","413.6",""
"407594000","303800","3275","414.8",""
"408496000","303800","3275","415.5",""
"409339000","303800","3275","416.7",""
"410183000","303800","3275","417.4",""
"411027000","303800","3275","418.2",""
"412126000","303800","3275","419.3",""
"413027000","303800","3275","420.1",""
"413870000","303800","3275","421.2",""
"414713000","303800","3275","422.0",""
"415557000","303800","3275","422.8",""
"416651000","303800","3275","423.9",""
"417552000","303800","3275","424.6",""
"418396000","303800","3274","425.8",""
"419240000","303800","3274","426.6",""
"420084000","303800","3275","427.3",""
"421177000","303800","3275","428.5",""
"422085000","303800","3274","429.2",""
"422928000","303800","3275","430.4",""
"423772000","303800","3275","431.1",""
"424616000","303800","3275","431.9",""
"425710000","303800","3275","433.0",""
"426612000","303800","3275","433.8",""
"427455000","303800","3275","434.9",""
"428299000","303800","3275","435.7",""
"429141000","303800","3275","436.5",""
"430234000","303800","3275","437.6",""
"431136000","303800","3274","438.4",""
"431984000","306800","3275","439.5",""
"432828000","306800","3275","440.3",""
"433672000","306800","3275","441.0",""
"434766000","306800","3275","442.2",""
"435667000","306800","3274","442.9",""
"436511000","306800","3274","443.7",""
"437355000","306800","3274","444.8",""
"438197000","306800","3274","445.6",""
"439291000","306800","3275","446.7",""
"440192000","306800","3274","447.5",""
"441035000","306800","3274","448.2",""
"441884000","306800","3274","449.4",""
"442729000","306800","3274","450.2",""
"443821000","306800","3274","451.3",""
"444722000","306800","3274","452.1",""
"445566000","306800","3275","452.8",""
"446410000","306800","3275","454.0",""
"447253000","306800","3275","454.7",""
"448352000","306800","3275","455.9",""
"449253000","306800","3275","456.6",""
"450097000","306800","3275","457.4",""
"450940000","306800","3275","458.5",""
"451790000","306800","3275","459.3",""
"452882000","306800","3275","460.4",""
"453784000","306800","3275","461.2",""
"454628000","306800","3275","461.9",""
"455472000","306800","3275","463.1",""
"456315000","306800","3275","463.9",""
"457409000","306800","3275","465.0",""
"458310000","306800","3275","465.8",""
"459154000","306800","3275","466.5",""
"459998000","306800","3275","467.7",""
"460841000","306800","3275","468.4",""
"461940000","306800","3275","469.6",""
"462841000","306800","3275","470.3",""
"463685000","306800","3275","471.1",""
"464528000","306800","3275","472.2",""
"465372000","306800","3275","473.0",""
"466466000","306800","3275","474.1",""
"467367000","306800","3275","474.9",""
"468211000","306800","3275","475.6",""
"469054000","306800","3275","476.8",""
"469898000","306800","3275","477.6",""
"470982000","306800","3275","478.7",""
"471897000","306800","3275","479.5",""
"472741000","306800","3275","480.2",""
"473585000","306800","3275","481.4",""
"474428000","306800","3275","482.1",""
"475521000","306800","3275","483.3",""
"476423000","306800","3275","484.0",""
"477267000","306800","3275","484.8",""
"478110000","306800","3275","485.9",""
"478953000","306800","3275","486.7",""
"480046000","304700","3275","487.8",""
"480948000","304700","3275","488.6",""
"481796000","304700","3275","489.3",""
"482640000","304700","3275","490.1",""
"483484000","304700","3275","491.3",""
"484578000","304700","3275","492.4",""
"485480000","304700","3275","493.2",""
"486324000","304700","3275","493.9",""
"487166000","304700","3275","494.7",""
"488011000","304700","3275","495.8",""
"489104000","304700","3275","497.0",""
"490006000","304700","3275","497.7",""
"490854000","304700","3275","498.5",""
"491703000","304700","3275","499.6",""
"492547000","304700","3275","500.4",""
"493640000","304700","3275","501.5",""
"494542000","304700","3275","502.3",""
"495386000","304700","3275","503.0",""
"496229000","304700","3275","503.8",""
"497074000","304700","3275","505.0",""
"498167000","304700","3275","506.1",""
"499069000","304700","3275","506.9",""
"499913000","304700","3275","507.6",""
"500757000","304700","3275","508.4",""
"501607000","304700","3275","509.5",""
"502701000","304700","3275","510.7",""
"503603000","304700","3275","511.4",""
"504447000","304700","3276","512.2",""
"505291000","304700","3275","512.9",""
"506134000","304700","3275","514.1",""
"507227000","304700","3275","515.2",""
"508128000","304700","3276","516.0",""
"508972000","304700","3276","516.7",""
"509816000","304700","3275","517.5",""
"510659000","304700","3275","518.7",""
"511758000","304700","3275","519.8",""
"512660000","304700","3275","520.6",""
"513504000","304700","3276","521.3",""
"514348000","304700","3275","522.1",""
"515192000","304700","3275","523.2",""
"516286000","304700","3275","524.4",""
"517187000","304700","3275","525.1",""
"518030000","304700","3276","525.9",""
"518875000","304700","3275","526.6",""
"519718000","304700","3275","527.8",""
"520812000","304700","3275","528.9",""
"521718000","304700","3276","529.7",""
"522562000","304700","3276","530.5",""
"523405000","304700","3276","531.2",""
"524249000","304700","3275","532.4",""
"525341000","304700","3276","533.1",""
"526243000","304700","3275","534.3",""
"527087000","304700","3276","535.0",""
"527931000","303400","3275","535.8",""
"528774000","303400","3275","536.9",""
"529867000","303400","3275","537.7",""
"530769000","303400","3275","538.8",""
"531619000","303400","3276","539.6",""
"532468000","303400","3275","540.3",""
"533311000","303400","3275","541.5",""
"534404000","303400","3275","542.2",""
"535305000","303400","3275","543.4",""
"536149000","303400","3275","544.2",""
"536994000","303400","3275","544.9",""
"537837000","303400","3275","546.1",""
"538930000","303400","3275","546.8",""
"539831000","303400","3275","548.0",""
"540676000","303400","3275","548.7",""
"541525000","303400","3275","549.5",""
"542369000","303400","3275","550.6",""
"543463000","303400","3275","551.4",""
"544363000","303400","3275","552.5",""
"545207000","303400","3275","553.3",""
"546052000","303400","3274","554.0",""
"546895000","303400","3274","555.2",""
"547989000","303400","3274","555.9",""
"548889000","303400","3274","557.1",""
"549733000","303400","3274","557.9",""
"550576000","303400","3274","558.6",""
"551426000","303400","3274","559.8",""
"552519000","303400","3274","560.5",""
"553420000","303400","3274","561.7",""
"554263000","303400","3274","562.4",""
"555108000","303400","3274","563.2",""
"555950000","303400","3274","563.9",""
"557044000","303400","3274","565.1",""
"557945000","303400","3274","566.2",""
"558788000","303400","3274","567.0",""
"559632000","303400","3274","567.7",""
"560476000","303400","3274","568.5",""
"561575000","303400","3274","569.6",""
"562476000","303400","3274","570.8",""
"563319000","303400","3274","571.6",""
"564163000","303400","3274","572.3",""
"565006000","303400","3274","573.1",""
"566098000","303400","3274","574.2",""
"566999000","303400","3273","575.4",""
"567844000","303400","3274","576.1",""
"568687000","303400","3274","576.9",""
"569531000","303400","3273","577.6",""
"570624000","303400","3273","578.8",""
"571531000","303400","3273","579.9",""
"572375000","303400","3273","580.7",""
"573219000","303400","3273","581.4",""
"574117000","303400","3273","582.2",""
"575211000","303400","3273","583.3",""
"576112000","306400","3273","584.5",""
"576956000","306400","3273","585.3",""
"577799000","306400","3273","586.0",""
"578643000","306400","3273","586.8",""
"579794000","306400","3273","587.9",""
"580638000","306400","3273","589.1",""
"581486000","306400","3273","589.8",""
"582331000","306400","3273","590.6",""
"583174000","306400","3273","591.3",""
"584268000","306400","3274","592.5",""
"585170000","306400","3274","593.6",""
"586014000","306400","3274","594.4",""
"586857000","306400","3274","595.1",""
"587701000","306400","3273","595.9",""
"588794000","306400","3273","597.0",""
"589694000","306400","3273","598.2",""
"590538000","306400","3273","599.0",""
"591387000","306400","3273","599.7",""
"592230000","306400","3273","600.5",""
"593323000","306400","3273","601.6",""
"594225000","306400","3273","602.8",""
"595069000","306400","3273","603.5",""
"595912000","306400","3273","604.3",""
"596755000","306400","3273","605.0",""
"597848000","306400","3273","606.2",""
"598750000","306400","3273","607.3",""
"599593000","306400","3273","608.1",""
"600437000","306400","3273","608.8",""
"601281000","306400","3273","609.6",""
"602379000","306400","3273","610.7",""
"603281000","306400","3273","611.9",""
"604125000","306400","3273","612.7",""
"604969000","306400","3273","613.4",""
"605813000","306400","3273","614.2",""
"606905000","306400","3273","615.3",""
"607806000","306400","3273","616.5",""
"608650000","306400","3273","617.2",""
"609494000","306400","3273","618.0",""
"610338000","306400","3273","618.7",""
"611436000","306400","3273","619.9",""
"612338000","306400","3273","621.0",""
"613182000","306400","3273","621.8",""
"614025000","306400","3273","622.5",""
"614869000","306400","3273","623.3",""
"615954000","306400","3273","624.4",""
"616868000","306400","3273","625.6",""
"617712000","306400","3273","626.4",""
"618555000","306400","3273","627.1",""
"619398000","306400","3273","627.9",""
"620492000","306400","3273","629.0",""
"621399000","306400","3273","630.2",""
"622244000","306400","3273","630.9",""
"623087000","306400","3273","631.7",""
"623931000","303800","3273","632.4",""
"625024000","303800","3273","633.6",""
"625925000","303800","3273","634.3",""
"626768000","303800","3273","635.5",""
"627612000","303800","3273","636.2",""
"628456000","303800","3273","637.0",""
"629550000","303800","3273","638.1",""
"630452000","303800","3273","638.9",""
"631296000","303800","3273","640.1",""
"632145000","303800","3273","640.8",""
"632988000","303800","3274","641.6",""
"634082000","303800","3274","642.7",""
"634983000","303800","3274","643.9",""
"635827000","303800","3274","644.6",""
"636670000","303800","3274","645.4",""
"637515000","303800","3274","646.1",""
"638608000","303800","3274","647.3",""
"639509000","303800","3274","648.0",""
"640353000","303800","3274","649.2",""
"641197000","303800","3274","650.0",""
"642046000","303800","3274","650.7",""
"643140000","303800","3274","651.9",""
"644042000","303800","3274","652.6",""
"644885000","303800","3274","653.8",""
"645730000","303800","3274","654.5",""
"646574000","303800","3274","655.3",""
"647667000","303800","3274","656.4",""
"648568000","303800","3275","657.2",""
"649412000","303800","3275","658.3",""
"650255000","303800","3275","659.1",""
"651099000","303800","3275","659.8",""
"652198000","303800","3275","661.0",""
"653099000","303800","3275","661.7",""
"653942000","303800","3275","662.9",""
"654786000","303800","3275","663.7",""
"655629000","303800","3275","664.4",""
"656723000","303800","3275","665.6",""
"657624000","303800","3275","666.3",""
"658472000","303800","3275","667.5",""
"659316000","303800","3275","668.2",""
"660160000","303800","3275","669.0",""
"661252000","303800","3275","670.1",""
"662159000","303800","3275","670.9",""
"663003000","303800","3275","672.0",""
"663847000","303800","3275","672.8",""
"664690000","303800","3275","673.5",""
"665783000","303800","3275","674.7",""
"666684000","303800","3275","675.4",""
"667528000","303800","3275","676.6",""
"668372000","303800","3275","677.4",""
"669215000","303800","3275","678.1",""
"670309000","303800","3275","679.3",""
"671210000","303800","3275","680.0",""
"672060000","306800","3275","681.2",""
"672904000","306800","3275","681.9",""
"673748000","306800","3275","682.7",""
"674841000","306800","3275","683.8",""
"675742000","306800","3275","684.6",""
"676585000","306800","3275","685.7",""
"677429000","306800","3275","686.5",""
"678274000","306800","3275","687.2",""
"679367000","306800","3275","688.4",""
"680268000","306800","3275","689.1",""
"681111000","306800","3275","690.3",""
"681961000","306800","3275","691.1",""
"682804000","306800","3275","691.8",""
"683897000","306800","3275","693.0",""
"684798000","306800","3275","693.7",""
"685642000","306800","3274","694.9",""
"686485000","306800","3274","695.6",""
"687329000","306800","3274","696.4",""
"688422000","306800","3275","697.5",""
"689324000","306800","3274","698.3",""
"690167000","306800","3274","699.4",""
"691011000","306800","3274","700.2",""
"691860000","306800","3274","700.9",""
"692954000","306800","3275","702.1",""
"693854000","306800","3274","702.8",""
"694699000","306800","3274","704.0",""
"695542000","306800","3274","704.8",""
"696386000","306800","3274","705.5",""
"697479000","306800","3274","706.7",""
"698380000","306800","3274","707.4",""
"699224000","306800","3274","708.6",""
"700072000","306800","3274","709.3",""
"700916000","306800","3274","710.1",""
"702015000","306800","3274","711.2",""
"702917000","306800","3274","712.0",""
"703761000","306800","3274","713.1",""
"704604000","306800","3274","713.9",""
"705449000","306800","3274","714.6",""
"706542000","306800","3274","715.8",""
"707443000","306800","3274","716.5",""
"708286000","306800","3274","717.7",""
"709130000","306800","3274","718.5",""
"709974000","306800","3274","719.2",""
"711068000","306800","3274","720.4",""
"711975000","306800","3274","721.1",""
"712819000","306800","3274","722.3",""
"713662000","306800","3274","723.0",""
"714505000","306800","3274","723.8",""
"715599000","306800","3274","724.9",""
"716500000","306800","3274","725.7",""
"717344000","306800","3274","726.4",""
"718187000","306800","3274","727.6",""
"719031000","306800","3274","728.3",""
"720124000","304700","3274","729.5",""
"721026000","304700","3274","730.2",""
"721876000","304700","3274","731.0",""
"722719000","304700","3274","732.2",""
"723563000","304700","3274","732.9",""
"724656000","304700","3274","734.1",""
"725558000","304700","3274","734.8",""
"726401000","304700","3274","735.6",""
"727245000","304700","3274","736.7",""
"728089000","304700","3274","737.5",""
"729182000","304700","3274","738.6",""
"730084000","304700","3274","739.4",""
"730928000","304700","3274","740.1",""
"731777000","304700","3274","741.3",""
"732620000","304700","3274","742.1",""
"733714000","304700","3274","743.2",""
"734615000","304700","3274","743.9",""
"735459000","304700","3274","744.7",""
"736302000","304700","3274","745.9",""
"737145000","304700","3274","746.6",""
"738239000","304700","3274","747.8",""
"739140000","304700","3275","748.5",""
"739984000","304700","3274","749.3",""
"740828000","304700","3275","750.4",""
