Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"198173000","312100","3274","207.5",""
"199323000","312100","3274","208.7",""
"200167000","312100","3274","209.8",""
"201010000","312100","3274","210.6",""
"201854000","312100","3274","211.3",""
"202697000","312100","3274","212.1",""
"203791000","312100","3274","213.2",""
"204692000","312100","3274","214.4",""
"205535000","312100","3274","215.1",""
"206379000","312100","3274","215.9",""
"207223000","312100","3274","217.1",""
"208322000","312100","3274","217.8",""
"209223000","312100","3274","219.0",""
"210067000","312100","3274","219.7",""
"210910000","312100","3274","220.5",""
"211754000","312100","3274","221.6",""
"212847000","312100","3274","222.8",""
"213748000","312100","3274","223.5",""
"214592000","312100","3274","224.3",""
"215436000","312100","3274","225.4",""
"216280000","312100","3274","226.2",""
"217373000","312100","3274","227.3",""
"218281000","312100","3274","228.1",""
"219125000","312100","3274","228.8",""
"219970000","312100","3274","230.0",""
"220813000","312100","3274","230.8",""
"221907000","312100","3274","231.9",""
"222809000","312100","3274","232.7",""
"223652000","312100","3274","233.8",""
"224496000","312100","3274","234.6",""
"225339000","312100","3274","235.3",""
"226432000","312100","3274","236.5",""
"227333000","312100","3274","237.6",""
"228182000","312100","3274","238.4",""
"229026000","312100","3274","239.1",""
"229870000","312100","3274","239.9",""
"230956000","312100","3274","241.0",""
"231865000","312100","3274","242.2",""
"232709000","312100","3274","242.9",""
"233553000","312100","3274","243.7",""
"234397000","312100","3274","244.9",""
"235490000","307800","3274","245.6",""
"236391000","307800","3274","246.8",""
"237235000","307800","3274","247.5",""
"238084000","307800","3274","248.3",""
"238933000","307800","3274","249.4",""
"240019000","307800","3275","250.6",""
"240928000","307800","3275","251.3",""
"241773000","307800","3274","252.1",""
"242615000","307800","3274","253.2",""
"243459000","307800","3274","254.0",""
"244552000","307800","3275","255.1",""
"245454000","307800","3274","255.9",""
"246297000","307800","3274","257.0",""
"247141000","307800","3275","257.8",""
"247985000","307800","3275","258.6",""
"249084000","307800","3275","259.7",""
"249986000","307800","3275","260.9",""
"250830000","307800","3275","261.6",""
"251674000","307800","3275","262.4",""
"252518000","307800","3275","263.1",""
"253611000","307800","3275","264.3",""
"254513000","307800","3275","265.4",""
"255357000","307800","3275","266.2",""
"256201000","307800","3275","266.9",""
"257044000","307800","3275","268.1",""
"258142000","307800","3275","268.8",""
"259044000","307800","3275","270.0",""
"259888000","307800","3275","270.8",""
"260732000","307800","3274","271.5",""
"261575000","307800","3274","272.7",""
"262668000","307800","3274","273.8",""
"263570000","307800","3275","274.6",""
"264413000","307800","3274","275.3",""
"265257000","307800","3274","276.5",""
"266101000","307800","3274","277.2",""
"267193000","307800","3274","278.4",""
"268095000","307800","3274","279.1",""
"268944000","307800","3274","279.9",""
"269788000","307800","3274","281.0",""
"270632000","307800","3274","281.8",""
"271725000","307800","3274","282.9",""
"272626000","307800","3274","283.7",""
"273470000","307800","3274","284.9",""
"274314000","307800","3274","285.6",""
"275157000","307800","3274","286.4",""
"276250000","307800","3274","287.5",""
"277152000","307800","3274","288.3",""
"277997000","307800","3274","289.4",""
"278846000","307800","3274","290.2",""
"279694000","307800","3274","290.9",""
"280788000","307800","3274","292.1",""
"281689000","307800","3274","293.2",""
"282532000","311600","3274","294.0",""
"283376000","311600","3274","294.7",""
"284219000","311600","3274","295.9",""
"285312000","311600","3274","296.6",""
"286213000","311600","3274","297.8",""
"287058000","311600","3274","298.6",""
"287901000","311600","3274","299.3",""
"288752000","311600","3274","300.5",""
"289844000","311600","3274","301.6",""
"290745000","311600","3274","302.4",""
"291589000","311600","3274","303.1",""
"292434000","311600","3274","304.3",""
"293277000","311600","3274","305.0",""
"294370000","311600","3274","306.2",""
"295271000","311600","3274","306.9",""
"296116000","311600","3274","308.1",""
"296960000","311600","3274","308.8",""
"297804000","311600","3274","309.6",""
"298903000","311600","3274","310.7",""
"299805000","311600","3274","311.5",""
"300647000","311600","3274","312.7",""
"301492000","311600","3274","313.4",""
"302335000","311600","3274","314.2",""
"303428000","311600","3274","315.3",""
"304329000","311600","3274","316.5",""
"305173000","311600","3274","317.2",""
"306016000","311600","3274","318.0",""
"306859000","311600","3274","318.7",""
"307945000","311600","3274","319.9",""
"308859000","311600","3274","321.0",""
"309703000","311600","3274","321.8",""
"310547000","311600","3274","322.5",""
"311389000","311600","3274","323.7",""
"312483000","311600","3274","324.8",""
"313385000","311600","3274","325.6",""
"314229000","311600","3274","326.4",""
"315072000","311600","3274","327.5",""
"315916000","311600","3274","328.3",""
"317002000","311600","3275","329.4",""
"317911000","311600","3275","330.2",""
"318760000","311600","3274","330.9",""
"319604000","311600","3274","332.1",""
"320446000","311600","3274","332.8",""
"321545000","311600","3275","334.0",""
"322447000","311600","3274","334.7",""
"323291000","311600","3274","335.9",""
"324134000","311600","3274","336.6",""
"324978000","311600","3275","337.4",""
"326072000","311600","3275","338.5",""
"326973000","311600","3275","339.7",""
"327817000","311600","3275","340.5",""
"328666000","311600","3275","341.2",""
"329510000","309500","3275","342.0",""
"330603000","309500","3275","343.1",""
"331504000","309500","3275","344.3",""
"332347000","309500","3275","345.0",""
"333191000","309500","3275","345.8",""
"334034000","309500","3275","346.9",""
"335127000","309500","3275","347.7",""
"336028000","309500","3275","348.8",""
"336872000","309500","3275","349.6",""
"337716000","309500","3275","350.3",""
"338565000","309500","3275","351.5",""
"339659000","309500","3275","352.6",""
"340560000","309500","3275","353.4",""
"341404000","309500","3274","354.2",""
"342247000","309500","3274","355.3",""
"343091000","309500","3274","356.1",""
"344183000","309500","3275","357.2",""
"345085000","309500","3275","358.0",""
"345927000","309500","3275","358.7",""
"346772000","309500","3275","359.9",""
"347615000","309500","3275","360.6",""
"348715000","309500","3275","361.8",""
"349616000","309500","3275","362.5",""
"350461000","309500","3275","363.7",""
"351304000","309500","3275","364.4",""
"352148000","309500","3274","365.2",""
"353241000","309500","3274","366.3",""
"354142000","309500","3275","367.5",""
"354985000","309500","3275","368.3",""
"355829000","309500","3275","369.0",""
"356672000","309500","3274","369.8",""
"357766000","309500","3274","370.9",""
"358672000","309500","3274","372.1",""
"359517000","309500","3274","372.8",""
"360361000","309500","3274","373.6",""
"361204000","309500","3274","374.7",""
"362297000","309500","3274","375.5",""
"363198000","309500","3274","376.6",""
"364047000","309500","3274","377.4",""
"364891000","309500","3274","378.5",""
"365734000","309500","3274","379.3",""
"366827000","309500","3274","380.4",""
"367729000","309500","3274","381.2",""
"368578000","309500","3274","382.0",""
"369422000","309500","3274","383.1",""
"370266000","309500","3274","383.9",""
"371359000","309500","3274","385.0",""
"372260000","309500","3274","385.8",""
"373104000","309500","3274","386.9",""
"373948000","309500","3274","387.7",""
"374792000","309500","3274","388.4",""
"375885000","309500","3274","389.6",""
"376787000","310000","3274","390.3",""
"377630000","310000","3274","391.5",""
"378480000","310000","3274","392.3",""
"379324000","310000","3274","393.0",""
"380417000","310000","3274","394.2",""
"381318000","310000","3274","395.3",""
"382162000","310000","3274","396.1",""
"383006000","310000","3274","396.8",""
"383849000","310000","3274","398.0",""
"384934000","310000","3274","398.7",""
"385843000","310000","3274","399.9",""
"386686000","310000","3274","400.6",""
"387530000","310000","3274","401.4",""
"388380000","310000","3274","402.5",""
"389474000","310000","3274","403.7",""
"390375000","310000","3274","404.4",""
"391219000","310000","3274","405.2",""
"392062000","310000","3274","406.4",""
"392906000","310000","3274","407.1",""
"393991000","310000","3274","408.3",""
"394901000","310000","3274","409.0",""
"395744000","310000","3274","410.2",""
"396587000","310000","3274","410.9",""
"397432000","310000","3274","411.7",""
"398531000","310000","3275","412.8",""
"399431000","310000","3274","413.6",""
"400274000","310000","3274","414.7",""
"401118000","310000","3274","415.5",""
"401962000","310000","3274","416.2",""
"403054000","310000","3275","417.4",""
"403956000","310000","3275","418.5",""
"404800000","310000","3275","419.3",""
"405649000","310000","3275","420.1",""
"406493000","310000","3275","420.8",""
"407585000","310000","3274","422.0",""
"408492000","310000","3274","423.1",""
"409335000","310000","3274","423.9",""
"410180000","310000","3274","424.6",""
"411022000","310000","3274","425.8",""
"412115000","310000","3274","426.5",""
"413016000","310000","3274","427.7",""
"413860000","310000","3274","428.4",""
"414704000","310000","3274","429.2",""
"415549000","310000","3274","430.3",""
"416641000","310000","3274","431.5",""
"417543000","310000","3274","432.2",""
"418391000","310000","3274","433.0",""
"419235000","310000","3274","434.2",""
"420079000","310000","3274","434.9",""
"421173000","310000","3274","436.1",""
"422074000","310000","3274","436.8",""
"422918000","310000","3274","438.0",""
"423762000","312100","3274","438.7",""
"424605000","312100","3274","439.5",""
"425698000","312100","3274","440.6",""
"426599000","312100","3274","441.4",""
"427442000","312100","3274","442.5",""
"428292000","312100","3274","443.3",""
"429135000","312100","3274","444.0",""
"430229000","312100","3274","445.2",""
"431129000","312100","3274","446.3",""
"431974000","312100","3274","447.1",""
"432818000","312100","3274","447.9",""
"433661000","312100","3274","448.6",""
"434755000","312100","3274","449.8",""
"435656000","312100","3274","450.9",""
"436500000","312100","3274","451.7",""
"437344000","312100","3274","452.4",""
"438192000","312100","3274","453.6",""
"439286000","312100","3274","454.3",""
"440187000","312100","3274","455.5",""
"441032000","312100","3274","456.2",""
"441874000","312100","3274","457.0",""
"442718000","312100","3274","458.1",""
"443812000","312100","3274","459.3",""
"444713000","312100","3274","460.0",""
"445557000","312100","3274","460.8",""
"446400000","312100","3274","462.0",""
"447249000","312100","3274","462.7",""
"448348000","312100","3274","463.9",""
"449250000","312100","3274","464.6",""
"450093000","312100","3274","465.8",""
"450937000","312100","3274","466.5",""
"451780000","312100","3274","467.3",""
"452873000","312100","3274","468.4",""
"453774000","312100","3274","469.2",""
"454618000","312100","3274","470.3",""
"455461000","312100","3274","471.1",""
"456306000","312100","3274","471.8",""
"457399000","312100","3274","473.0",""
"458306000","312100","3274","474.1",""
"459149000","312100","3274","474.9",""
"459992000","312100","3274","475.7",""
"460835000","312100","3274","476.4",""
"461921000","312100","3274","477.6",""
"462830000","312100","3274","478.7",""
"463673000","312100","3274","479.5",""
"464517000","312100","3274","480.2",""
"465360000","312100","3274","481.4",""
"466453000","312100","3274","482.1",""
"467354000","312100","3274","483.3",""
"468204000","312100","3274","484.0",""
"469047000","312100","3274","484.8",""
"469892000","312100","3274","485.9",""
"470977000","310500","3274","487.1",""
"471887000","310500","3274","487.8",""
"472731000","310500","3274","488.6",""
"473574000","310500","3274","489.8",""
"474417000","310500","3274","490.5",""
"475510000","310500","3274","491.7",""
"476411000","310500","3274","492.4",""
"477255000","310500","3274","493.6",""
"478098000","310500","3274","494.3",""
"478948000","310500","3274","495.1",""
"480042000","310500","3274","496.2",""
"480943000","310500","3275","497.0",""
"481787000","310500","3275","498.1",""
"482631000","310500","3275","498.9",""
"483476000","310500","3275","499.7",""
"484569000","310500","3274","500.8",""
"485470000","310500","3274","501.9",""
"486314000","310500","3274","502.7",""
"487158000","310500","3274","503.5",""
"488002000","310500","3274","504.6",""
"489101000","310500","3274","505.4",""
"490006000","310500","3274","506.5",""
"490850000","310500","3274","507.3",""
"491694000","310500","3274","508.0",""
"492537000","310500","3274","509.2",""
"493630000","310500","3274","510.3",""
"494532000","310500","3274","511.1",""
"495376000","310500","3274","511.8",""
"496219000","310500","3274","513.0",""
"497063000","310500","3274","513.8",""
"498162000","310500","3274","514.9",""
"499063000","310500","3274","515.6",""
"499907000","310500","3274","516.4",""
"500750000","310500","3274","517.6",""
"501595000","310500","3274","518.3",""
"502688000","310500","3274","519.5",""
"503589000","310500","3274","520.2",""
"504433000","310500","3274","521.4",""
"505277000","310500","3274","522.1",""
"506121000","310500","3274","522.9",""
"507214000","310500","3274","524.0",""
"508116000","310500","3274","524.8",""
"508965000","310500","3274","525.9",""
"509808000","310500","3274","526.7",""
"510653000","310500","3274","527.5",""
"511746000","310500","3274","528.6",""
"512647000","310500","3274","529.7",""
"513491000","310500","3274","530.5",""
"514334000","310500","3274","531.3",""
"515179000","310500","3274","532.4",""
"516272000","310500","3274","533.2",""
"517173000","310500","3274","534.3",""
"518016000","309100","3274","535.1",""
"518866000","309100","3274","535.8",""
"519709000","309100","3274","537.0",""
"520802000","309100","3274","538.1",""
"521703000","309100","3274","538.9",""
"522547000","309100","3274","539.6",""
"523390000","309100","3274","540.8",""
"524234000","309100","3274","541.6",""
"525326000","309100","3274","542.7",""
"526228000","309100","3274","543.5",""
"527071000","309100","3274","544.2",""
"527915000","309100","3274","545.4",""
"528764000","309100","3274","546.1",""
"529857000","309100","3274","547.3",""
"530758000","309100","3274","548.0",""
"531606000","309100","3274","549.2",""
"532449000","309100","3274","549.9",""
"533293000","309100","3274","550.7",""
"534386000","309100","3274","551.8",""
"535288000","309100","3274","553.0",""
"536130000","309100","3274","553.7",""
"536974000","309100","3274","554.5",""
"537817000","309100","3274","555.3",""
"538908000","309100","3274","556.4",""
"539817000","309100","3274","557.6",""
"540660000","309100","3274","558.3",""
"541503000","309100","3274","559.1",""
"542347000","309100","3274","560.2",""
"543440000","309100","3274","561.0",""
"544342000","309100","3274","562.1",""
"545186000","309100","3274","562.9",""
"546029000","309100","3274","563.6",""
"546872000","309100","3274","564.8",""
"547965000","309100","3274","565.9",""
"548872000","309100","3274","566.7",""
"549716000","309100","3274","567.4",""
"550560000","309100","3274","568.6",""
"551404000","309100","3274","569.4",""
"552496000","309100","3274","570.5",""
"553398000","309100","3274","571.3",""
"554240000","309100","3274","572.4",""
"555085000","309100","3274","573.2",""
"555928000","309100","3274","573.9",""
"557022000","309100","3274","575.1",""
"557924000","309100","3274","575.8",""
"558773000","309100","3274","577.0",""
"559616000","309100","3274","577.7",""
"560460000","309100","3274","578.5",""
"561553000","309100","3274","579.6",""
"562454000","309100","3274","580.8",""
"563298000","309100","3274","581.5",""
"564142000","309100","3274","582.3",""
"564985000","309600","3274","583.1",""
"566078000","309600","3274","584.2",""
"566979000","309600","3274","585.4",""
"567822000","309600","3274","586.1",""
"568672000","309600","3274","586.9",""
"569517000","309600","3274","588.0",""
"570609000","309600","3274","588.8",""
"571510000","309600","3274","589.9",""
"572354000","309600","3274","590.7",""
"573202000","309600","3274","591.8",""
"574045000","309600","3274","592.6",""
"575139000","309600","3274","593.7",""
"576041000","309600","3274","594.5",""
"576886000","309600","3274","595.2",""
"577728000","309600","3274","596.4",""
"578578000","309600","3274","597.2",""
"579671000","309600","3274","598.3",""
"580573000","309600","3274","599.1",""
"581416000","309600","3274","600.2",""
"582260000","309600","3274","601.0",""
"583103000","309600","3274","601.7",""
"584196000","309600","3274","602.9",""
"585097000","309600","3274","603.6",""
"585941000","309600","3274","604.8",""
"586785000","309600","3274","605.5",""
"587629000","309600","3274","606.3",""
"588727000","309600","3274","607.4",""
"589628000","309600","3274","608.6",""
"590471000","309600","3274","609.3",""
"591314000","309600","3274","610.1",""
"592158000","309600","3274","610.9",""
"593252000","309600","3274","612.0",""
"594153000","309600","3274","613.2",""
"594997000","309600","3274","613.9",""
"595840000","309600","3274","614.7",""
"596683000","309600","3274","615.8",""
"597777000","309600","3274","616.6",""
"598683000","309600","3274","617.7",""
"599527000","309600","3274","618.5",""
"600371000","309600","3274","619.6",""
"601215000","309600","3274","620.4",""
"602309000","309600","3274","621.5",""
"603210000","309600","3274","622.3",""
"604054000","309600","3274","623.0",""
"604897000","309600","3274","624.2",""
"605741000","309600","3274","625.0",""
"606833000","309600","3274","626.1",""
"607735000","309600","3274","626.9",""
"608583000","309600","3274","628.0",""
"609427000","309600","3274","628.8",""
"610271000","309600","3274","629.5",""
"611364000","309600","3274","630.7",""
"612266000","310000","3274","631.4",""
"613110000","310000","3274","632.6",""
"613954000","310000","3274","633.3",""
"614797000","310000","3274","634.1",""
"615886000","310000","3274","635.2",""
"616796000","310000","3274","636.4",""
"617639000","310000","3274","637.1",""
"618489000","310000","3274","637.9",""
"619332000","310000","3274","639.1",""
"620427000","310000","3274","639.8",""
"621328000","310000","3274","641.0",""
"622171000","310000","3274","641.7",""
"623015000","310000","3274","642.5",""
"623858000","310000","3274","643.6",""
"624951000","310000","3274","644.8",""
"625852000","310000","3274","645.5",""
"626695000","310000","3274","646.3",""
"627538000","310000","3274","647.4",""
"628388000","310000","3274","648.2",""
"629481000","310000","3274","649.3",""
"630383000","310000","3274","650.1",""
"631227000","310000","3274","651.3",""
"632071000","310000","3274","652.0",""
"632916000","310000","3274","652.8",""
"634009000","310000","3274","653.9",""
"634910000","310000","3274","654.7",""
"635753000","310000","3274","655.8",""
"636597000","310000","3274","656.6",""
"637441000","310000","3274","657.3",""
"638540000","310000","3274","658.5",""
"639441000","310000","3274","659.6",""
"640285000","310000","3274","660.4",""
"641127000","310000","3274","661.1",""
"641971000","310000","3274","661.9",""
"643064000","310000","3274","663.0",""
"643966000","310000","3274","664.2",""
"644809000","310000","3274","665.0",""
"645652000","310000","3274","665.7",""
"646496000","310000","3274","666.9",""
"647589000","310000","3274","667.6",""
"648496000","310000","3274","668.8",""
"649339000","310000","3274","669.5",""
"650183000","310000","3274","670.3",""
"651027000","310000","3274","671.4",""
"652120000","310000","3274","672.6",""
"653021000","310000","3274","673.3",""
"653865000","310000","3274","674.1",""
"654708000","310000","3274","675.2",""
"655552000","310000","3274","676.0",""
"656646000","310000","3274","677.1",""
"657552000","310000","3274","677.9",""
"658402000","310000","3274","679.1",""
"659245000","312100","3274","679.8",""
"660089000","312100","3274","680.6",""
"661182000","312100","3274","681.7",""
"662084000","312100","3274","682.5",""
"662926000","312100","3274","683.6",""
"663770000","312100","3274","684.4",""
"664614000","312100","3274","685.1",""
"665707000","312100","3274","686.3",""
"666608000","312100","3274","687.4",""
"667452000","312100","3274","688.2",""
"668301000","312100","3274","688.9",""
"669144000","312100","3274","690.1",""
"670237000","312100","3274","690.8",""
"671138000","312100","3274","692.0",""
"671981000","312100","3274","692.8",""
"672825000","312100","3274","693.5",""
"673669000","312100","3274","694.7",""
"674762000","312100","3274","695.8",""
"675663000","312100","3274","696.6",""
"676507000","312100","3274","697.3",""
"677351000","312100","3274","698.5",""
"678199000","312100","3274","699.2",""
"679292000","312100","3274","700.4",""
"680194000","312100","3274","701.1",""
"681037000","312100","3274","701.9",""
"681881000","312100","3274","703.0",""
"682724000","312100","3274","703.8",""
"683817000","312100","3274","704.9",""
"684719000","312100","3274","705.7",""
"685563000","312100","3274","706.9",""
"686406000","312100","3274","707.6",""
"687249000","312100","3274","708.4",""
"688348000","312100","3274","709.5",""
"689249000","312100","3274","710.3",""
"690093000","312100","3274","711.4",""
"690936000","312100","3274","712.2",""
"691780000","312100","3274","712.9",""
"692873000","312100","3274","714.1",""
"693774000","312100","3274","715.2",""
"694619000","312100","3274","716.0",""
"695463000","312100","3273","716.7",""
"696306000","312100","3274","717.9",""
"697399000","312100","3273","718.6",""
"698306000","312100","3273","719.8",""
"699154000","312100","3274","720.6",""
"699998000","312100","3273","721.3",""
"700841000","312100","3273","722.5",""
"701935000","312100","3274","723.6",""
"702837000","312100","3274","724.4",""
"703681000","312100","3273","725.1",""
"704525000","312100","3273","726.3",""
"705367000","312100","3273","727.0",""
"706461000","310400","3274","728.2",""
"707363000","310400","3274","728.9",""
"708212000","310400","3274","729.7",""
"709057000","310400","3274","730.8",""
"709900000","310400","3274","731.6",""
"710994000","310400","3274","732.7",""
"711895000","310400","3274","733.5",""
"712739000","310400","3274","734.7",""
"713582000","310400","3274","735.4",""
"714426000","310400","3274","736.2",""
"715518000","310400","3274","737.3",""
"716420000","310400","3274","738.5",""
"717264000","310400","3274","739.2",""
"718107000","310400","3274","740.0",""
"718957000","310400","3274","740.7",""
"720050000","310400","3274","741.9",""
"720952000","310400","3274","743.0",""
"721796000","310400","3274","743.8",""
"722640000","310400","3274","744.5",""
"723484000","310400","3274","745.7",""
"724577000","310400","3274","746.5",""
"725478000","310400","3274","747.6",""
"726322000","310400","3274","748.4",""
"727165000","310400","3274","749.1",""
"728009000","310400","3274","750.3",""
"729108000","310400","3274","751.4",""
"730009000","310400","3274","752.2",""
"730854000","310400","3274","752.9",""
"731697000","310400","3274","754.1",""
"732541000","310400","3274","754.8",""
"733634000","310400","3274","756.0",""
"734536000","310400","3274","756.7",""
"735380000","310400","3274","757.5",""
"736224000","310400","3274","758.7",""
"737069000","310400","3275","759.4",""
"738167000","310400","3275","760.6",""
"739067000","310400","3275","761.3",""
"739911000","310400","3275","762.5",""
"740755000","310400","3275","763.2",""
