Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"125716000","307200","3275","132.5",""
"126808000","307200","3275","133.6",""
"127709000","307200","3275","134.7",""
"128553000","307200","3275","135.5",""
"129396000","307200","3275","136.3",""
"130240000","307200","3274","137.0",""
"131333000","307200","3274","138.2",""
"132234000","307200","3274","139.3",""
"133078000","307200","3274","140.1",""
"133927000","307200","3274","140.8",""
"134771000","307200","3274","142.0",""
"135864000","307200","3274","142.7",""
"136765000","307200","3274","143.9",""
"137609000","307200","3274","144.6",""
"138453000","307200","3274","145.4",""
"139296000","307200","3274","146.6",""
"140389000","307200","3274","147.7",""
"141291000","307200","3274","148.5",""
"142135000","309200","3274","149.2",""
"142978000","309200","3274","150.4",""
"143828000","309200","3274","151.1",""
"144979000","309200","3274","152.3",""
"145822000","309200","3274","153.0",""
"146666000","309200","3274","153.8",""
"147510000","309200","3275","154.9",""
"148353000","309200","3274","155.7",""
"149504000","309200","3274","156.8",""
"150348000","309200","3274","157.6",""
"151192000","309200","3274","158.3",""
"152035000","309200","3274","159.5",""
"152879000","309200","3274","160.3",""
"153978000","309200","3274","161.4",""
"154879000","309200","3274","162.2",""
"155723000","309200","3274","163.3",""
"156567000","309200","3274","164.1",""
"157411000","309200","3274","164.8",""
"158504000","309200","3274","166.0",""
"159405000","309200","3274","166.7",""
"160249000","309200","3274","167.9",""
"161093000","309200","3274","168.6",""
"161938000","309200","3274","169.4",""
"163030000","309200","3274","170.5",""
"163942000","309200","3274","171.7",""
"164786000","309200","3274","172.4",""
"165629000","309200","3274","173.2",""
"166473000","309200","3274","174.0",""
"167558000","309200","3274","175.1",""
"168467000","309200","3274","176.3",""
"169310000","309200","3274","177.0",""
"170155000","309200","3274","177.8",""
"170998000","309200","3274","178.9",""
"172091000","309200","3274","179.7",""
"172992000","309200","3274","180.8",""
"173840000","309200","3274","181.6",""
"174685000","309200","3274","182.3",""
"175528000","309200","3274","183.5",""
"176622000","309200","3274","184.6",""
"177524000","309200","3274","185.4",""
"178368000","309200","3274","186.1",""
"179211000","309200","3274","187.3",""
"180055000","309200","3274","188.1",""
"181147000","309200","3274","189.2",""
"182048000","309200","3274","190.0",""
"182891000","309200","3274","190.7",""
"183740000","309200","3274","191.9",""
"184585000","309200","3274","192.6",""
"185678000","309200","3274","193.8",""
"186579000","309200","3274","194.5",""
"187422000","309200","3274","195.7",""
"188266000","309200","3274","196.4",""
"189109000","309500","3274","197.2",""
"190203000","309500","3274","198.3",""
"191104000","309500","3274","199.1",""
"191947000","309500","3274","200.2",""
"192791000","309500","3274","201.0",""
"193641000","309500","3274","201.8",""
"194733000","309500","3274","202.9",""
"195635000","309500","3274","203.7",""
"196478000","309500","3274","204.8",""
"197322000","309500","3274","205.6",""
"198166000","309500","3274","206.3",""
"199259000","309500","3274","207.5",""
"200160000","309500","3274","208.6",""
"201004000","309500","3274","209.4",""
"201848000","309500","3274","210.1",""
"202692000","309500","3274","210.9",""
"203849000","309500","3274","212.0",""
"204692000","309500","3274","213.2",""
"205541000","309500","3274","213.9",""
"206385000","309500","3274","214.7",""
"207228000","309500","3274","215.9",""
"208322000","309500","3274","216.6",""
"209223000","309500","3274","217.8",""
"210067000","309500","3274","218.5",""
"210911000","309500","3274","219.3",""
"211754000","309500","3274","220.4",""
"212905000","309500","3274","221.6",""
"213754000","309500","3274","222.3",""
"214598000","309500","3274","223.1",""
"215441000","309500","3274","224.2",""
"216284000","309500","3274","225.0",""
"217378000","309500","3274","226.1",""
"218279000","309500","3274","226.9",""
"219123000","309500","3274","227.6",""
"219966000","309500","3274","228.8",""
"220809000","309500","3274","229.6",""
"221902000","309500","3274","230.7",""
"222804000","309500","3274","231.5",""
"223653000","309500","3274","232.6",""
"224497000","309500","3274","233.4",""
"225340000","309500","3274","234.1",""
"226433000","309500","3274","235.3",""
"227335000","309500","3274","236.0",""
"228178000","309500","3274","237.2",""
"229022000","309500","3274","237.9",""
"229865000","309500","3274","238.7",""
"230958000","309500","3274","239.8",""
"231860000","309500","3274","241.0",""
"232704000","309500","3274","241.7",""
"233553000","309500","3274","242.5",""
"234396000","309500","3274","243.3",""
"235490000","309500","3274","244.4",""
"236391000","310000","3274","245.6",""
"237234000","310000","3274","246.3",""
"238078000","310000","3274","247.1",""
"238921000","310000","3274","248.2",""
"240014000","310000","3274","249.0",""
"240916000","310000","3274","250.1",""
"241758000","310000","3274","250.9",""
"242602000","310000","3274","251.6",""
"243452000","310000","3274","252.8",""
"244545000","310000","3274","253.5",""
"245446000","310000","3274","254.7",""
"246290000","310000","3274","255.5",""
"247134000","310000","3274","256.2",""
"247982000","310000","3274","257.4",""
"249076000","310000","3274","258.5",""
"249977000","310000","3274","259.3",""
"250821000","310000","3274","260.0",""
"251664000","310000","3274","261.2",""
"252508000","310000","3274","261.9",""
"253607000","310000","3274","263.1",""
"254509000","310000","3274","263.8",""
"255352000","310000","3274","264.6",""
"256196000","310000","3274","265.7",""
"257039000","310000","3274","266.5",""
"258133000","310000","3274","267.6",""
"259035000","310000","3274","268.4",""
"259878000","310000","3274","269.6",""
"260722000","310000","3274","270.3",""
"261566000","310000","3274","271.1",""
"262659000","310000","3274","272.2",""
"263566000","310000","3274","273.0",""
"264409000","310000","3274","274.1",""
"265253000","310000","3274","274.9",""
"266096000","310000","3274","275.6",""
"267189000","310000","3274","276.8",""
"268092000","310000","3274","277.9",""
"268935000","310000","3274","278.7",""
"269779000","310000","3274","279.4",""
"270623000","310000","3274","280.2",""
"271716000","310000","3274","281.3",""
"272617000","310000","3274","282.5",""
"273465000","310000","3274","283.3",""
"274309000","310000","3274","284.0",""
"275152000","310000","3274","285.2",""
"276245000","310000","3274","285.9",""
"277147000","310000","3274","287.1",""
"277991000","310000","3274","287.8",""
"278835000","310000","3274","288.6",""
"279678000","310000","3274","289.7",""
"280772000","310000","3274","290.9",""
"281673000","310000","3274","291.6",""
"282517000","310000","3274","292.4",""
"283367000","309500","3274","293.5",""
"284210000","309500","3274","294.3",""
"285305000","309500","3275","295.4",""
"286206000","309500","3275","296.2",""
"287051000","309500","3275","297.0",""
"287893000","309500","3275","298.1",""
"288737000","309500","3275","298.9",""
"289835000","309500","3275","300.0",""
"290736000","309500","3274","300.8",""
"291580000","309500","3275","301.9",""
"292424000","309500","3275","302.7",""
"293273000","309500","3275","303.4",""
"294367000","309500","3275","304.6",""
"295269000","309500","3275","305.3",""
"296113000","309500","3275","306.5",""
"296956000","309500","3275","307.2",""
"297801000","309500","3275","308.0",""
"298894000","309500","3274","309.1",""
"299796000","309500","3274","310.3",""
"300640000","309500","3275","311.1",""
"301484000","309500","3275","311.8",""
"302327000","309500","3275","312.6",""
"303425000","309500","3275","313.7",""
"304326000","309500","3275","314.9",""
"305170000","309500","3274","315.6",""
"306013000","309500","3274","316.4",""
"306857000","309500","3274","317.5",""
"307950000","309500","3274","318.3",""
"308852000","309500","3274","319.4",""
"309694000","309500","3274","320.2",""
"310539000","309500","3274","320.9",""
"311382000","309500","3274","322.1",""
"312475000","309500","3274","323.2",""
"313382000","309500","3274","324.0",""
"314226000","309500","3274","324.8",""
"315070000","309500","3274","325.5",""
"315913000","309500","3275","326.7",""
"317006000","309500","3275","327.8",""
"317909000","309500","3275","328.6",""
"318752000","309500","3275","329.3",""
"319595000","309500","3275","330.5",""
"320439000","309500","3275","331.2",""
"321532000","309500","3275","332.4",""
"322434000","309500","3275","333.1",""
"323283000","309500","3275","333.9",""
"324126000","309500","3275","335.0",""
"324970000","309500","3275","335.8",""
"326064000","309500","3275","336.9",""
"326965000","309500","3275","337.7",""
"327809000","309500","3275","338.9",""
"328654000","309500","3275","339.6",""
"329497000","309500","3274","340.4",""
"330591000","307800","3274","341.5",""
"331498000","307800","3274","342.3",""
"332341000","307800","3274","343.4",""
"333191000","307800","3274","344.2",""
"334035000","307800","3274","344.9",""
"335127000","307800","3274","346.1",""
"336029000","307800","3275","346.8",""
"336872000","307800","3274","348.0",""
"337716000","307800","3274","348.7",""
"338559000","307800","3274","349.5",""
"339652000","307800","3274","350.6",""
"340553000","307800","3274","351.8",""
"341397000","307800","3274","352.6",""
"342242000","307800","3274","353.3",""
"343085000","307800","3274","354.1",""
"344183000","307800","3274","355.2",""
"345085000","307800","3274","356.4",""
"345927000","307800","3274","357.1",""
"346772000","307800","3274","357.9",""
"347615000","307800","3274","359.0",""
"348708000","307800","3274","359.8",""
"349611000","307800","3274","360.9",""
"350455000","307800","3274","361.7",""
"351298000","307800","3274","362.5",""
"352142000","307800","3274","363.6",""
"353240000","307800","3274","364.8",""
"354141000","307800","3274","365.5",""
"354985000","307800","3274","366.3",""
"355829000","307800","3275","367.4",""
"356673000","307800","3275","368.2",""
"357767000","307800","3275","369.3",""
"358669000","307800","3275","370.1",""
"359512000","307800","3274","370.8",""
"360356000","307800","3274","372.0",""
"361199000","307800","3274","372.7",""
"362293000","307800","3274","373.9",""
"363200000","307800","3274","374.6",""
"364044000","307800","3274","375.8",""
"364888000","307800","3274","376.6",""
"365731000","307800","3274","377.3",""
"366825000","307800","3274","378.5",""
"367726000","307800","3274","379.2",""
"368569000","307800","3275","380.4",""
"369413000","307800","3275","381.1",""
"370257000","307800","3275","381.9",""
"371349000","307800","3275","383.0",""
"372251000","307800","3275","384.2",""
"373095000","307800","3275","384.9",""
"373949000","307800","3275","385.7",""
"374793000","307800","3275","386.4",""
"375887000","307800","3275","387.6",""
"376789000","307800","3275","388.7",""
"377633000","309100","3275","389.5",""
"378476000","309100","3275","390.3",""
"379319000","309100","3275","391.4",""
"380413000","309100","3275","392.2",""
"381314000","309100","3275","393.3",""
"382158000","309100","3275","394.1",""
"383001000","309100","3275","394.8",""
"383851000","309100","3275","396.0",""
"384944000","309100","3275","397.1",""
"385846000","309100","3275","397.9",""
"386690000","309100","3275","398.6",""
"387534000","309100","3275","399.8",""
"388378000","309100","3275","400.5",""
"389471000","309100","3275","401.7",""
"390373000","309100","3275","402.4",""
"391217000","309100","3275","403.2",""
"392061000","309100","3275","404.4",""
"392903000","309100","3275","405.1",""
"394003000","309100","3275","406.3",""
"394904000","309100","3275","407.0",""
"395748000","309100","3275","408.2",""
"396592000","309100","3275","408.9",""
"397435000","309100","3275","409.7",""
"398519000","309100","3275","410.8",""
"399429000","309100","3275","411.6",""
"400272000","309100","3275","412.7",""
"401116000","309100","3275","413.5",""
"401959000","309100","3275","414.2",""
"403053000","309100","3275","415.4",""
"403959000","309100","3275","416.5",""
"404804000","309100","3275","417.3",""
"405647000","309100","3275","418.1",""
"406491000","309100","3275","418.8",""
"407584000","309100","3275","420.0",""
"408485000","309100","3275","421.1",""
"409328000","309100","3274","421.9",""
"410173000","309100","3274","422.6",""
"411015000","309100","3275","423.8",""
"412109000","309100","3275","424.9",""
"413011000","309100","3275","425.7",""
"413860000","309100","3274","426.4",""
"414702000","309100","3274","427.2",""
"415552000","309100","3275","428.3",""
"416646000","309100","3275","429.5",""
"417547000","309100","3275","430.2",""
"418390000","309100","3275","431.0",""
"419234000","309100","3275","432.2",""
"420078000","309100","3275","432.9",""
"421171000","309100","3275","434.1",""
"422073000","309100","3274","434.8",""
"422916000","309100","3275","435.6",""
"423765000","309100","3275","436.7",""
"424610000","309500","3275","437.5",""
"425703000","309500","3274","438.6",""
"426605000","309500","3274","439.4",""
"427448000","309500","3274","440.5",""
"428292000","309500","3275","441.3",""
"429135000","309500","3275","442.0",""
"430229000","309500","3274","443.2",""
"431130000","309500","3274","443.9",""
"431973000","309500","3274","445.1",""
"432816000","309500","3274","445.9",""
"433666000","309500","3274","446.6",""
"434759000","309500","3274","447.8",""
"435660000","309500","3274","448.9",""
"436504000","309500","3274","449.7",""
"437348000","309500","3274","450.4",""
"438191000","309500","3274","451.2",""
"439284000","309500","3274","452.3",""
"440185000","309500","3274","453.5",""
"441029000","309500","3274","454.2",""
"441872000","309500","3274","455.0",""
"442716000","309500","3274","456.1",""
"443815000","309500","3274","456.9",""
"444717000","309500","3274","458.0",""
"445561000","309500","3274","458.8",""
"446404000","309500","3274","459.6",""
"447248000","309500","3274","460.7",""
"448340000","309500","3274","461.5",""
"449242000","309500","3274","462.6",""
"450085000","309500","3274","463.4",""
"450929000","309500","3274","464.1",""
"451773000","309500","3275","465.3",""
"452866000","309500","3275","466.4",""
"453773000","309500","3275","467.2",""
"454617000","309500","3275","467.9",""
"455461000","309500","3275","469.1",""
"456305000","309500","3275","469.8",""
"457403000","309500","3275","471.0",""
"458305000","309500","3275","471.7",""
"459149000","309500","3275","472.9",""
"459992000","309500","3275","473.7",""
"460836000","309500","3274","474.4",""
"461929000","309500","3274","475.6",""
"462830000","309500","3274","476.3",""
"463680000","309500","3274","477.5",""
"464523000","309500","3274","478.2",""
"465367000","309500","3274","479.0",""
"466460000","309500","3274","480.1",""
"467362000","309500","3274","480.9",""
"468206000","309500","3274","482.0",""
"469050000","309500","3274","482.8",""
"469893000","309500","3274","483.6",""
"470986000","309500","3274","484.7",""
"471887000","310000","3274","485.8",""
"472730000","310000","3274","486.6",""
"473580000","310000","3274","487.4",""
"474423000","310000","3274","488.1",""
"475509000","310000","3274","489.3",""
"476418000","310000","3274","490.4",""
"477261000","310000","3274","491.2",""
"478105000","310000","3274","491.9",""
"478949000","310000","3274","493.1",""
"480042000","310000","3275","493.8",""
"480944000","310000","3275","495.0",""
"481787000","310000","3274","495.7",""
"482631000","310000","3275","496.5",""
"483480000","310000","3275","497.7",""
"484574000","310000","3275","498.8",""
"485476000","310000","3275","499.5",""
"486320000","310000","3275","500.3",""
"487164000","310000","3275","501.5",""
"488007000","310000","3275","502.2",""
"489100000","310000","3275","503.4",""
"490001000","310000","3275","504.1",""
"490844000","310000","3275","505.3",""
"491687000","310000","3275","506.0",""
"492530000","310000","3275","506.8",""
"493629000","310000","3275","507.9",""
"494532000","310000","3275","508.7",""
"495375000","310000","3275","509.8",""
"496219000","310000","3275","510.6",""
"497063000","310000","3275","511.4",""
"498156000","310000","3275","512.5",""
"499098000","310000","3275","513.6",""
"499941000","310000","3275","514.4",""
"500785000","310000","3275","515.2",""
"501629000","310000","3275","515.9",""
"502722000","310000","3275","517.1",""
"503629000","310000","3275","518.2",""
"504473000","310000","3275","519.0",""
"505316000","310000","3274","519.7",""
"506160000","310000","3274","520.9",""
"507253000","310000","3275","521.6",""
"508155000","310000","3275","522.8",""
"508999000","310000","3275","523.5",""
"509842000","310000","3275","524.3",""
"510686000","310000","3275","525.5",""
"511780000","310000","3275","526.6",""
"512681000","310000","3275","527.4",""
"513530000","310000","3275","528.1",""
"514373000","310000","3275","529.3",""
"515217000","310000","3275","530.0",""
"516311000","310000","3275","531.2",""
"517213000","310000","3275","531.9",""
"518055000","310000","3275","532.7",""
"518899000","309300","3275","533.8",""
"519742000","309300","3275","534.6",""
"520836000","309300","3275","535.7",""
"521736000","309300","3275","536.5",""
"522580000","309300","3275","537.2",""
"523428000","309300","3275","538.4",""
"524272000","309300","3275","539.2",""
"525365000","309300","3274","540.3",""
"526266000","309300","3274","541.1",""
"527109000","309300","3274","542.2",""
"527952000","309300","3274","543.0",""
"528797000","309300","3274","543.7",""
"529890000","309300","3274","544.9",""
"530791000","309300","3274","545.6",""
"531634000","309300","3274","546.8",""
"532478000","309300","3274","547.5",""
"533328000","309300","3274","548.3",""
"534421000","309300","3274","549.4",""
"535322000","309300","3274","550.6",""
"536165000","309300","3274","551.3",""
"537010000","309300","3274","552.1",""
"537854000","309300","3274","552.9",""
"538947000","309300","3274","554.0",""
"539848000","309300","3274","555.2",""
"540692000","309300","3274","555.9",""
"541540000","309300","3274","556.7",""
"542384000","309300","3274","557.8",""
"543483000","309300","3274","558.6",""
"544384000","309300","3274","559.7",""
"545227000","309300","3274","560.5",""
"546071000","309300","3274","561.2",""
"546914000","309300","3274","562.4",""
"548007000","309300","3274","563.5",""
"548909000","309300","3274","564.3",""
"549753000","309300","3274","565.0",""
"550596000","309300","3274","565.8",""
"551441000","309300","3274","567.0",""
"552534000","309300","3274","568.1",""
"553442000","309300","3274","568.9",""
"554286000","309300","3274","569.6",""
"555129000","309300","3274","570.8",""
"555973000","309300","3274","571.5",""
"557067000","309300","3274","572.7",""
"557968000","309300","3274","573.4",""
"558811000","309300","3274","574.2",""
"559654000","309300","3274","575.3",""
"560498000","309300","3274","576.1",""
"561592000","309300","3274","577.2",""
"562493000","309300","3274","578.0",""
"563342000","309300","3274","579.1",""
"564186000","309300","3274","579.9",""
"565029000","309300","3274","580.7",""
"566123000","307800","3274","581.8",""
"567024000","307800","3274","582.6",""
"567868000","307800","3274","583.7",""
"568711000","307800","3274","584.5",""
"569555000","307800","3274","585.2",""
"570647000","307800","3274","586.4",""
"571549000","307800","3274","587.5",""
"572393000","307800","3274","588.3",""
"573242000","307800","3274","589.0",""
"574085000","307800","3274","589.8",""
"575179000","307800","3274","590.9",""
"576080000","307800","3274","592.1",""
"576923000","307800","3274","592.8",""
"577767000","307800","3274","593.6",""
"578610000","307800","3274","594.8",""
"579704000","307800","3274","595.5",""
"580605000","307800","3274","596.7",""
"581449000","307800","3274","597.4",""
"582292000","307800","3274","598.2",""
"583140000","307800","3274","599.3",""
"584239000","307800","3274","600.5",""
"585140000","307800","3274","601.2",""
"585984000","307800","3274","602.0",""
"586827000","307800","3274","603.1",""
"587671000","307800","3274","603.9",""
"588765000","307800","3274","605.0",""
"589666000","307800","3274","605.8",""
"590510000","307800","3274","606.5",""
"591354000","307800","3274","607.7",""
"592197000","307800","3274","608.5",""
"593296000","307800","3274","609.6",""
"594197000","307800","3274","610.4",""
"595041000","307800","3274","611.5",""
"595885000","307800","3274","612.3",""
"596729000","307800","3274","613.0",""
"597822000","307800","3274","614.2",""
"598724000","307800","3274","614.9",""
"599566000","307800","3274","616.1",""
"600410000","307800","3274","616.8",""
"601253000","307800","3274","617.6",""
"602347000","307800","3274","618.7",""
"603255000","307800","3274","619.9",""
"604099000","307800","3274","620.6",""
"604942000","307800","3274","621.4",""
"605786000","307800","3274","622.2",""
"606879000","307800","3274","623.3",""
"607780000","307800","3274","624.5",""
"608624000","307800","3274","625.2",""
"609469000","307800","3274","626.0",""
"610312000","307800","3274","626.7",""
"611406000","307800","3274","627.9",""
"612308000","307800","3274","629.0",""
"613151000","309200","3274","629.8",""
"614000000","309200","3274","630.5",""
"614844000","309200","3274","631.7",""
"615938000","309200","3274","632.8",""
"616839000","309200","3274","633.6",""
"617682000","309200","3274","634.4",""
"618526000","309200","3274","635.1",""
"619371000","309200","3274","636.3",""
"620464000","309200","3275","637.4",""
"621366000","309200","3275","638.2",""
"622210000","309200","3274","638.9",""
"623053000","309200","3275","640.1",""
"623902000","309200","3275","640.8",""
"625000000","309200","3275","642.0",""
"625901000","309200","3275","642.7",""
"626745000","309200","3275","643.9",""
"627589000","309200","3275","644.6",""
"628432000","309200","3275","645.4",""
"629525000","309200","3275","646.5",""
"630428000","309200","3275","647.3",""
"631271000","309200","3275","648.5",""
"632115000","309200","3275","649.2",""
"632958000","309200","3275","650.0",""
"634057000","309200","3275","651.1",""
"634958000","309200","3275","652.3",""
"635802000","309200","3275","653.0",""
"636645000","309200","3275","653.8",""
"637490000","309200","3275","654.5",""
"638583000","309200","3275","655.7",""
"639484000","309200","3275","656.8",""
"640328000","309200","3275","657.6",""
"641171000","309200","3274","658.3",""
"642015000","309200","3275","659.5",""
"643108000","309200","3274","660.2",""
"644014000","309200","3274","661.4",""
"644858000","309200","3274","662.2",""
"645701000","309200","3274","662.9",""
"646545000","309200","3274","664.1",""
"647639000","309200","3274","665.2",""
"648540000","309200","3274","666.0",""
"649383000","309200","3274","666.7",""
"650227000","309200","3275","667.5",""
"651070000","309200","3275","668.6",""
"652164000","309200","3275","669.8",""
"653065000","309200","3275","670.5",""
"653915000","309200","3275","671.3",""
"654757000","309200","3275","672.4",""
"655602000","309200","3275","673.2",""
"656695000","309200","3275","674.3",""
"657597000","309200","3275","675.1",""
"658441000","309200","3275","675.9",""
"659285000","309200","3275","677.0",""
"660128000","309500","3275","677.8",""
"661278000","309500","3275","678.9",""
"662123000","309500","3275","679.7",""
"662965000","309500","3275","680.8",""
"663815000","309500","3275","681.6",""
"664658000","309500","3275","682.3",""
"665751000","309500","3274","683.5",""
"666652000","309500","3275","684.2",""
"667501000","309500","3275","685.4",""
"668344000","309500","3275","686.1",""
"669188000","309500","3275","686.9",""
"670280000","309500","3274","688.0",""
"671181000","309500","3275","689.2",""
"672025000","309500","3275","690.0",""
"672869000","309500","3274","690.7",""
"673717000","309500","3275","691.5",""
"674811000","309500","3275","692.6",""
"675713000","309500","3275","693.8",""
"676557000","309500","3275","694.5",""
"677399000","309500","3274","695.3",""
"678243000","309500","3275","696.4",""
"679337000","309500","3275","697.2",""
"680238000","309500","3275","698.3",""
"681081000","309500","3274","699.1",""
"681925000","309500","3274","699.8",""
"682769000","309500","3274","701.0",""
"683868000","309500","3275","702.1",""
"684769000","309500","3275","702.9",""
"685613000","309500","3275","703.7",""
"686457000","309500","3275","704.8",""
"687301000","309500","3275","705.6",""
"688393000","309500","3275","706.7",""
"689294000","309500","3275","707.5",""
"690139000","309500","3275","708.2",""
"690983000","309500","3275","709.4",""
"691826000","309500","3275","710.1",""
"692920000","309500","3275","711.3",""
"693827000","309500","3275","712.0",""
"694670000","309500","3275","713.2",""
"695514000","309500","3275","713.9",""
"696357000","309500","3275","714.7",""
"697450000","309500","3275","715.8",""
"698352000","309500","3274","716.6",""
"699195000","309500","3275","717.8",""
"700039000","309500","3274","718.5",""
"700883000","309500","3274","719.3",""
"701976000","309500","3274","720.4",""
"702878000","309500","3274","721.6",""
"703728000","309500","3274","722.3",""
"704571000","309500","3274","723.1",""
"705415000","309500","3274","723.8",""
"706508000","309500","3274","725.0",""
"707410000","310000","3274","726.1",""
"708253000","310000","3274","726.9",""
"709102000","310000","3274","727.6",""
"709945000","310000","3274","728.8",""
"711038000","310000","3274","729.5",""
"711940000","310000","3274","730.7",""
"712784000","310000","3274","731.5",""
"713633000","310000","3274","732.2",""
"714477000","310000","3274","733.4",""
"715571000","310000","3274","734.5",""
"716473000","310000","3274","735.3",""
"717316000","310000","3274","736.0",""
"718160000","310000","3274","737.2",""
"719004000","310000","3274","737.9",""
"720098000","310000","3274","739.1",""
"720999000","310000","3274","739.8",""
"721843000","310000","3274","740.6",""
"722686000","310000","3274","741.7",""
"723536000","310000","3274","742.5",""
"724628000","310000","3274","743.7",""
"725529000","310000","3274","744.4",""
"726373000","310000","3274","745.6",""
"727216000","310000","3274","746.3",""
"728060000","310000","3274","747.1",""
"729154000","310000","3274","748.2",""
"730056000","310000","3274","749.0",""
"730900000","310000","3274","750.1",""
"731743000","310000","3274","750.9",""
"732587000","310000","3274","751.6",""
"733685000","310000","3274","752.8",""
"734587000","310000","3274","753.9",""
"735431000","310000","3274","754.7",""
"736275000","310000","3274","755.5",""
"737118000","310000","3274","756.2",""
"738212000","310000","3274","757.4",""
"739114000","310000","3274","758.5",""
"739958000","310000","3274","759.3",""
"740802000","310000","3274","760.0",""
