Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"56993000","305600","3274","62.0",""
"57837000","305600","3274","63.1",""
"58931000","305600","3274","64.3",""
"59831000","305600","3274","65.0",""
"60675000","305600","3274","65.8",""
"61518000","305600","3274","67.0",""
"62362000","305600","3274","67.7",""
"63455000","305600","3274","68.9",""
"64357000","305600","3274","69.6",""
"65201000","305600","3274","70.4",""
"66044000","305600","3274","71.5",""
"66899000","305600","3275","72.3",""
"67993000","305600","3275","73.4",""
"68894000","305600","3275","74.2",""
"69738000","305600","3274","74.9",""
"70581000","305600","3274","76.1",""
"71425000","305600","3275","76.8",""
"72518000","305600","3275","78.0",""
"73419000","305600","3274","78.7",""
"74262000","305600","3274","79.9",""
"75105000","305600","3275","80.7",""
"75949000","305600","3275","81.4",""
"77048000","305600","3275","82.6",""
"77950000","305600","3274","83.3",""
"78794000","305600","3274","84.5",""
"79637000","305600","3274","85.2",""
"80481000","305600","3274","86.0",""
"81574000","305600","3274","87.1",""
"82476000","305600","3274","87.9",""
"83318000","305600","3274","89.0",""
"84162000","305600","3274","89.8",""
"85006000","305600","3275","90.5",""
"86100000","305600","3275","91.7",""
"87007000","305600","3274","92.4",""
"87850000","305600","3275","93.6",""
"88694000","305600","3275","94.4",""
"89538000","305600","3274","95.1",""
"90632000","305600","3274","96.3",""
"91534000","305600","3275","97.4",""
"92378000","305600","3275","98.2",""
"93222000","305600","3275","98.9",""
"94066000","305600","3275","99.7",""
"95160000","307800","3275","100.8",""
"96060000","307800","3275","102.0",""
"96910000","307800","3275","102.7",""
"97754000","307800","3275","103.5",""
"98597000","307800","3275","104.2",""
"99690000","307800","3274","105.4",""
"100592000","307800","3274","106.5",""
"101436000","307800","3274","107.3",""
"102280000","307800","3275","108.1",""
"103123000","307800","3275","108.8",""
"104217000","307800","3275","110.0",""
"105119000","307800","3275","111.1",""
"105962000","307800","3275","111.9",""
"106811000","307800","3274","112.6",""
"107654000","307800","3274","113.8",""
"108753000","307800","3274","114.5",""
"109654000","307800","3274","115.7",""
"110497000","307800","3274","116.4",""
"111341000","307800","3274","117.2",""
"112184000","307800","3274","118.3",""
"113278000","307800","3274","119.5",""
"114178000","307800","3274","120.2",""
"115022000","307800","3274","121.0",""
"115866000","307800","3274","121.8",""
"116714000","307800","3274","122.9",""
"117807000","307800","3275","124.1",""
"118709000","307800","3275","124.8",""
"119551000","307800","3274","125.6",""
"120395000","307800","3274","126.3",""
"121239000","307800","3275","127.5",""
"122333000","307800","3275","128.6",""
"123234000","307800","3275","129.4",""
"124078000","307800","3275","130.1",""
"124922000","307800","3275","131.3",""
"125766000","307800","3275","132.0",""
"126865000","307800","3275","133.2",""
"127767000","307800","3275","133.9",""
"128611000","307800","3275","134.7",""
"129455000","307800","3275","135.9",""
"130298000","307800","3275","136.6",""
"131391000","307800","3275","137.8",""
"132293000","307800","3275","138.5",""
"133136000","307800","3275","139.3",""
"133980000","307800","3275","140.4",""
"134824000","307800","3275","141.2",""
"135918000","307800","3275","142.3",""
"136825000","307800","3275","143.1",""
"137669000","307800","3275","144.2",""
"138513000","307800","3275","145.0",""
"139356000","307800","3275","145.8",""
"140449000","307800","3275","146.9",""
"141350000","307800","3275","147.6",""
"142194000","309100","3275","148.8",""
"143038000","309100","3275","149.6",""
"143882000","309100","3275","150.3",""
"144975000","309100","3275","151.5",""
"145877000","309100","3275","152.2",""
"146726000","309100","3275","153.4",""
"147569000","309100","3275","154.1",""
"148413000","309100","3275","154.9",""
"149506000","309100","3275","156.0",""
"150411000","309100","3275","156.8",""
"151254000","309100","3275","157.9",""
"152099000","309100","3275","158.7",""
"152942000","309100","3275","159.5",""
"154035000","309100","3275","160.6",""
"154936000","309100","3275","161.7",""
"155780000","309100","3275","162.5",""
"156629000","309100","3275","163.3",""
"157473000","309100","3275","164.0",""
"158566000","309100","3275","165.2",""
"159468000","309100","3275","166.3",""
"160312000","309100","3275","167.1",""
"161155000","309100","3275","167.8",""
"161999000","309100","3275","168.6",""
"163092000","309100","3274","169.7",""
"163993000","309100","3274","170.9",""
"164837000","309100","3275","171.6",""
"165681000","309100","3274","172.4",""
"166531000","309100","3274","173.6",""
"167616000","309100","3274","174.3",""
"168524000","309100","3274","175.5",""
"169368000","309100","3274","176.2",""
"170212000","309100","3274","177.0",""
"171056000","309100","3274","178.1",""
"172149000","309100","3274","178.9",""
"173050000","309100","3274","180.0",""
"173893000","309100","3274","180.8",""
"174737000","309100","3274","181.5",""
"175580000","309100","3274","182.7",""
"176680000","309100","3274","183.4",""
"177580000","309100","3274","184.6",""
"178424000","309100","3274","185.3",""
"179267000","309100","3274","186.1",""
"180111000","309100","3274","187.3",""
"181204000","309100","3274","188.4",""
"182106000","309100","3274","189.2",""
"182949000","309100","3274","189.9",""
"183793000","309100","3274","191.1",""
"184637000","309100","3274","191.8",""
"185731000","309100","3274","193.0",""
"186637000","309100","3274","193.7",""
"187482000","309100","3274","194.5",""
"188325000","309100","3274","195.6",""
"189169000","309100","3274","196.4",""
"190262000","307200","3274","197.5",""
"191164000","307200","3274","198.3",""
"192006000","307200","3274","199.0",""
"192855000","307200","3274","200.2",""
"193699000","307200","3274","201.0",""
"194792000","307200","3274","202.1",""
"195694000","307200","3274","202.9",""
"196543000","307200","3274","204.0",""
"197386000","307200","3274","204.8",""
"198231000","307200","3274","205.5",""
"199324000","307200","3274","206.7",""
"200225000","307200","3274","207.4",""
"201068000","307200","3274","208.6",""
"201912000","307200","3274","209.3",""
"202755000","307200","3274","210.1",""
"203848000","307200","3274","211.2",""
"204748000","307200","3274","212.0",""
"205592000","307200","3274","213.1",""
"206442000","307200","3274","213.9",""
"207285000","307200","3274","214.7",""
"208378000","307200","3274","215.8",""
"209279000","307200","3275","216.6",""
"210124000","307200","3275","217.7",""
"210968000","307200","3275","218.5",""
"211810000","307200","3275","219.2",""
"212904000","307200","3275","220.4",""
"213806000","307200","3275","221.5",""
"214650000","307200","3275","222.3",""
"215493000","307200","3275","223.0",""
"216342000","307200","3275","223.8",""
"217435000","307200","3275","224.9",""
"218337000","307200","3275","226.1",""
"219180000","307200","3275","226.8",""
"220024000","307200","3275","227.6",""
"220868000","307200","3275","228.4",""
"221962000","307200","3274","229.5",""
"222863000","307200","3274","230.7",""
"223706000","307200","3274","231.4",""
"224549000","307200","3275","232.2",""
"225393000","307200","3275","232.9",""
"226491000","307200","3274","234.1",""
"227393000","307200","3274","235.2",""
"228236000","307200","3274","236.0",""
"229080000","307200","3274","236.7",""
"229924000","307200","3274","237.9",""
"231017000","307200","3274","238.6",""
"231918000","307200","3274","239.8",""
"232762000","307200","3274","240.5",""
"233605000","307200","3274","241.3",""
"234454000","307200","3274","242.5",""
"235547000","307200","3274","243.2",""
"236454000","307200","3274","244.4",""
"237298000","307200","3274","245.1",""
"238142000","305900","3274","245.9",""
"238985000","305900","3274","247.0",""
"240079000","305900","3274","247.8",""
"240981000","305900","3274","248.9",""
"241824000","305900","3274","249.7",""
"242668000","305900","3274","250.4",""
"243512000","305900","3274","251.6",""
"244604000","305900","3274","252.7",""
"245507000","305900","3274","253.5",""
"246357000","305900","3274","254.2",""
"247200000","305900","3274","255.4",""
"248044000","305900","3274","256.2",""
"249137000","305900","3274","257.3",""
"250037000","305900","3274","258.1",""
"250881000","305900","3274","258.8",""
"251724000","305900","3274","260.0",""
"252568000","305900","3274","260.7",""
"253661000","305900","3274","261.9",""
"254563000","305900","3274","262.6",""
"255407000","305900","3274","263.4",""
"256257000","305900","3274","264.5",""
"257100000","305900","3274","265.3",""
"258193000","305900","3274","266.4",""
"259093000","305900","3274","267.2",""
"259937000","305900","3274","268.0",""
"260780000","305900","3274","269.1",""
"261623000","305900","3274","269.9",""
"262716000","305900","3274","271.0",""
"263617000","305900","3274","271.8",""
"264461000","305900","3274","272.9",""
"265304000","305900","3274","273.7",""
"266148000","305900","3274","274.4",""
"267247000","305900","3274","275.6",""
"268148000","305900","3274","276.3",""
"268992000","305900","3274","277.5",""
"269835000","305900","3274","278.2",""
"270679000","305900","3274","279.0",""
"271772000","305900","3274","280.1",""
"272674000","305900","3274","280.9",""
"273518000","305900","3274","282.1",""
"274361000","305900","3274","282.8",""
"275204000","305900","3274","283.6",""
"276307000","305900","3274","284.7",""
"277207000","305900","3274","285.9",""
"278051000","305900","3274","286.6",""
"278894000","305900","3274","287.4",""
"279738000","305900","3274","288.1",""
"280831000","305900","3274","289.3",""
"281733000","305900","3274","290.4",""
"282577000","305900","3275","291.2",""
"283421000","305900","3275","291.9",""
"284265000","305900","3275","292.7",""
"285359000","307900","3274","293.8",""
"286265000","307900","3274","295.0",""
"287109000","307900","3275","295.8",""
"287953000","307900","3274","296.5",""
"288796000","307900","3274","297.3",""
"289889000","307900","3274","298.4",""
"290790000","307900","3274","299.6",""
"291633000","307900","3274","300.3",""
"292478000","307900","3274","301.1",""
"293320000","307900","3274","301.8",""
"294414000","307900","3274","303.0",""
"295314000","307900","3274","304.1",""
"296158000","307900","3274","304.9",""
"297007000","307900","3274","305.6",""
"297851000","307900","3274","306.8",""
"298945000","307900","3274","307.5",""
"299846000","307900","3274","308.7",""
"300689000","307900","3274","309.5",""
"301533000","307900","3274","310.2",""
"302377000","307900","3274","311.4",""
"303471000","307900","3274","312.1",""
"304372000","307900","3274","313.3",""
"305216000","307900","3274","314.0",""
"306060000","307900","3274","314.8",""
"306909000","307900","3274","315.9",""
"308003000","307900","3274","317.1",""
"308904000","307900","3274","317.8",""
"309748000","307900","3274","318.6",""
"310592000","307900","3274","319.3",""
"311434000","307900","3274","320.5",""
"312528000","307900","3274","321.6",""
"313429000","307900","3274","322.4",""
"314273000","307900","3274","323.2",""
"315116000","307900","3274","324.3",""
"315959000","307900","3274","325.1",""
"317058000","307900","3275","326.2",""
"317960000","307900","3274","327.0",""
"318808000","307900","3274","327.7",""
"319653000","307900","3274","328.9",""
"320495000","307900","3274","329.6",""
"321589000","307900","3274","330.8",""
"322490000","307900","3274","331.5",""
"323334000","307900","3274","332.3",""
"324178000","307900","3275","333.4",""
"325022000","307900","3275","334.2",""
"326115000","307900","3275","335.3",""
"327022000","307900","3274","336.1",""
"327865000","307900","3274","337.3",""
"328709000","307900","3274","338.0",""
"329552000","307900","3274","338.8",""
"330646000","307900","3275","339.9",""
"331548000","307900","3274","340.7",""
"332391000","309100","3274","341.8",""
"333235000","309100","3274","342.6",""
"334079000","309100","3275","343.3",""
"335171000","309100","3275","344.5",""
"336073000","309100","3275","345.2",""
"336921000","309100","3275","346.4",""
"337765000","309100","3275","347.1",""
"338609000","309100","3274","347.9",""
"339702000","309100","3274","349.0",""
"340604000","309100","3275","350.2",""
"341448000","309100","3275","351.0",""
"342291000","309100","3275","351.7",""
"343135000","309100","3275","352.5",""
"344228000","309100","3275","353.6",""
"345130000","309100","3275","354.8",""
"345973000","309100","3275","355.5",""
"346823000","309100","3275","356.3",""
"347667000","309100","3274","357.0",""
"348817000","309100","3274","358.2",""
"349661000","309100","3274","359.3",""
"350504000","309100","3274","360.1",""
"351349000","309100","3274","360.8",""
"352192000","309100","3275","362.0",""
"353285000","309100","3274","362.8",""
"354186000","309100","3274","363.9",""
"355030000","309100","3274","364.7",""
"355874000","309100","3274","365.4",""
"356723000","309100","3274","366.6",""
"357817000","309100","3274","367.3",""
"358718000","309100","3274","368.5",""
"359562000","309100","3274","369.2",""
"360410000","309100","3274","370.0",""
"361253000","309100","3274","371.1",""
"362346000","309100","3274","372.3",""
"363248000","309100","3274","373.0",""
"364091000","309100","3274","373.8",""
"364935000","309100","3274","374.6",""
"365779000","309100","3274","375.7",""
"366877000","309100","3274","376.9",""
"367779000","309100","3274","377.6",""
"368622000","309100","3274","378.4",""
"369465000","309100","3274","379.5",""
"370309000","309100","3274","380.3",""
"371402000","309100","3274","381.4",""
"372304000","309100","3274","382.2",""
"373148000","309100","3274","382.9",""
"373991000","309100","3274","384.1",""
"374835000","309100","3274","384.8",""
"375928000","309100","3274","386.0",""
"376835000","309100","3274","386.7",""
"377678000","309100","3274","387.5",""
"378522000","309100","3274","388.7",""
"379365000","309100","3274","389.4",""
"380458000","307200","3274","390.6",""
"381359000","307200","3274","391.3",""
"382204000","307200","3274","392.1",""
"383048000","307200","3274","393.2",""
"383892000","307200","3274","394.0",""
"384985000","307200","3274","395.1",""
"385886000","307200","3274","395.9",""
"386735000","307200","3274","397.0",""
"387578000","307200","3274","397.8",""
"388421000","307200","3274","398.5",""
"389514000","307200","3274","399.7",""
"390416000","307200","3274","400.4",""
"391259000","307200","3274","401.6",""
"392103000","307200","3274","402.4",""
"392946000","307200","3274","403.1",""
"394039000","307200","3274","404.3",""
"394940000","307200","3274","405.0",""
"395784000","307200","3274","406.2",""
"396634000","307200","3274","406.9",""
"397477000","307200","3274","407.7",""
"398570000","307200","3274","408.8",""
"399472000","307200","3274","410.0",""
"400316000","307200","3274","410.7",""
"401160000","307200","3274","411.5",""
"402008000","307200","3274","412.2",""
"403102000","307200","3274","413.4",""
"404002000","307200","3274","414.5",""
"404846000","307200","3274","415.3",""
"405689000","307200","3274","416.1",""
"406538000","307200","3274","416.8",""
"407631000","307200","3274","418.0",""
"408533000","307200","3274","419.1",""
"409377000","307200","3274","419.9",""
"410221000","307200","3274","420.6",""
"411064000","307200","3274","421.4",""
"412158000","307200","3274","422.5",""
"413059000","307200","3274","423.7",""
"413902000","307200","3274","424.4",""
"414746000","307200","3274","425.2",""
"415590000","307200","3274","426.3",""
"416689000","307200","3274","427.1",""
"417590000","307200","3274","428.2",""
"418433000","307200","3274","429.0",""
"419278000","307200","3274","429.8",""
"420120000","307200","3274","430.9",""
"421214000","307200","3274","431.7",""
"422115000","307200","3274","432.8",""
"422959000","307200","3274","433.6",""
"423803000","307200","3274","434.3",""
"424647000","307200","3274","435.5",""
"425740000","307200","3274","436.6",""
"426647000","307200","3274","437.4",""
"427491000","307200","3274","438.1",""
"428334000","308500","3274","439.3",""
"429178000","308500","3274","440.0",""
"430272000","308500","3274","441.2",""
"431174000","308500","3274","441.9",""
"432017000","308500","3274","442.7",""
"432860000","308500","3274","443.9",""
"433704000","308500","3274","444.6",""
"434798000","308500","3274","445.8",""
"435699000","308500","3274","446.5",""
"436548000","308500","3274","447.3",""
"437391000","308500","3274","448.4",""
"438234000","308500","3274","449.2",""
"439328000","308500","3274","450.3",""
"440229000","308500","3274","451.1",""
"441073000","308500","3275","451.8",""
"441918000","308500","3275","453.0",""
"442762000","308500","3275","453.7",""
"443876000","308500","3275","454.9",""
"444778000","308500","3275","455.6",""
"445621000","308500","3275","456.8",""
"446470000","308500","3275","457.6",""
"447314000","308500","3275","458.3",""
"448408000","308500","3275","459.5",""
"449309000","308500","3275","460.2",""
"450153000","308500","3275","461.4",""
"450997000","308500","3275","462.1",""
"451841000","308500","3275","462.9",""
"452934000","308500","3275","464.0",""
"453836000","308500","3275","465.2",""
"454679000","308500","3275","465.9",""
"455523000","308500","3275","466.7",""
"456373000","308500","3275","467.4",""
"457466000","308500","3275","468.6",""
"458366000","308500","3275","469.7",""
"459211000","308500","3275","470.5",""
"460054000","308500","3275","471.3",""
"460898000","308500","3275","472.0",""
"461990000","308500","3275","473.2",""
"462892000","308500","3275","474.3",""
"463735000","308500","3275","475.1",""
"464579000","308500","3275","475.8",""
"465422000","308500","3275","476.6",""
"466520000","308500","3275","477.7",""
"467421000","308500","3275","478.9",""
"468265000","308500","3275","479.6",""
"469108000","308500","3275","480.4",""
"469951000","308500","3275","481.6",""
"471045000","308500","3275","482.3",""
"471946000","308500","3275","483.4",""
"472790000","308500","3275","484.2",""
"473634000","308500","3275","485.0",""
"474478000","308500","3275","486.1",""
"475571000","307700","3275","487.3",""
"476477000","307700","3275","488.0",""
"477321000","307700","3275","488.8",""
"478165000","307700","3275","489.5",""
"479007000","307700","3275","490.7",""
"480101000","307700","3275","491.8",""
"481003000","307700","3275","492.6",""
"481846000","307700","3275","493.3",""
"482691000","307700","3275","494.5",""
"483534000","307700","3275","495.3",""
"484627000","307700","3275","496.4",""
"485528000","307700","3275","497.1",""
"486382000","307700","3275","497.9",""
"487225000","307700","3275","499.1",""
"488069000","307700","3275","499.8",""
"489162000","307700","3275","501.0",""
"490063000","307700","3275","501.7",""
"490907000","307700","3275","502.5",""
"491751000","307700","3275","503.6",""
"492595000","307700","3275","504.4",""
"493688000","307700","3275","505.5",""
"494589000","307700","3275","506.3",""
"495432000","307700","3275","507.0",""
"496282000","307700","3275","508.2",""
"497125000","307700","3275","509.0",""
"498218000","307700","3275","510.1",""
"499120000","307700","3275","510.9",""
"499964000","307700","3274","512.0",""
"500807000","307700","3275","512.8",""
"501650000","307700","3275","513.5",""
"502743000","307700","3275","514.7",""
"503644000","307700","3274","515.4",""
"504488000","307700","3274","516.6",""
"505332000","307700","3274","517.3",""
"506181000","307700","3274","518.1",""
"507274000","307700","3274","519.2",""
"508175000","307700","3274","520.0",""
"509018000","307700","3274","521.1",""
"509862000","307700","3274","521.9",""
"510706000","307700","3274","522.7",""
"511799000","307700","3274","523.8",""
"512700000","307700","3274","525.0",""
"513543000","307700","3274","525.7",""
"514387000","307700","3274","526.5",""
"515231000","307700","3274","527.2",""
"516330000","307700","3274","528.4",""
"517231000","307700","3274","529.5",""
"518075000","307700","3274","530.3",""
"518918000","307700","3274","531.0",""
"519762000","307700","3274","531.8",""
"520855000","307700","3274","532.9",""
"521756000","307700","3274","534.1",""
"522599000","307700","3274","534.8",""
"523443000","306000","3274","535.6",""
"524287000","306000","3274","536.8",""
"525379000","306000","3274","537.5",""
"526287000","306000","3274","538.7",""
"527131000","306000","3274","539.4",""
"527980000","306000","3274","540.2",""
"528822000","306000","3274","541.3",""
"529916000","306000","3274","542.5",""
"530817000","306000","3274","543.2",""
"531661000","306000","3274","544.0",""
"532505000","306000","3274","545.1",""
"533349000","306000","3274","545.9",""
"534442000","306000","3274","547.0",""
"535344000","306000","3274","547.8",""
"536193000","306000","3274","548.5",""
"537037000","306000","3274","549.7",""
"537880000","306000","3274","550.5",""
"538974000","306000","3274","551.6",""
"539875000","306000","3274","552.4",""
"540719000","306000","3274","553.1",""
"541562000","306000","3274","554.3",""
"542405000","306000","3274","555.0",""
"543498000","306000","3274","556.2",""
"544399000","306000","3274","556.9",""
"545243000","306000","3274","557.7",""
"546086000","306000","3274","558.8",""
"546936000","306000","3274","559.6",""
"548030000","306000","3274","560.7",""
"548931000","306000","3274","561.5",""
"549774000","306000","3274","562.6",""
"550617000","306000","3274","563.4",""
"551461000","306000","3274","564.2",""
"552554000","306000","3274","565.3",""
"553455000","306000","3274","566.1",""
"554299000","306000","3274","567.2",""
"555142000","306000","3274","568.0",""
"555986000","306000","3274","568.7",""
"557085000","306000","3274","569.9",""
"557986000","306000","3274","570.6",""
"558830000","306000","3274","571.8",""
"559674000","306000","3274","572.5",""
"560517000","306000","3274","573.3",""
"561610000","306000","3274","574.4",""
"562512000","306000","3274","575.6",""
"563355000","306000","3274","576.3",""
"564199000","306000","3274","577.1",""
"565043000","306000","3274","577.9",""
"566136000","306000","3274","579.0",""
"567042000","306000","3274","580.2",""
"567886000","306000","3274","580.9",""
"568730000","306000","3274","581.7",""
"569574000","306000","3274","582.4",""
"570671000","307800","3274","583.6",""
"571572000","307800","3274","584.7",""
"572416000","307800","3274","585.5",""
"573260000","307800","3274","586.2",""
"574103000","307800","3274","587.0",""
"575196000","307800","3274","588.1",""
"576097000","307800","3274","589.3",""
"576947000","307800","3274","590.0",""
"577791000","307800","3274","590.8",""
"578635000","307800","3274","592.0",""
"579728000","307800","3274","592.7",""
"580629000","307800","3274","593.9",""
"581473000","307800","3274","594.6",""
"582317000","307800","3274","595.4",""
"583160000","307800","3274","596.5",""
"584254000","307800","3274","597.3",""
"585155000","307800","3274","598.4",""
"585999000","307800","3274","599.2",""
"586849000","307800","3274","599.9",""
"587692000","307800","3274","601.1",""
"588785000","307800","3274","602.2",""
"589687000","307800","3274","603.0",""
"590531000","307800","3274","603.8",""
"591375000","307800","3274","604.5",""
"592218000","307800","3274","605.7",""
"593313000","307800","3274","606.8",""
"594213000","307800","3274","607.6",""
"595057000","307800","3274","608.3",""
"595900000","307800","3274","609.5",""
"596750000","307800","3274","610.2",""
"597842000","307800","3274","611.4",""
"598744000","307800","3274","612.1",""
"599587000","307800","3274","612.9",""
"600431000","307800","3274","614.0",""
"601275000","307800","3274","614.8",""
"602367000","307800","3274","615.9",""
"603269000","307800","3274","616.7",""
"604113000","307800","3274","617.9",""
"604956000","307800","3274","618.6",""
"605801000","307800","3274","619.4",""
"606900000","307800","3274","620.5",""
"607802000","307800","3274","621.3",""
"608645000","307800","3274","622.4",""
"609489000","307800","3274","623.2",""
"610333000","307800","3274","623.9",""
"611426000","307800","3274","625.1",""
"612332000","307800","3274","625.8",""
"613176000","307800","3274","627.0",""
"614019000","307800","3274","627.7",""
"614863000","307800","3274","628.5",""
"615957000","307800","3274","629.6",""
"616864000","307800","3274","630.4",""
"617707000","309100","3274","631.6",""
"618551000","309100","3274","632.3",""
"619395000","309100","3274","633.1",""
"620488000","309100","3275","634.2",""
"621389000","309100","3275","635.4",""
"622233000","309100","3275","636.1",""
"623077000","309100","3275","636.9",""
"623920000","309100","3275","637.6",""
"625013000","309100","3275","638.8",""
"625914000","309100","3275","639.9",""
"626764000","309100","3275","640.7",""
"627606000","309100","3275","641.4",""
"628451000","309100","3275","642.2",""
"629536000","309100","3274","643.3",""
"630445000","309100","3274","644.5",""
"631289000","309100","3274","645.3",""
"632132000","309100","3274","646.0",""
"632975000","309100","3274","646.8",""
"634068000","309100","3274","647.9",""
"634970000","309100","3274","649.1",""
"635813000","309100","3274","649.8",""
"636662000","309100","3274","650.6",""
"637505000","309100","3274","651.7",""
"638598000","309100","3274","652.5",""
"639499000","309100","3274","653.6",""
"640343000","309100","3274","654.4",""
"641187000","309100","3274","655.1",""
"642031000","309100","3274","656.3",""
"643123000","309100","3274","657.4",""
"644025000","309100","3274","658.2",""
"644868000","309100","3274","659.0",""
"645712000","309100","3274","660.1",""
"646561000","309100","3274","660.9",""
"647655000","309100","3274","662.0",""
"648556000","309100","3274","662.8",""
"649400000","309100","3274","663.5",""
"650243000","309100","3274","664.7",""
"651087000","309100","3274","665.4",""
"652181000","309100","3274","666.6",""
"653082000","309100","3274","667.3",""
"653930000","309100","3274","668.1",""
"654774000","309100","3274","669.2",""
"655617000","309100","3274","670.0",""
"656716000","309100","3274","671.1",""
"657617000","309100","3274","671.9",""
"658461000","309100","3274","672.7",""
"659304000","309100","3274","673.8",""
"660149000","309100","3274","674.6",""
"661242000","309100","3275","675.7",""
"662145000","309100","3274","676.5",""
"662988000","309100","3274","677.6",""
"663832000","309100","3274","678.4",""
"664675000","309100","3275","679.1",""
"665769000","307200","3275","680.3",""
"666676000","307200","3274","681.0",""
"667519000","307200","3274","682.2",""
"668362000","307200","3274","682.9",""
"669206000","307200","3274","683.7",""
"670300000","307200","3274","684.8",""
"671201000","307200","3274","685.6",""
"672044000","307200","3274","686.8",""
"672888000","307200","3274","687.5",""
"673731000","307200","3274","688.3",""
"674824000","307200","3274","689.4",""
"675725000","307200","3275","690.2",""
"676574000","307200","3275","691.3",""
"677418000","307200","3275","692.1",""
"678262000","307200","3275","692.8",""
"679356000","307200","3275","694.0",""
"680257000","307200","3275","695.1",""
"681100000","307200","3275","695.9",""
"681944000","307200","3275","696.6",""
"682789000","307200","3275","697.4",""
"683882000","307200","3275","698.5",""
"684783000","307200","3275","699.7",""
"685627000","307200","3275","700.5",""
"686476000","307200","3275","701.2",""
"687320000","307200","3275","702.0",""
"688414000","307200","3275","703.1",""
"689315000","307200","3275","704.3",""
"690159000","307200","3275","705.0",""
"691003000","307200","3274","705.8",""
"691846000","307200","3274","706.5",""
"692940000","307200","3274","707.7",""
"693841000","307200","3274","708.8",""
"694684000","307200","3274","709.6",""
"695535000","307200","3274","710.4",""
"696384000","307200","3274","711.5",""
"697477000","307200","3274","712.3",""
"698378000","307200","3275","713.4",""
"699222000","307200","3275","714.2",""
"700066000","307200","3275","714.9",""
"700909000","307200","3275","716.1",""
"702003000","307200","3275","717.2",""
"702904000","307200","3275","718.0",""
"703747000","307200","3274","718.7",""
"704591000","307200","3275","719.9",""
"705434000","307200","3275","720.6",""
"706526000","307200","3275","721.8",""
"707435000","307200","3275","722.5",""
"708279000","307200","3274","723.3",""
"709122000","307200","3274","724.5",""
"709966000","307200","3274","725.2",""
"711059000","307200","3275","726.4",""
"711960000","307200","3275","727.1",""
"712804000","307200","3274","727.9",""
"713647000","308500","3275","729.0",""
"714491000","308500","3275","729.8",""
"715583000","308500","3275","730.9",""
"716490000","308500","3275","731.7",""
"717334000","308500","3275","732.4",""
"718177000","308500","3275","733.6",""
"719020000","308500","3275","734.3",""
"720113000","308500","3275","735.5",""
"721015000","308500","3274","736.2",""
"721859000","308500","3275","737.0",""
"722702000","308500","3275","738.2",""
"723546000","308500","3275","738.9",""
"724640000","308500","3275","740.1",""
"725542000","308500","3275","740.8",""
"726391000","308500","3275","742.0",""
"727235000","308500","3275","742.7",""
"728078000","308500","3275","743.5",""
"729171000","308500","3275","744.6",""
"730073000","308500","3274","745.4",""
"730917000","308500","3274","746.5",""
"731759000","308500","3274","747.3",""
"732603000","308500","3275","748.0",""
"733696000","308500","3275","749.2",""
"734598000","308500","3275","749.9",""
"735441000","308500","3275","751.1",""
"736290000","308500","3275","751.9",""
"737134000","308500","3275","752.6",""
"738232000","308500","3275","753.8",""
"739134000","308500","3275","754.5",""
"739977000","308500","3275","755.7",""
"740821000","308500","3275","756.4",""
