Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"56094000","392800","3275","78.8",""
"56937000","392800","3275","80.0",""
"57781000","392800","3275","81.1",""
"58874000","392800","3275","82.3",""
"59776000","392800","3275","83.4",""
"60624000","392800","3275","84.6",""
"61468000","392800","3275","85.7",""
"62311000","392800","3275","86.9",""
"63404000","392800","3275","88.4",""
"64306000","392800","3275","89.6",""
"65155000","392800","3275","90.7",""
"65999000","392800","3275","91.5",""
"66843000","392800","3275","92.7",""
"67936000","392800","3275","94.2",""
"68837000","392800","3275","95.4",""
"69681000","392800","3275","96.5",""
"70525000","392800","3275","97.7",""
"71369000","392800","3275","98.8",""
"72462000","392800","3275","100.0",""
"73364000","392800","3275","101.1",""
"74208000","392800","3275","102.3",""
"75056000","392800","3275","103.4",""
"75900000","393500","3275","104.6",""
"76992000","393500","3275","106.1",""
"77894000","393500","3275","107.3",""
"78738000","393500","3275","108.4",""
"79581000","393500","3275","109.2",""
"80424000","393500","3275","110.4",""
"81518000","393500","3275","111.9",""
"82419000","393500","3275","113.1",""
"83264000","393500","3275","114.2",""
"84107000","393500","3275","115.4",""
"84956000","393500","3275","116.5",""
"86049000","393500","3275","117.7",""
"86950000","393500","3275","118.8",""
"87794000","393500","3275","120.0",""
"88637000","393500","3275","121.1",""
"89481000","393500","3275","122.3",""
"90574000","393500","3275","123.4",""
"91476000","393500","3275","125.0",""
"92320000","393500","3275","125.7",""
"93164000","393500","3275","126.9",""
"94007000","393500","3275","128.1",""
"95106000","393500","3275","129.6",""
"96007000","393500","3275","130.7",""
"96851000","393500","3275","131.9",""
"97694000","393500","3275","133.1",""
"98538000","393500","3275","133.8",""
"99632000","393500","3275","135.4",""
"100533000","393500","3275","136.5",""
"101377000","393500","3275","137.7",""
"102226000","393500","3275","138.8",""
"103069000","393500","3275","140.0",""
"104163000","393500","3275","141.1",""
"105070000","393500","3275","142.3",""
"105913000","393500","3275","143.4",""
"106757000","393500","3275","144.6",""
"107600000","393500","3275","145.7",""
"108693000","393500","3275","147.3",""
"109595000","393500","3275","148.4",""
"110439000","393500","3275","149.6",""
"111283000","393500","3274","150.4",""
"112127000","393500","3274","151.5",""
"113219000","393600","3274","153.1",""
"114121000","393600","3274","154.2",""
"114970000","393600","3274","155.4",""
"115815000","393600","3274","156.5",""
"116658000","393600","3274","157.7",""
"117751000","393600","3274","158.8",""
"118652000","393600","3274","160.0",""
"119495000","393600","3274","161.1",""
"120339000","393600","3274","162.3",""
"121182000","393600","3274","163.4",""
"122275000","393600","3274","165.0",""
"123177000","393600","3274","166.1",""
"124020000","393600","3274","166.9",""
"124870000","393600","3274","168.1",""
"125713000","393600","3274","169.2",""
"126807000","393600","3274","170.8",""
"127707000","393600","3274","171.9",""
"128551000","393600","3274","173.1",""
"129394000","393600","3274","174.2",""
"130238000","393600","3274","175.4",""
"131331000","393600","3274","176.5",""
"132233000","393600","3275","177.7",""
"133076000","393600","3275","178.8",""
"133920000","393600","3275","180.0",""
"134764000","393600","3275","181.1",""
"135863000","393600","3275","182.3",""
"136764000","393600","3275","183.8",""
"137608000","393600","3275","184.6",""
"138452000","393600","3275","185.8",""
"139296000","393600","3275","186.9",""
"140389000","393600","3275","188.5",""
"141291000","393600","3275","189.6",""
"142135000","393600","3275","190.8",""
"142979000","393600","3275","191.5",""
"143823000","393600","3275","192.7",""
"144928000","393600","3275","194.2",""
"145829000","393600","3275","195.4",""
"146674000","393600","3275","196.5",""
"147518000","393600","3275","197.7",""
"148361000","393600","3275","198.8",""
"149455000","393600","3275","200.0",""
"150356000","393600","3275","201.1",""
"151199000","392800","3275","202.3",""
"152043000","392800","3275","203.4",""
"152886000","392800","3275","204.6",""
"154037000","392800","3275","206.1",""
"154886000","392800","3275","207.3",""
"155730000","392800","3275","208.5",""
"156574000","392800","3275","209.2",""
"157418000","392800","3275","210.4",""
"158510000","392800","3275","211.9",""
"159412000","392800","3275","213.1",""
"160256000","392800","3275","214.2",""
"161100000","392800","3275","215.4",""
"161944000","392800","3275","216.5",""
"163038000","392800","3275","217.7",""
"163939000","392800","3275","218.8",""
"164783000","392800","3275","220.0",""
"165632000","392800","3275","221.1",""
"166475000","392800","3275","222.3",""
"167569000","392800","3275","223.8",""
"168471000","392800","3275","225.0",""
"169314000","392800","3275","225.8",""
"170158000","392800","3275","226.9",""
"171002000","392800","3275","228.1",""
"172096000","392800","3275","229.6",""
"172997000","392800","3275","230.8",""
"173842000","392800","3275","231.9",""
"174685000","392800","3275","233.1",""
"175534000","392800","3275","233.8",""
"176627000","392800","3275","235.4",""
"177529000","392800","3275","236.5",""
"178372000","392800","3275","237.7",""
"179216000","392800","3275","238.8",""
"180059000","392800","3275","240.0",""
"181153000","392800","3275","241.1",""
"182055000","392800","3275","242.3",""
"182898000","392800","3275","243.5",""
"183742000","392800","3275","244.6",""
"184586000","392800","3275","245.8",""
"185684000","392800","3275","247.3",""
"186590000","392800","3274","248.5",""
"187434000","392800","3274","249.6",""
"188278000","396200","3274","250.8",""
"189122000","396200","3274","251.5",""
"190216000","396200","3274","253.1",""
"191118000","396200","3274","254.2",""
"191961000","396200","3274","255.4",""
"192805000","396200","3274","256.5",""
"193649000","396200","3274","257.7",""
"194742000","396200","3274","258.8",""
"195648000","396200","3274","260.0",""
"196492000","396200","3274","261.1",""
"197335000","396200","3274","262.3",""
"198179000","396200","3274","263.5",""
"199272000","396200","3274","265.0",""
"200172000","396200","3274","266.2",""
"201017000","396200","3274","267.3",""
"201860000","396200","3274","268.1",""
"202704000","396200","3274","269.2",""
"203797000","396200","3274","270.8",""
"204698000","396200","3274","271.9",""
"205547000","396200","3274","273.1",""
"206391000","396200","3274","274.2",""
"207234000","396200","3274","275.4",""
"208327000","396200","3274","276.5",""
"209228000","396200","3274","277.7",""
"210072000","396200","3274","278.8",""
"210915000","396200","3274","280.0",""
"211760000","396200","3274","281.2",""
"212851000","396200","3274","282.7",""
"213754000","396200","3274","283.9",""
"214598000","396200","3274","285.0",""
"215448000","396200","3274","285.8",""
"216291000","396200","3274","286.9",""
"217385000","396200","3274","288.5",""
"218285000","396200","3274","289.6",""
"219129000","396200","3274","290.8",""
"219972000","396200","3274","291.9",""
"220816000","396200","3274","293.1",""
"221909000","396200","3274","294.2",""
"222811000","396200","3274","295.4",""
"223654000","396200","3274","296.5",""
"224498000","396200","3274","297.7",""
"225346000","396200","3274","298.9",""
"226440000","394100","3274","300.4",""
"227340000","394100","3274","301.6",""
"228190000","394100","3274","302.3",""
"229033000","394100","3274","303.5",""
"229876000","394100","3274","304.6",""
"230969000","394100","3274","306.2",""
"231870000","394100","3274","307.3",""
"232713000","394100","3274","308.5",""
"233557000","394100","3274","309.6",""
"234400000","394100","3274","310.4",""
"235499000","394100","3274","311.9",""
"236400000","394100","3274","313.1",""
"237243000","394100","3274","314.2",""
"238087000","394100","3274","315.4",""
"238931000","394100","3274","316.6",""
"240025000","394100","3274","317.7",""
"240926000","394100","3274","318.9",""
"241769000","394100","3274","320.0",""
"242613000","394100","3274","321.2",""
"243456000","394100","3274","322.3",""
"244549000","394100","3274","323.9",""
"245456000","394100","3274","325.0",""
"246300000","394100","3274","326.2",""
"247145000","394100","3274","326.9",""
"247987000","394100","3274","328.1",""
"249081000","394100","3274","329.6",""
"249983000","394100","3274","330.8",""
"250826000","394100","3274","331.9",""
"251669000","394100","3274","333.1",""
"252512000","394100","3274","334.3",""
"253605000","394100","3274","335.4",""
"254506000","394100","3274","336.5",""
"255355000","394100","3274","337.7",""
"256198000","394100","3274","338.9",""
"257042000","394100","3274","340.0",""
"258135000","394100","3274","341.6",""
"259038000","394100","3274","342.7",""
"259881000","394100","3274","343.5",""
"260725000","394100","3274","344.6",""
"261568000","394100","3274","345.8",""
"262662000","394100","3274","347.3",""
"263562000","394100","3274","348.5",""
"264407000","393000","3274","349.6",""
"265256000","393000","3274","350.8",""
"266099000","393000","3274","351.9",""
"267193000","393000","3274","353.1",""
"268095000","393000","3274","354.2",""
"268938000","393000","3274","355.4",""
"269782000","393000","3274","356.6",""
"270631000","393000","3274","357.7",""
"271724000","393000","3275","358.9",""
"272626000","393000","3275","360.4",""
"273468000","393000","3275","361.2",""
"274313000","393000","3275","362.3",""
"275162000","393000","3275","363.5",""
"276255000","393000","3275","365.0",""
"277155000","393000","3275","366.2",""
"277999000","393000","3275","367.3",""
"278842000","393000","3275","368.1",""
"279685000","393000","3275","369.2",""
"280779000","393000","3275","370.8",""
"281680000","393000","3275","371.9",""
"282524000","393000","3275","373.1",""
"283367000","393000","3275","374.3",""
"284211000","393000","3275","375.4",""
"285310000","393000","3275","376.6",""
"286212000","393000","3275","377.7",""
"287055000","393000","3275","378.9",""
"287898000","393000","3275","380.0",""
"288741000","393000","3275","381.2",""
"289835000","393000","3275","382.7",""
"290736000","393000","3275","383.9",""
"291580000","393000","3275","385.0",""
"292424000","393000","3275","385.8",""
"293267000","393000","3275","386.9",""
"294360000","393000","3275","388.5",""
"295267000","393000","3275","389.6",""
"296111000","393000","3275","390.8",""
"296954000","393000","3275","392.0",""
"297798000","393000","3275","393.1",""
"298892000","393000","3275","394.3",""
"299794000","393000","3275","395.4",""
"300637000","393000","3275","396.6",""
"301480000","393000","3275","397.7",""
"302323000","393500","3275","398.9",""
"303417000","393500","3275","400.0",""
"304318000","393500","3275","401.6",""
"305167000","393500","3275","402.3",""
"306010000","393500","3275","403.5",""
"306853000","393500","3275","404.6",""
"307946000","393500","3275","406.2",""
"308847000","393500","3275","407.3",""
"309690000","393500","3275","408.5",""
"310534000","393500","3275","409.6",""
"311379000","393500","3275","410.4",""
"312476000","393500","3275","411.9",""
"313378000","393500","3275","413.1",""
"314221000","393500","3275","414.3",""
"315070000","393500","3275","415.4",""
"315914000","393500","3275","416.6",""
"317008000","393500","3274","417.7",""
"317909000","393500","3274","418.9",""
"318753000","393500","3274","420.0",""
"319597000","393500","3274","421.2",""
"320441000","393500","3274","422.3",""
"321533000","393500","3274","423.9",""
"322435000","393500","3274","425.0",""
"323279000","393500","3274","426.2",""
"324123000","393500","3274","426.9",""
"324972000","393500","3274","428.1",""
"326066000","393500","3275","429.6",""
"326967000","393500","3274","430.8",""
"327811000","393500","3274","432.0",""
"328654000","393500","3275","433.1",""
"329498000","393500","3274","434.3",""
"330592000","393500","3274","435.4",""
"331493000","393500","3274","436.6",""
"332336000","393500","3274","437.7",""
"333179000","393500","3274","438.9",""
"334023000","393500","3274","440.0",""
"335122000","393500","3274","441.6",""
"336023000","393500","3274","442.7",""
"336867000","393500","3274","443.9",""
"337710000","393500","3274","444.6",""
"338554000","393500","3274","445.8",""
"339647000","393500","3274","447.3",""
"340548000","393500","3274","448.5",""
"341391000","393500","3274","449.7",""
"342235000","393500","3274","450.8",""
"343079000","393500","3274","452.0",""
"344172000","393500","3274","453.1",""
"345079000","393500","3274","454.3",""
"345923000","393500","3274","455.4",""
"346766000","393500","3274","456.6",""
"347609000","393500","3274","457.7",""
"348703000","393500","3274","459.3",""
"349604000","393500","3274","460.4",""
"350448000","393500","3274","461.2",""
"351292000","393500","3274","462.3",""
"352135000","393500","3274","463.5",""
"353228000","393500","3274","465.0",""
"354134000","393500","3274","466.2",""
"354984000","393500","3274","467.3",""
"355827000","393500","3274","468.5",""
"356671000","393500","3274","469.7",""
"357764000","393500","3274","470.8",""
"358666000","393500","3274","472.0",""
"359510000","393500","3275","473.1",""
"360354000","393500","3275","474.3",""
"361196000","393500","3275","475.4",""
"362282000","393500","3275","476.6",""
"363191000","393500","3274","477.7",""
"364035000","393500","3274","478.9",""
"364884000","393500","3274","480.0",""
"365728000","393500","3274","481.2",""
"366821000","393500","3274","482.7",""
"367722000","393500","3274","483.9",""
"368565000","393500","3274","485.0",""
"369408000","393500","3274","485.8",""
"370252000","393500","3274","487.0",""
"371345000","393500","3274","488.5",""
"372247000","393500","3274","489.7",""
"373091000","393500","3274","490.8",""
"373935000","393500","3274","492.0",""
"374778000","393500","3274","493.1",""
"375877000","393500","3274","494.3",""
"376778000","393500","3274","495.4",""
"377621000","392900","3274","496.6",""
"378465000","392900","3274","497.7",""
"379309000","392900","3274","498.9",""
"380403000","392900","3274","500.4",""
"381305000","392900","3274","501.6",""
"382148000","392900","3274","502.7",""
"382992000","392900","3274","503.5",""
"383836000","392900","3274","504.7",""
"384935000","392900","3274","506.2",""
"385836000","392900","3274","507.4",""
"386680000","392900","3274","508.5",""
"387525000","392900","3274","509.7",""
"388368000","392900","3274","510.8",""
"389462000","392900","3274","512.0",""
"390363000","392900","3274","513.1",""
"391207000","392900","3274","514.3",""
"392050000","392900","3274","515.4",""
"392894000","392900","3274","516.6",""
"393987000","392900","3274","518.1",""
"394894000","392900","3274","519.3",""
"395794000","392900","3274","520.4",""
"396638000","392900","3274","521.6",""
"397481000","392900","3274","522.4",""
"398574000","392900","3274","523.9",""
"399475000","392900","3274","525.0",""
"400319000","392900","3274","526.2",""
"401162000","392900","3274","527.4",""
"402007000","392900","3274","528.5",""
"403100000","392900","3274","529.7",""
"404002000","392900","3274","530.8",""
"404850000","392900","3274","532.0",""
"405694000","392900","3274","533.1",""
"406537000","392900","3274","534.3",""
"407631000","392900","3274","535.8",""
"408532000","392900","3274","537.0",""
"409377000","392900","3274","538.1",""
"410220000","392900","3274","538.9",""
"411064000","392900","3274","540.0",""
"412157000","392900","3274","541.6",""
"413058000","392900","3274","542.7",""
"413902000","392900","3274","543.9",""
"414746000","395700","3274","545.1",""
"415595000","395700","3274","546.2",""
"416689000","395700","3274","547.4",""
"417591000","395700","3274","548.5",""
"418435000","395700","3274","549.7",""
"419278000","395700","3274","550.8",""
"420122000","395700","3274","552.0",""
"421216000","395700","3274","553.5",""
"422117000","395700","3274","554.7",""
"422961000","395700","3274","555.4",""
"423805000","395700","3274","556.6",""
"424649000","395700","3274","557.7",""
"425747000","395700","3274","559.3",""
"426649000","395700","3274","560.4",""
"427493000","395700","3274","561.6",""
"428336000","395700","3274","562.8",""
"429180000","395700","3274","563.9",""
"430265000","395700","3274","565.1",""
"431174000","395700","3274","566.2",""
"432018000","395700","3274","567.4",""
"432862000","395700","3274","568.5",""
"433705000","395700","3274","569.7",""
"434805000","395700","3274","571.2",""
"435706000","395700","3274","572.4",""
"436551000","395700","3274","573.1",""
"437394000","395700","3274","574.3",""
"438242000","395700","3274","575.4",""
"439334000","395700","3274","577.0",""
"440236000","395700","3274","578.1",""
"441079000","395700","3274","579.3",""
"441922000","395700","3274","580.5",""
"442766000","395700","3274","581.2",""
"443858000","395700","3274","582.8",""
"444761000","395700","3274","583.9",""
"445610000","395700","3274","585.1",""
"446454000","395700","3274","586.2",""
"447298000","395700","3274","587.4",""
"448391000","395700","3274","588.5",""
"449292000","395700","3274","589.7",""
"450136000","395700","3274","590.8",""
"450980000","395700","3274","592.0",""
"451823000","395700","3274","593.1",""
"452917000","394000","3274","594.7",""
"453818000","394000","3274","595.8",""
"454663000","394000","3274","597.0",""
"455512000","394000","3275","597.7",""
"456356000","394000","3275","598.9",""
"457449000","394000","3275","600.4",""
"458351000","394000","3275","601.6",""
"459194000","394000","3275","602.8",""
"460038000","394000","3275","603.9",""
"460881000","394000","3275","605.1",""
"461974000","394000","3275","606.2",""
"462874000","394000","3275","607.4",""
"463718000","394000","3275","608.5",""
"464561000","394000","3275","609.7",""
"465410000","394000","3275","610.8",""
"466503000","394000","3275","612.0",""
"467404000","394000","3275","613.5",""
"468247000","394000","3275","614.3",""
"469090000","394000","3275","615.4",""
"469933000","394000","3275","616.6",""
"471027000","394000","3275","618.1",""
"471929000","394000","3275","619.3",""
"472773000","394000","3275","620.5",""
"473616000","394000","3275","621.6",""
"474460000","394000","3275","622.4",""
"475559000","394000","3275","623.9",""
"476460000","394000","3275","625.1",""
"477303000","394000","3275","626.2",""
"478147000","394000","3275","627.4",""
"478991000","394000","3275","628.5",""
"480089000","394000","3275","629.7",""
"480990000","394000","3275","631.2",""
"481834000","394000","3275","632.0",""
"482677000","394000","3274","633.1",""
"483520000","394000","3275","634.3",""
"484613000","394000","3275","635.8",""
"485520000","394000","3275","637.0",""
"486363000","394000","3275","638.2",""
"487207000","394000","3275","639.3",""
"488051000","394000","3274","640.1",""
"489145000","394000","3274","641.6",""
"490046000","394000","3274","642.8",""
"490889000","392900","3274","643.9",""
"491733000","392900","3274","645.1",""
"492577000","392900","3274","646.2",""
"493670000","392900","3274","647.4",""
"494572000","392900","3274","648.5",""
"495420000","392900","3274","649.7",""
"496264000","392900","3274","650.8",""
"497107000","392900","3274","652.0",""
"498201000","392900","3274","653.5",""
"499102000","392900","3274","654.7",""
"499946000","392900","3274","655.8",""
"500789000","392900","3274","656.6",""
"501633000","392900","3274","657.8",""
"502727000","392900","3274","659.3",""
"503628000","392900","3274","660.5",""
"504471000","392900","3274","661.6",""
"505321000","392900","3274","662.8",""
"506164000","392900","3274","663.9",""
"507250000","392900","3274","665.1",""
"508160000","392900","3274","666.2",""
"509003000","392900","3274","667.4",""
"509847000","392900","3274","668.5",""
"510690000","392900","3274","669.7",""
"511783000","392900","3274","670.8",""
"512684000","392900","3274","672.4",""
"513528000","392900","3274","673.1",""
"514371000","392900","3274","674.3",""
"515221000","392900","3274","675.5",""
"516306000","392900","3274","677.0",""
"517216000","392900","3274","678.2",""
"518060000","392900","3274","679.3",""
"518903000","392900","3274","680.5",""
"519747000","392900","3274","681.2",""
"520841000","392900","3274","682.8",""
"521746000","392900","3274","683.9",""
"522589000","392900","3274","685.1",""
"523433000","392900","3274","686.2",""
"524277000","392900","3274","687.4",""
"525376000","392900","3274","688.5",""
"526277000","392900","3274","689.7",""
"527121000","392900","3274","690.8",""
"527964000","392900","3274","692.0",""
"528809000","393500","3274","693.2",""
"529902000","393500","3274","694.7",""
"530804000","393500","3274","695.9",""
"531648000","393500","3274","697.0",""
"532491000","393500","3274","698.2",""
"533335000","393500","3274","698.9",""
"534428000","393500","3274","700.5",""
"535335000","393500","3274","701.6",""
"536178000","393500","3274","702.8",""
"537022000","393500","3274","703.9",""
"537866000","393500","3274","705.1",""
"538959000","393500","3274","706.2",""
"539861000","393500","3274","707.4",""
"540704000","393500","3274","708.5",""
"541547000","393500","3274","709.7",""
"542391000","393500","3274","710.9",""
"543484000","393500","3274","712.4",""
"544385000","393500","3274","713.5",""
"545234000","393500","3274","714.7",""
"546078000","393500","3274","715.5",""
"546922000","393500","3274","716.6",""
"548014000","393500","3274","718.2",""
"548916000","393500","3274","719.3",""
"549760000","393500","3274","720.5",""
"550604000","393500","3274","721.6",""
"551447000","393500","3274","722.8",""
"552542000","393500","3274","723.9",""
"553443000","393500","3274","725.1",""
"554287000","393500","3274","726.2",""
"555136000","393500","3274","727.4",""
"555979000","393500","3274","728.5",""
"557073000","393500","3274","730.1",""
"557975000","393500","3274","731.2",""
"558818000","393500","3274","732.0",""
"559662000","393500","3274","733.2",""
"560505000","393500","3274","734.3",""
"561598000","393500","3274","735.9",""
"562500000","393500","3274","737.0",""
"563344000","393500","3274","738.2",""
"564192000","393500","3274","739.3",""
"565042000","393500","3274","740.5",""
"566135000","393500","3274","741.6",""
"567036000","393500","3274","742.8",""
"567881000","393500","3274","743.9",""
"568724000","393500","3274","745.1",""
"569568000","393500","3274","746.2",""
"570661000","393500","3274","747.4",""
"571562000","393500","3274","748.9",""
"572407000","393500","3274","749.7",""
"573250000","393500","3274","750.9",""
"574094000","393500","3274","752.0",""
"575192000","393500","3274","753.6",""
"576094000","393500","3274","754.7",""
"576937000","393500","3274","755.9",""
"577781000","393500","3274","757.0",""
"578625000","393500","3274","757.8",""
"579718000","393500","3274","759.3",""
"580619000","393500","3274","760.5",""
"581463000","393500","3274","761.6",""
"582307000","393500","3274","762.8",""
"583150000","393500","3274","763.9",""
"584235000","393500","3274","765.1",""
"585150000","393500","3274","766.2",""
"585993000","393500","3274","767.4",""
"586837000","393500","3274","768.6",""
"587680000","393500","3274","769.7",""
"588773000","393500","3274","771.3",""
"589674000","393500","3274","772.4",""
"590519000","393500","3274","773.6",""
"591363000","393500","3274","774.3",""
"592206000","393500","3274","775.5",""
"593299000","393500","3274","777.0",""
"594201000","393500","3274","778.2",""
"595050000","393500","3275","779.3",""
"595894000","393500","3275","780.5",""
"596738000","393500","3275","781.6",""
"597831000","393500","3275","782.8",""
"598733000","393500","3275","783.9",""
"599577000","393500","3275","785.1",""
"600420000","393500","3275","786.3",""
"601264000","393500","3275","787.4",""
"602357000","393500","3275","788.6",""
"603258000","395700","3275","790.1",""
"604103000","395700","3275","790.9",""
"604952000","395700","3275","792.0",""
"605801000","395700","3275","793.2",""
"606894000","395700","3275","794.7",""
"607795000","395700","3275","795.9",""
"608639000","395700","3275","797.0",""
"609483000","395700","3275","798.2",""
"610327000","395700","3275","799.3",""
"611420000","395700","3275","800.5",""
"612321000","395700","3275","801.6",""
"613165000","395700","3275","802.8",""
"614009000","395700","3275","803.9",""
"614858000","395700","3275","805.1",""
"615952000","395700","3274","806.2",""
"616853000","395700","3274","807.4",""
"617697000","395700","3274","808.6",""
"618540000","395700","3274","809.7",""
"619383000","395700","3274","810.9",""
"620476000","395700","3274","812.4",""
"621378000","395700","3275","813.6",""
"622221000","395700","3275","814.7",""
"623064000","395700","3275","815.9",""
"623908000","395700","3274","816.6",""
"625007000","395700","3274","818.2",""
"625908000","395700","3274","819.3",""
"626752000","395700","3274","820.5",""
"627596000","395700","3274","821.6",""
"628440000","395700","3274","822.8",""
"629533000","395700","3274","823.9",""
"630434000","395700","3275","825.1",""
"631278000","395700","3275","826.3",""
"632121000","395700","3275","827.4",""
"632965000","395700","3275","828.6",""
"634058000","395700","3275","830.1",""
"634965000","395700","3275","831.3",""
"635810000","395700","3275","832.4",""
"636654000","395700","3275","833.2",""
"637497000","395700","3275","834.3",""
"638590000","395700","3275","835.9",""
"639492000","395700","3275","837.0",""
"640336000","395700","3275","838.2",""
"641180000","393500","3275","839.3",""
"642024000","393500","3275","840.5",""
"643118000","393500","3275","841.6",""
"644019000","393500","3275","842.8",""
"644869000","393500","3275","844.0",""
"645712000","393500","3275","845.1",""
"646556000","393500","3275","846.3",""
"647653000","393500","3275","847.8",""
"648555000","393500","3275","849.0",""
"649399000","393500","3275","850.1",""
"650243000","393500","3275","850.9",""
"651087000","393500","3275","852.0",""
"652180000","393500","3275","853.6",""
"653082000","393500","3275","854.7",""
"653926000","393500","3275","855.9",""
"654770000","393500","3274","857.0",""
"655619000","393500","3274","858.2",""
"656711000","393500","3274","859.3",""
"657613000","393500","3274","860.5",""
"658456000","393500","3274","861.6",""
"659299000","393500","3274","862.8",""
"660143000","393500","3274","864.0",""
"661228000","393500","3274","865.1",""
"662137000","393500","3274","866.7",""
"662981000","393500","3274","867.4",""
"663824000","393500","3274","868.6",""
"664668000","393500","3274","869.7",""
"665766000","393500","3274","871.3",""
"666667000","393500","3274","872.4",""
"667510000","393500","3274","873.6",""
"668354000","393500","3274","874.7",""
"669198000","393500","3274","875.5",""
"670291000","393500","3274","877.0",""
"671193000","393500","3274","878.2",""
"672037000","393500","3274","879.3",""
"672881000","393500","3274","880.5",""
"673725000","393500","3274","881.7",""
"674823000","393500","3274","882.8",""
"675724000","393500","3274","884.0",""
"676568000","393500","3274","885.1",""
"677411000","393500","3274","886.3",""
"678254000","393500","3274","887.4",""
"679347000","394000","3274","889.0",""
"680249000","394000","3274","890.1",""
"681092000","394000","3274","891.3",""
"681936000","394000","3274","892.0",""
"682780000","394000","3274","893.2",""
"683872000","394000","3274","894.7",""
"684774000","394000","3274","895.9",""
"685623000","394000","3274","897.0",""
"686467000","394000","3274","898.2",""
"687311000","394000","3274","899.4",""
"688404000","394000","3274","900.5",""
"689306000","394000","3274","901.7",""
"690154000","394000","3274","902.8",""
"690997000","394000","3274","904.0",""
"691841000","394000","3274","905.1",""
"692933000","394000","3274","906.7",""
"693835000","394000","3274","907.8",""
"694679000","394000","3274","909.0",""
"695528000","394000","3274","909.7",""
"696371000","394000","3274","910.9",""
"697464000","394000","3274","912.4",""
"698365000","394000","3274","913.6",""
"699209000","394000","3273","914.7",""
"700052000","394000","3274","915.9",""
"700896000","394000","3274","917.1",""
"701990000","394000","3274","918.2",""
"702891000","394000","3274","919.3",""
"703734000","394000","3273","920.5",""
"704578000","394000","3273","921.7",""
"705427000","394000","3273","922.8",""
"706521000","394000","3274","924.4",""
"707423000","394000","3274","925.5",""
"708266000","394000","3274","926.3",""
"709110000","394000","3274","927.4",""
"709954000","394000","3274","928.6",""
"711047000","394000","3274","930.1",""
"711948000","394000","3274","931.3",""
"712792000","394000","3274","932.4",""
"713635000","394000","3274","933.6",""
"714479000","394000","3274","934.3",""
"715578000","394000","3274","935.9",""
"716480000","394000","3274","937.0",""
"717324000","392900","3274","938.2",""
"718169000","392900","3274","939.4",""
"719012000","392900","3274","940.5",""
"720106000","392900","3274","941.7",""
"721007000","392900","3275","942.8",""
"721850000","392900","3275","944.0",""
"722695000","392900","3275","945.1",""
"723538000","392900","3275","946.3",""
"724631000","392900","3275","947.8",""
"725539000","392900","3275","949.0",""
"726382000","392900","3275","950.1",""
"727226000","392900","3275","951.3",""
"728070000","392900","3275","952.0",""
"729163000","392900","3275","953.6",""
"730064000","392900","3275","954.7",""
"730908000","392900","3275","955.9",""
"731756000","392900","3275","957.1",""
"732599000","392900","3275","958.2",""
"733693000","392900","3275","959.4",""
"734594000","392900","3274","960.5",""
"735443000","392900","3274","961.7",""
"736286000","392900","3274","962.8",""
"737130000","392900","3275","964.0",""
"738215000","392900","3274","965.5",""
"739124000","392900","3274","966.7",""
"739968000","392900","3274","967.8",""
"740811000","392900","3274","968.6",""
